charts/SPS,charts/episodic_length,global_step,losses/clipfrac,losses/explained_variance,charts/learning_rate,_timestamp,losses/entropy,losses/policy_loss,losses/old_approx_kl,charts/episodic_return,losses/approx_kl,_runtime,losses/value_loss,_step
811.0,,317312,0.00390625,-0.3749673366546631,0.00010967742127832025,1763260504.0004685,0.4061642587184906,-0.0005577877163887024,0.0031969500705599785,,0.0004558982327580452,425.4694504737854,0.0012446041218936443,3357
811.0,,317568,0.0,0.0004856586456298828,0.00010952381126116961,1763260504.2362392,0.5092993378639221,-0.006111524999141693,-0.0014095082879066467,,0.00033970363438129425,425.70522117614746,0.003720010630786419,3360
,500.0,321444,,,,1763260507.7471147,,,,500.0,,429.2160966396332,,3398
814.0,,321792,0.0,-0.27202749252319336,0.00010698924597818404,1763260508.0754085,0.49029019474983215,-0.004602376371622086,-0.0015704147517681122,,0.001126779243350029,429.5443904399872,0.0008664570050314069,3401
814.0,,322304,0.0,-0.19131791591644287,0.00010668202594388276,1763260508.5666392,0.45551496744155884,0.0018376857042312622,-0.005497366189956665,,0.00025677867233753204,430.03562116622925,0.0010598698863759637,3406
814.0,,322432,0.005859375,-1.9493787288665771,0.00010660522093530744,1763260508.6794538,0.48707330226898193,-0.005234088748693466,-0.022036543115973473,,0.0019436478614807129,430.14843583106995,0.0006373507785610855,3407
815.0,,323712,0.0,-0.3211456537246704,0.00010583717084955424,1763260509.8511012,0.4994671046733856,0.0011976659297943115,0.0014583887532353401,,3.322865813970566e-05,431.3200831413269,0.0012751581380143762,3419
,500.0,324444,,,,1763260510.4845545,,,,500.0,,431.95353651046753,,3426
816.0,,324608,0.0,0.16552108526229858,0.000105299535789527,1763260510.6802444,0.6088297963142395,-0.006212130188941956,-0.00026648398488759995,,9.955745190382004e-05,432.14922642707825,0.003970620688050985,3428
816.0,,325376,0.0,0.26155543327331543,0.00010483871301403269,1763260511.3925617,0.5403904914855957,0.005650690756738186,-0.0029875654727220535,,0.0011540409177541733,432.8615436553955,0.00034020072780549526,3435
817.0,,326912,0.0,-0.9515820741653442,0.00010391705291112885,1763260512.7823427,0.5981588959693909,-0.0063888877630233765,-0.0024232175201177597,,0.0004472099244594574,434.2513246536255,0.0006546689546667039,3450
,500.0,326944,,,,1763260512.7951784,,,,500.0,,434.2641603946686,,3451
818.0,,328064,0.0,-6.592273712158203e-05,0.00010322580783395097,1763260513.8310885,0.5411251187324524,0.003847368061542511,-0.0025805002078413963,,0.00027501676231622696,435.3000705242157,143.77967834472656,3462
819.0,,329472,0.0,-2.86102294921875e-05,0.00010238095273962244,1763260515.1202385,0.5810354948043823,-0.005312994122505188,0.004991467110812664,,0.0002654688432812691,436.58922052383423,1860.5560302734375,3476
819.0,,329856,0.0,0.016182661056518555,0.00010215053771389648,1763260515.4973834,0.5647446513175964,0.006554838269948959,-0.0006124451756477356,,0.00045246072113513947,436.9663653373718,0.0002827468269970268,3479
820.0,,331776,0.0,-0.20021820068359375,0.00010099846258526668,1763260517.2212856,0.520495593547821,-0.005677543580532074,-0.0025782492011785507,,0.001431148499250412,438.6902675628662,0.0022908237297087908,3498
820.0,,332288,0.0,0.030383825302124023,0.0001006912425509654,1763260517.7104614,0.4753759205341339,0.0024069976061582565,-0.005870142951607704,,0.00029329583048820496,439.179443359375,0.0019767009653151035,3503
821.0,,333312,0.0,-0.004438638687133789,0.00010007680248236284,1763260518.6483436,0.5685529112815857,-0.010407935827970505,-0.004286671057343483,,0.0006507765501737595,440.1173255443573,0.0011219207663089037,3513
822.0,,334464,0.0,1.2934207916259766e-05,9.938555740518495e-05,1763260519.7010248,0.5303457379341125,-2.622697502374649e-05,-0.00011433474719524384,,0.00017250888049602509,441.17000675201416,1535.6390380859375,3525
823.0,,335744,0.0,-0.04689908027648926,9.861751459538937e-05,1763260520.8604703,0.5274366140365601,-0.0010037533938884735,-0.00135904923081398,,1.8222257494926453e-05,442.32945227622986,0.000910816015675664,3537
,500.0,337444,,,,1763260522.3900163,,,,500.0,,443.858998298645,,3554
824.0,,337536,0.0,-3.993511199951172e-05,9.754224447533488e-05,1763260522.489461,0.5242295265197754,-0.0029819607734680176,-0.003421865403652191,,0.00014049001038074493,443.95844292640686,1007.4650268554688,3555
825.0,,339840,0.0,-0.3607041835784912,9.615975432097912e-05,1763260524.59214,0.4639267325401306,-0.0057367198169231415,-0.003982500173151493,,0.0015022782608866692,446.0611219406128,0.0008493010536767542,3576
825.0,,339968,0.0,7.450580596923828e-05,9.60829493124038e-05,1763260524.7078233,0.46525606513023376,0.010179171338677406,-0.0005531832575798035,,0.0006280355155467987,446.17680525779724,2210.56201171875,3578
825.0,,340352,0.0,-0.09693145751953125,9.585253428667784e-05,1763260525.080399,0.4108121991157532,-0.0064422376453876495,0.0002822279930114746,,0.00023118220269680023,446.54938101768494,0.0005540304118767381,3581
826.0,,341120,0.0,-0.015624642372131348,9.539170423522592e-05,1763260525.7587297,0.4446411430835724,0.0003110542893409729,-0.003932559862732887,,7.865391671657562e-05,447.22771167755127,0.003815336851403117,3589
827.0,,343552,0.0,0.00014734268188476562,9.393240907229483e-05,1763260528.0062885,0.4558069109916687,0.0021122321486473083,0.000388207845389843,,5.259830504655838e-05,449.47527050971985,469.7772216796875,3613
828.0,,344448,0.0,-0.00022685527801513672,9.339477401226759e-05,1763260528.7948322,0.4861145317554474,0.004122000187635422,0.005285331979393959,,0.0004424434155225754,450.2638142108917,1478.732421875,3622
829.0,,346368,0.0,-0.07685387134552002,9.22427061595954e-05,1763260530.5604026,0.4947948753833771,-0.003236444666981697,0.009215863421559334,,0.0004709474742412567,452.0293846130371,0.00044721338781528175,3640
,500.0,347944,,,,1763260531.960853,,,,500.0,,453.42983508110046,,3656
831.0,,349312,0.0,-0.05126810073852539,9.047619096236303e-05,1763260533.262918,0.5313625931739807,-0.0019256360828876495,6.742961704730988e-05,,3.275647759437561e-05,454.73189997673035,0.001475161756388843,3669
831.0,,350336,0.01953125,-0.16185438632965088,8.986175089376047e-05,1763260534.1955957,0.5078713893890381,0.005904676392674446,0.0013840794563293457,,0.0016433540731668472,455.66457772254944,0.0004330529482103884,3679
831.0,,350720,0.0,0.01920849084854126,8.963133586803451e-05,1763260534.5358098,0.5284501910209656,0.0008637718856334686,0.0026219915598630905,,0.00013185106217861176,456.0047917366028,0.0010709493653848767,3683
831.0,,350848,0.0,0.0012993812561035156,8.955453085945919e-05,1763260534.6470137,0.5529860258102417,-0.0016608498990535736,0.008746746927499771,,0.0002628583461046219,456.11599564552307,0.00035967258736491203,3684
833.0,,353536,0.0,-1.3589859008789062e-05,8.794162567937747e-05,1763260537.093772,0.45215365290641785,-3.102421760559082e-05,-0.00028496794402599335,,1.5616416931152344e-05,458.56275391578674,969.2438354492188,3711
833.0,,353792,0.0,0.11910790205001831,8.778801566222683e-05,1763260537.3551903,0.5527920126914978,0.0004815720021724701,0.0023296577855944633,,1.38087198138237e-05,458.8241722583771,0.0008248368394561112,3713
,500.0,353944,,,,1763260537.4778872,,,,500.0,,458.94686913490295,,3715
834.0,,355712,0.0,0.07355719804763794,8.663594780955464e-05,1763260539.0771403,0.5855506658554077,-3.760308027267456e-05,0.00039720721542835236,,1.4845281839370728e-06,460.5461223125458,0.0011866631684824824,3731
834.0,,355968,0.0,0.00030803680419921875,8.6482337792404e-05,1763260539.3186145,0.5068318843841553,-0.0010163607075810432,-0.0009658308699727058,,0.00013644341379404068,460.7875964641571,1717.783203125,3734
836.0,,358144,0.0,-0.09499120712280273,8.517665264662355e-05,1763260541.2776582,0.5901021361351013,-0.009299494326114655,0.003800615668296814,,0.00020797178149223328,462.7466402053833,0.00475361617282033,3755
837.0,,360192,0.0,0.07837951183319092,8.394777250941843e-05,1763260543.1419706,0.5500260591506958,-0.008911795914173126,0.002209351398050785,,0.00028236303478479385,464.6109526157379,0.0038505990523844957,3775
837.0,,360576,0.0,-0.08958256244659424,8.371735748369247e-05,1763260543.5148056,0.5706902742385864,-0.002471446990966797,-0.0033975206315517426,,0.00010200217366218567,464.9837875366211,0.005501086823642254,3779
838.0,,363136,0.0,-0.11952853202819824,8.218125731218606e-05,1763260545.8231528,0.5412451028823853,0.00045202672481536865,0.002858082763850689,,2.366025000810623e-05,467.2921347618103,0.005138682667165995,3804
,500.0,363444,,,,1763260546.0677397,,,,500.0,,467.5367217063904,,3807
841.0,,367488,0.0,0.00011843442916870117,7.956989429658279e-05,1763260549.789713,0.5401965379714966,-0.0044286176562309265,0.0024924343451857567,,7.55777582526207e-05,471.25869488716125,1607.1937255859375,3847
842.0,,370816,0.0,0.016918420791625977,7.757296407362446e-05,1763260552.8789213,0.5784298777580261,0.0016377121210098267,0.0024006515741348267,,6.490014493465424e-05,474.34790325164795,0.0013239594409242272,3879
843.0,,371328,0.0,-0.06334900856018066,7.726574403932318e-05,1763260553.3575299,0.5432146191596985,-0.0031174123287200928,-0.0011453842744231224,,0.00011217128485441208,474.8265118598938,0.0008879084489308298,3883
,500.0,371444,,,,1763260553.3985164,,,,500.0,,474.86749839782715,,3884
843.0,,371712,0.0,0.05309891700744629,7.703532901359722e-05,1763260553.6965916,0.48591363430023193,0.0022035762667655945,0.004191748797893524,,0.00023056752979755402,475.16557359695435,0.0015091655077412724,3887
843.0,,372096,0.0,0.1850728988647461,7.680491398787126e-05,1763260554.063847,0.5104290843009949,-0.006430640816688538,-0.005290543660521507,,0.00035314634442329407,475.5328290462494,0.005313836503773928,3891
843.0,,372864,0.0,-0.11722397804260254,7.634408393641934e-05,1763260554.7397633,0.5827757120132446,0.0005604811012744904,0.0033178534358739853,,2.9459595680236816e-05,476.20874524116516,0.0006226853001862764,3898
844.0,,374272,0.0,0.12349176406860352,7.549922884209082e-05,1763260556.020864,0.4504722058773041,-0.01373748853802681,0.008809693157672882,,0.0017920881509780884,477.48984599113464,0.0017741899937391281,3912
844.0,,374528,0.0,6.085634231567383e-05,7.534561882494017e-05,1763260556.2804973,0.5418986082077026,0.00484272837638855,3.784988075494766e-05,,6.471853703260422e-05,477.74947929382324,1113.494140625,3915
845.0,,375936,0.0,-0.03350555896759033,7.450077100656927e-05,1763260557.552501,0.538782000541687,-0.003365427255630493,0.001660509966313839,,0.00029431749135255814,479.0214829444885,0.00042642871267162263,3928
846.0,,377472,0.0,0.0001208186149597168,7.357911090366542e-05,1763260558.9313169,0.5264623761177063,0.0012195110321044922,0.000756080262362957,,5.024392157793045e-05,480.40029883384705,1731.7366943359375,3944
846.0,,377600,0.0,0.05264890193939209,7.35023058950901e-05,1763260559.043087,0.531489372253418,-0.00011864304542541504,0.0004146592691540718,,4.070345312356949e-05,480.5120689868927,0.0035438737832009792,3945
846.0,,377728,0.0,0.0320587158203125,7.342550088651478e-05,1763260559.1532884,0.5003350973129272,-0.0007719788700342178,-0.00515899620950222,,0.0005525629967451096,480.62227034568787,0.0009780300315469503,3946
846.0,,378496,0.0,-9.012222290039062e-05,7.296467083506286e-05,1763260559.860055,0.49847036600112915,0.00010262429714202881,-0.0005394406616687775,,2.4745240807533264e-05,481.32903695106506,1593.339111328125,3954
,500.0,379444,,,,1763260560.7036116,,,,500.0,,482.1725935935974,,3963
847.0,,380032,0.0,-3.993511199951172e-05,7.204301073215902e-05,1763260561.2464635,0.5395455956459045,-0.0007646866142749786,-0.0013370905071496964,,2.0168721675872803e-05,482.71544551849365,919.4446411132812,3969
848.0,,381312,0.0,-0.134904146194458,7.127496064640582e-05,1763260562.44168,0.5256443023681641,-0.003700539469718933,0.0005012191832065582,,0.00021925196051597595,483.9106619358063,0.0011838730424642563,3981
,500.0,381444,,,,1763260562.5562189,,,,500.0,,484.02520084381104,,3983
,500.0,382944,,,,1763260563.8580897,,,,500.0,,485.32707166671753,,3997
850.0,,385280,0.0,-0.022173166275024414,6.88940126565285e-05,1763260566.0353303,0.46403270959854126,-0.0035250894725322723,-0.004780298098921776,,0.00018320418894290924,487.5043122768402,0.0010681449202820659,4020
852.0,,389376,0.0,0.008726239204406738,6.643625238211825e-05,1763260569.7619615,0.47231021523475647,-0.005250699818134308,-0.005957921035587788,,0.000430339016020298,491.230943441391,0.0007140868110582232,4059
853.0,,392192,0.0,-0.14332377910614014,6.474654219346121e-05,1763260572.2992773,0.510994553565979,-0.0021965056657791138,-0.0010227570310235023,,7.210392504930496e-05,493.7682592868805,0.0032289857044816017,4087
853.0,,392576,0.0,-0.06501889228820801,6.451612716773525e-05,1763260572.6365619,0.45881709456443787,0.0006376877427101135,-0.0007280176505446434,,2.1268613636493683e-05,494.1055438518524,0.0035022208467125893,4091
854.0,,393984,0.0,4.124641418457031e-05,6.367127207340673e-05,1763260573.9393883,0.4534450173377991,0.00026060640811920166,-0.001283532939851284,,5.4049305617809296e-05,495.40837025642395,1585.94970703125,4105
,500.0,394444,,,,1763260574.2997491,,,,500.0,,495.76873111724854,,4109
855.0,,395008,0.0,3.552436828613281e-05,6.305683200480416e-05,1763260574.8701487,0.5052083730697632,-5.573779344558716e-05,-0.0008386541157960892,,6.593763828277588e-06,496.3391306400299,1236.39306640625,4115
,500.0,395444,,,,1763260575.2265892,,,,500.0,,496.6955711841583,,4119
856.0,,397952,0.0,-0.0001876354217529297,6.129032408352941e-05,1763260577.5174177,0.49209320545196533,-0.0011234208941459656,-0.0005258899182081223,,6.159767508506775e-06,498.98639965057373,1931.791259765625,4144
856.0,,398592,0.0,0.050299763679504395,6.090629904065281e-05,1763260578.1203475,0.5226396322250366,0.002371646463871002,-0.0008182013407349586,,2.797972410917282e-05,499.5893294811249,0.004243583418428898,4150
,500.0,400444,,,,1763260579.7412076,,,,500.0,,501.21018958091736,,4168
858.0,,402048,0.0,-1.6570091247558594e-05,5.8832563809119165e-05,1763260581.2465134,0.5198478698730469,0.0005149859935045242,-0.0013664280995726585,,9.258277714252472e-06,502.7154953479767,594.3020629882812,4184
859.0,,403200,0.0,0.05254542827606201,5.814132236992009e-05,1763260582.2835212,0.5019025206565857,-0.017747171223163605,-0.00199760589748621,,0.0005910443142056465,503.752503156662,0.0013736133696511388,4194
859.0,,403712,0.0,-0.0013653039932250977,5.783410233561881e-05,1763260582.7323687,0.47523024678230286,-0.0017959065735340118,0.00103068258613348,,5.345139652490616e-05,504.2013506889343,0.001570863532833755,4199
860.0,,406272,0.0,-0.20189344882965088,5.6298002164112404e-05,1763260585.045759,0.4990503191947937,-0.001475699245929718,-0.0020971493795514107,,3.689620643854141e-05,506.5147409439087,0.0014319667825475335,4224
860.0,,406784,0.0,0.015070736408233643,5.599078212981112e-05,1763260585.5301645,0.5385314226150513,-0.002354823052883148,9.980984032154083e-06,,9.234156459569931e-05,506.9991464614868,0.0015233177691698074,4229
861.0,,408192,0.0,0.06593060493469238,5.514593067346141e-05,1763260586.7941155,0.43707275390625,-0.0006178589537739754,0.0011496040970087051,,8.50483775138855e-06,508.26309752464294,0.0036175071727484465,4243
861.0,,408448,0.0,0.00012034177780151367,5.499232065631077e-05,1763260587.0207129,0.4658246338367462,0.00014480575919151306,0.0006080679595470428,,1.2114644050598145e-05,508.4896948337555,1780.309326171875,4246
861.0,,409088,0.0,-0.08608949184417725,5.4608295613434166e-05,1763260587.6170988,0.4799668788909912,-0.00013671815395355225,-0.002072533592581749,,2.277083694934845e-05,509.08608078956604,0.0039605130441486835,4252
861.0,,409344,0.0,-0.05633223056793213,5.4454685596283525e-05,1763260587.838113,0.4605802297592163,0.0002737119793891907,-9.584520012140274e-05,,6.834976375102997e-06,509.30709505081177,0.0010790482629090548,4254
,500.0,409444,,,,1763260587.8732228,,,,500.0,,509.34220480918884,,4255
862.0,,411264,0.0,0.06692439317703247,5.330261046765372e-05,1763260589.598331,0.5162313580513,-0.00035762786865234375,-0.0008517764508724213,,3.8020312786102295e-05,511.0673129558563,0.0013731244252994657,4273
862.0,,411520,0.0,0.0001849532127380371,5.314900045050308e-05,1763260589.8219776,0.4809553623199463,0.0009225979447364807,0.0003260541707277298,,3.39411199092865e-05,511.2909595966339,1045.0479736328125,4276
863.0,,411648,0.0,0.011253178119659424,5.307219544192776e-05,1763260589.9345183,0.5122284293174744,0.00032035261392593384,-0.0007133129984140396,,7.331371307373047e-06,511.4035003185272,0.00266755698248744,4277
863.0,,411776,0.0,0.041418492794036865,5.299539043335244e-05,1763260590.044938,0.5410386323928833,0.0007228739559650421,-0.0003073830157518387,,1.9527971744537354e-05,511.51392006874084,0.0013918488984927535,4278
863.0,,412800,0.0,-0.0023223161697387695,5.2380954002728686e-05,1763260590.9807749,0.5064371228218079,-0.00015786290168762207,0.002031899057328701,,8.852127939462662e-05,512.449756860733,0.0016379710286855698,4288
,500.0,412944,,,,1763260591.0987568,,,,500.0,,512.5677387714386,,4290
863.0,,413184,0.0,-0.06488645076751709,5.2150538977002725e-05,1763260591.316703,0.5088164210319519,-0.00018187612295150757,-0.0009897751733660698,,5.7646073400974274e-05,512.7856850624084,0.003152483142912388,4292
,500.0,415444,,,,1763260593.3277154,,,,500.0,,514.7966973781586,,4314
864.0,,415872,0.0,0.30640172958374023,5.0537633796921e-05,1763260593.7816548,0.4707600474357605,0.0004869997501373291,-0.001440676860511303,,0.00017069745808839798,515.2506368160248,0.000814790022559464,4318
866.0,,418688,0.0,0.2089182734489441,4.884792724624276e-05,1763260596.326001,0.5498087406158447,-0.0049298107624053955,0.001937083899974823,,0.00010225921869277954,517.7949829101562,0.0024229539558291435,4346
867.0,,420864,0.0,0.00950932502746582,4.754224210046232e-05,1763260598.30112,0.504018247127533,-0.0038978904485702515,-0.0005846712738275528,,0.00034477561712265015,519.7701020240784,0.0012714184122160077,4366
,500.0,421444,,,,1763260598.8130128,,,,500.0,,520.2819948196411,,4372
,500.0,421944,,,,1763260599.303905,,,,500.0,,520.7728869915009,,4377
867.0,,422016,0.0,0.00017571449279785156,4.6850997023284435e-05,1763260599.3950446,0.5157202482223511,4.965253174304962e-05,-0.0006759995594620705,,1.677032560110092e-05,520.8640265464783,1235.075439453125,4378
,500.0,422944,,,,1763260600.2268927,,,,500.0,,521.6958746910095,,4387
868.0,,423936,0.0,-0.10495555400848389,4.569892553263344e-05,1763260601.145205,0.5553268790245056,-0.00011032074689865112,-0.0010301358997821808,,1.4195218682289124e-05,522.614187002182,0.0006269562290981412,4396
869.0,,425600,0.0,0.0778380036354065,4.4700460421154276e-05,1763260602.6381817,0.568129301071167,-0.0026953555643558502,0.0013426151126623154,,7.491745054721832e-05,524.1071636676788,0.0032893517054617405,4413
869.0,,425856,0.0,-0.09756577014923096,4.4546850404003635e-05,1763260602.8611307,0.5101607441902161,-0.00037799030542373657,-0.00020640157163143158,,2.508983016014099e-06,524.330112695694,0.0009077473659999669,4415
870.0,,429952,0.0,-9.810924530029297e-05,4.2089093767572194e-05,1763260606.5950801,0.5653641819953918,-0.0005513448268175125,0.0003449544310569763,,1.2425705790519714e-05,528.0640621185303,2165.076904296875,4456
,500.0,431444,,,,1763260607.8955035,,,,500.0,,529.364485502243,,4470
871.0,,432256,0.0,0.16430068016052246,4.070660361321643e-05,1763260608.6892009,0.550145149230957,-0.00020839646458625793,0.0016533387824892998,,4.93144616484642e-05,530.1581828594208,0.0010934617603197694,4478
,500.0,432444,,,,1763260608.8238246,,,,500.0,,530.2928066253662,,4480
872.0,,433664,0.0,-0.025728225708007812,3.9861752156866714e-05,1763260609.9620154,0.5224509239196777,-0.00011356920003890991,-0.0005271565169095993,,8.028000593185425e-07,531.4309973716736,0.0032633086666464806,4492
872.0,,434048,0.0,0.00011074542999267578,3.9631337131140754e-05,1763260610.3234808,0.5691326260566711,-0.0009143203496932983,0.0024894820526242256,,1.7325393855571747e-05,531.7924628257751,771.4205322265625,4496
872.0,,434304,0.0,-0.44026994705200195,3.947772711399011e-05,1763260610.553423,0.49742963910102844,0.0011775847524404526,0.0012213587760925293,,1.333281397819519e-05,532.0224049091339,0.002531165024265647,4498
873.0,,436608,0.0,0.16060858964920044,3.809523695963435e-05,1763260612.653572,0.5461118221282959,-0.0013160593807697296,-0.00047076400369405746,,1.2771226465702057e-05,534.122554063797,0.002617820166051388,4520
873.0,,436864,0.0,0.06165045499801636,3.794162694248371e-05,1763260612.8794277,0.4900982975959778,0.0032541975378990173,0.00030540209263563156,,4.0343962609767914e-05,534.34840965271,0.001007409067824483,4522
873.0,,436992,0.0,0.00034862756729125977,3.786482193390839e-05,1763260612.9935517,0.5304586291313171,-1.8112361431121826e-05,0.00018201209604740143,,4.1909515857696533e-07,534.4625337123871,1492.658203125,4524
873.0,,437120,0.0,0.03477942943572998,3.778801692533307e-05,1763260613.1066675,0.5004498958587646,-0.002868637442588806,0.0006862571462988853,,3.642309457063675e-05,534.5756494998932,0.0026266875211149454,4525
874.0,,437376,0.0,0.12334954738616943,3.763440690818243e-05,1763260613.330038,0.5423673391342163,0.0003377813845872879,-0.0002781962975859642,,1.366250216960907e-06,534.7990200519562,0.0007267622277140617,4527
874.0,,437760,0.0,-0.2515178918838501,3.7403995520435274e-05,1763260613.701123,0.47996580600738525,-0.0023251064121723175,-0.0005822489038109779,,8.017104119062424e-05,535.1701049804688,0.0025891349650919437,4531
,500.0,437944,,,,1763260613.833162,,,,500.0,,535.3021440505981,,4533
874.0,,438016,0.0,0.0001399517059326172,3.725038550328463e-05,1763260613.9243357,0.4686495065689087,-0.0001649707555770874,-3.8353726267814636e-05,,9.972602128982544e-06,535.3933176994324,1163.52392578125,4534
,500.0,438944,,,,1763260614.757375,,,,500.0,,536.2263569831848,,4543
875.0,,440192,0.0,-0.0010336637496948242,3.594470035750419e-05,1763260615.9008412,0.5021048188209534,0.00021963566541671753,-0.00022135861217975616,,1.5692785382270813e-05,537.369823217392,0.002836918458342552,4555
,500.0,440444,,,,1763260616.0545926,,,,500.0,,537.523574590683,,4557
,500.0,440944,,,,1763260616.499444,,,,500.0,,537.968425989151,,4562
876.0,,442368,0.0,0.0424160361289978,3.4639015211723745e-05,1763260617.879343,0.46630826592445374,0.0006225220859050751,0.00020409375429153442,,7.808208465576172e-06,539.3483250141144,0.0008980910643003881,4576
877.0,,445184,0.0,-0.022774457931518555,3.2949308661045507e-05,1763260620.4509192,0.5294872522354126,-0.00016178935766220093,0.00040341075509786606,,8.665956556797028e-06,541.9199011325836,0.00200523785315454,4604
877.0,,446080,0.0,0.2811065912246704,3.2411673601018265e-05,1763260621.2847111,0.5072162747383118,0.0009301602840423584,-0.00020360946655273438,,6.469525396823883e-05,542.7536931037903,0.00200999085791409,4613
,500.0,447444,,,,1763260622.4856522,,,,500.0,,543.9546341896057,,4626
878.0,,448384,0.0,-0.06995415687561035,3.102918708464131e-05,1763260623.3886833,0.42956218123435974,-0.0002405419945716858,-0.0003023669123649597,,1.4491379261016846e-06,544.8576653003693,0.0011774838203564286,4635
,500.0,448944,,,,1763260623.8957646,,,,500.0,,545.3647465705872,,4641
878.0,,449280,0.0,0.06487166881561279,3.0491552024614066e-05,1763260624.2152328,0.5141767859458923,-0.0006627663969993591,0.0008069006726145744,,6.788410246372223e-06,545.6842148303986,0.001175490440800786,4644
879.0,,451072,0.0,0.18463784456253052,2.9416281904559582e-05,1763260625.8373518,0.5154106616973877,-0.0015550702810287476,-0.00015292316675186157,,9.289011359214783e-06,547.3063337802887,0.0021790212485939264,4661
879.0,,452480,0.0,0.0002390742301940918,2.8571428629220463e-05,1763260627.1440713,0.49176809191703796,-0.0007657725363969803,0.0003795577213168144,,7.526017725467682e-06,548.6130533218384,1601.624755859375,4675
880.0,,454144,0.0,0.04011911153793335,2.7572965336730704e-05,1763260628.6263406,0.5029980540275574,-0.0004992131143808365,0.0008605187758803368,,1.2851320207118988e-05,550.0953226089478,0.002770208055153489,4691
,500.0,455944,,,,1763260630.2632554,,,,500.0,,551.7322373390198,,4709
,500.0,456444,,,,1763260630.6376586,,,,500.0,,552.1066405773163,,4713
,500.0,458944,,,,1763260632.9367843,,,,500.0,,554.405766248703,,4738
882.0,,459008,0.0,8.875131607055664e-05,2.465437864884734e-05,1763260633.0266051,0.5121013522148132,-0.0008441470563411713,0.00047799572348594666,,6.446614861488342e-06,554.4955871105194,976.423095703125,4739
882.0,,459264,0.0,-0.07063722610473633,2.45007686316967e-05,1763260633.2865653,0.5525630712509155,0.00015041232109069824,-0.00016398634761571884,,1.5301629900932312e-06,554.75554728508,0.0016479932237416506,4741
,500.0,459444,,,,1763260633.4188948,,,,500.0,,554.8878767490387,,4743
883.0,,460544,0.0,-1.609325408935547e-05,2.37327185459435e-05,1763260634.443129,0.5212907791137695,0.0005052760243415833,-0.00014411844313144684,,3.7532299757003784e-06,555.91211104393,563.813232421875,4754
883.0,,460672,0.0,-0.14097046852111816,2.365591353736818e-05,1763260634.5534682,0.5285123586654663,-0.00014405511319637299,0.0007403036579489708,,2.8116628527641296e-06,556.0224502086639,0.002561533125117421,4755
,500.0,462444,,,,1763260636.087684,,,,500.0,,557.5566658973694,,4772
884.0,,463872,0.0,0.199021577835083,2.173579196096398e-05,1763260637.4776978,0.5474210977554321,-0.0006582960486412048,0.001327071338891983,,2.5540590286254883e-05,558.9466798305511,0.0011947653256356716,4786
,500.0,463944,,,,1763260637.5043314,,,,500.0,,558.973313331604,,4787
884.0,,464000,0.0,0.00032836198806762695,2.165898695238866e-05,1763260637.59167,0.501592755317688,0.0009731603786349297,-0.0001805657520890236,,1.069437712430954e-05,559.0606520175934,1488.9083251953125,4788
884.0,,464896,0.0,-0.3270310163497925,2.1121351892361417e-05,1763260638.389364,0.5245111584663391,-0.0004467815160751343,-0.0006338171660900116,,1.179426908493042e-05,559.8583459854126,0.0013406981015577912,4796
884.0,,465152,0.0,0.27130740880966187,2.0967741875210777e-05,1763260638.6407018,0.5438947677612305,0.00017149746417999268,-0.0005037784576416016,,7.469207048416138e-06,560.1096837520599,0.001488828333094716,4799
885.0,,465920,0.0,0.27087634801864624,2.0506911823758855e-05,1763260639.3122911,0.5276166200637817,-0.0007806913927197456,0.0005076825618743896,,2.4400651454925537e-06,560.7812731266022,0.001355350948870182,4806
885.0,,466176,0.0,-0.022351622581481934,2.0353301806608215e-05,1763260639.5761182,0.5039922595024109,-0.0017935894429683685,0.0003415346145629883,,8.27014446258545e-06,561.0451002120972,0.002321485662832856,4809
885.0,,466560,0.0,0.00013083219528198242,2.0122888599871658e-05,1763260639.9127376,0.5279784202575684,0.00010032951831817627,0.0006100982427597046,,1.4062970876693726e-06,561.3817195892334,551.719970703125,4813
886.0,,470528,0.0,0.0001614093780517578,1.7741935153026134e-05,1763260643.4848015,0.5592867136001587,-0.0002538654953241348,-0.0002305125817656517,,2.4279579520225525e-06,564.9537835121155,1224.9027099609375,4851
886.0,,470656,0.0,-0.0034178495407104492,1.7665130144450814e-05,1763260643.6260674,0.5430590510368347,-0.000505564734339714,0.0005728462710976601,,2.8284266591072083e-06,565.0950493812561,0.0021164431236684322,4852
887.0,,471424,0.0,0.15766584873199463,1.7204301911988296e-05,1763260644.2930899,0.5123161673545837,0.0011263377964496613,-0.0013614930212497711,,8.765608072280884e-06,565.7620718479156,0.0014468298759311438,4859
887.0,,472320,0.0,-0.0206679105758667,1.6666666851961054e-05,1763260645.1051552,0.5467378497123718,0.0002470538020133972,0.0006741434335708618,,2.0712614059448242e-06,566.574137210846,0.0014638745924457908,4868
,500.0,472944,,,,1763260645.5879478,,,,500.0,,567.0569298267365,,4874
887.0,,473344,0.0,-0.0015627145767211914,1.6052226783358492e-05,1763260646.0276227,0.5471641421318054,-0.000972457230091095,-0.0010307030752301216,,1.316796988248825e-05,567.496604681015,0.001330940518528223,4878
888.0,,473728,0.0,0.08852845430374146,1.582181175763253e-05,1763260646.3629181,0.5607177019119263,-6.248801946640015e-05,-0.0007470035925507545,,1.3122335076332092e-06,567.8319001197815,0.0015455723041668534,4882
