global_step,losses/old_approx_kl,charts/learning_rate,losses/clipfrac,losses/policy_loss,_step,charts/episodic_length,losses/approx_kl,_runtime,charts/SPS,losses/value_loss,_timestamp,losses/entropy,losses/explained_variance,charts/episodic_return
319616,0.0005143387243151665,0.00010829493112396449,0.0,0.005372349172830582,3450,,9.994115680456161e-05,494.2537667751312,681.0,281.8517150878906,1763260570.4077947,0.5728490948677063,3.8564205169677734e-05,
319744,-0.003604480065405369,0.00010821812611538917,0.0,0.0010108165442943573,3451,,6.659049540758133e-05,494.384318113327,681.0,0.0029718629084527493,1763260570.538346,0.5516208410263062,-0.08617544174194336,
320896,0.0002950746566057205,0.00010752688103821129,0.0,-0.002570918994024396,3462,,0.00010618381202220917,495.5790078639984,682.0,0.0004831544356420636,1763260571.7330358,0.46015477180480957,-0.010298728942871094,
322304,0.009781906381249428,0.00010668202594388276,0.0,-0.008336536586284637,3476,,0.0009897537529468536,497.0408709049225,683.0,0.0010703771840780973,1763260573.1948988,0.4711371660232544,-0.001339554786682129,
322560,-0.00017196685075759888,0.00010652841592673212,0.0,0.0024119317531585693,3479,,3.228522837162018e-05,497.31840562820435,683.0,1544.4345703125,1763260573.4724336,0.48308101296424866,6.335973739624023e-05,
324494,,,,,3498,500.0,,499.34288811683655,,,1763260575.496916,,,500.0
324994,,,,,3503,500.0,,499.87769985198975,,,1763260576.0317278,,,500.0
326016,-0.0018071476370096207,0.00010445468797115609,0.0,0.0016804523766040802,3513,,0.0001548808068037033,500.94450068473816,685.0,1423.822998046875,1763260577.0985286,0.512959361076355,-1.1563301086425781e-05,
327296,0.004920538514852524,0.00010368663788540289,0.0,-0.0006929188966751099,3525,,0.0001984182745218277,502.26399850845337,686.0,0.0012235837057232857,1763260578.4180264,0.4948180913925171,-0.028894543647766113,
328494,,,,,3537,500.0,,503.53926706314087,,,1763260579.693295,,,500.0
330240,-0.0024119671434164047,0.00010192012268817052,0.0,0.0033757872879505157,3554,,0.00027738697826862335,505.29954719543457,688.0,0.005170344840735197,1763260581.4535751,0.4265342354774475,-0.08107173442840576,
330368,0.0022807903587818146,0.0001018433176795952,0.0,-0.000893179327249527,3555,,0.00023628771305084229,505.43903851509094,688.0,0.0016874325228855014,1763260581.5930665,0.5240377187728882,-0.011713743209838867,
332494,,,,,3576,500.0,,507.5382089614868,,,1763260583.692237,,,500.0
332672,-0.006384558044373989,0.00010046082752523944,0.0,0.0004466399550437927,3578,,0.00015478860586881638,507.7790162563324,689.0,0.0043630399741232395,1763260583.9330442,0.532749593257904,-0.017865419387817383,
332994,,,,,3581,500.0,,508.0385332107544,,,1763260584.1925611,,,500.0
333824,0.014782290905714035,9.976958244806156e-05,0.0,0.0043111927807331085,3589,,0.0012463163584470749,508.9083535671234,690.0,0.0011934175854548812,1763260585.0623815,0.5499833822250366,0.007406055927276611,
336196,,,,,3613,322.0,,511.3171401023865,,,1763260587.471168,,,322.0
337152,0.001906074583530426,9.777265950106084e-05,0.0,-0.0070145390927791595,3622,,0.00042599067091941833,512.3044791221619,692.0,0.0010111324954777956,1763260588.458507,0.48553353548049927,-0.18990600109100342,
338944,0.003136313520371914,9.669738938100636e-05,0.0,0.0008325967937707901,3640,,0.0002441583201289177,514.2037489414215,693.0,0.004358960315585136,1763260590.3577769,0.5847411155700684,-0.002341032028198242,
340608,-0.0019214870408177376,9.56989242695272e-05,0.0,-0.0005583185702562332,3656,,0.00027999747544527054,515.8956952095032,694.0,0.0008686715736985207,1763260592.0497231,0.5679844617843628,-0.21114623546600342,
341888,-0.0009314399212598801,9.4930874183774e-05,0.0,-0.0005106627941131592,3669,,4.6370550990104675e-05,517.2665696144104,694.0,0.005510170944035053,1763260593.4205976,0.5850356817245483,-0.031813621520996094,
342912,-0.003499363549053669,9.431643411517143e-05,0.0,-0.0007766857743263245,3679,,5.195196717977524e-05,518.3962650299072,695.0,0.004165312275290489,1763260594.550293,0.5211474299430847,-0.04099071025848389,
343296,0.0017595365643501282,9.408601908944547e-05,0.0,-0.0006045084446668625,3683,,3.610365092754364e-05,518.8040091991425,695.0,895.3756103515625,1763260594.9580371,0.5688473582267761,-1.7642974853515625e-05,
343424,-0.002117631956934929,9.400921408087015e-05,0.0,-0.0012639611959457397,3684,,2.8600916266441345e-05,518.9288513660431,695.0,0.003655831329524517,1763260595.0828793,0.5442142486572266,-0.04544413089752197,
346196,,,,,3711,500.0,,521.7801094055176,,,1763260597.9341373,,,500.0
346368,-0.002774505876004696,9.22427061595954e-05,0.0,-0.0014211088418960571,3713,,0.00010543782263994217,521.9881389141083,697.0,0.005441674962639809,1763260598.1421669,0.47226154804229736,0.02492821216583252,
346624,0.0012442553415894508,9.208909614244476e-05,0.0,-0.00579884834587574,3715,,0.00021424610167741776,522.2558817863464,697.0,0.0006721828831359744,1763260598.4099097,0.4933462142944336,-0.0431208610534668,
348196,,,,,3731,500.0,,523.9231073856354,,,1763260600.0771353,,,500.0
348544,-0.00012271665036678314,9.093702101381496e-05,0.0,-0.007582824677228928,3734,,0.0004088897258043289,524.3071630001068,698.0,0.0017402046360075474,1763260600.461191,0.5200158953666687,-0.007209658622741699,
350720,-0.0016265641897916794,8.963133586803451e-05,0.0,-0.002392984926700592,3755,,4.573911428451538e-05,526.3895809650421,699.0,1377.2685546875,1763260602.543609,0.5045018792152405,5.304813385009766e-06,
352768,0.0011411989107728004,8.840245573082939e-05,0.0,-7.949024438858032e-05,3775,,1.0385178029537201e-05,528.4941208362579,701.0,1472.979736328125,1763260604.6481488,0.5247275829315186,-3.600120544433594e-05,
353196,,,,,3779,500.0,,528.9141538143158,,,1763260605.0681818,,,500.0
355712,0.0009196754544973373,8.663594780955464e-05,0.0,-0.0021987035870552063,3804,,3.593042492866516e-05,531.6005589962006,702.0,1342.146240234375,1763260607.754587,0.49938860535621643,5.131959915161133e-05,
356096,-0.0014238208532333374,8.640553278382868e-05,0.0,0.0011487603187561035,3807,,5.280598998069763e-06,531.9708020687103,702.0,0.0007996786152943969,1763260608.12483,0.5717781782150269,0.02341407537460327,
360192,0.0005260305479168892,8.394777250941843e-05,0.0,-0.000934850424528122,3847,,9.21366736292839e-05,536.1732296943665,705.0,0.00040733537753112614,1763260612.3272576,0.49976846575737,0.03272885084152222,
363392,-0.002338651567697525,8.202764729503542e-05,0.0,-0.0029806233942508698,3879,,0.00012362375855445862,539.4298467636108,706.0,0.005468658171594143,1763260615.5838747,0.4570971131324768,-0.07428634166717529,
363776,0.0006437553092837334,8.179723226930946e-05,0.0,-0.0019868016242980957,3883,,5.9734098613262177e-05,539.8478639125824,706.0,1194.5592041015625,1763260616.0018919,0.5423224568367004,-3.826618194580078e-05,
363904,0.0001840740442276001,8.172042726073414e-05,0.0,0.0007065087556838989,3884,,2.394057810306549e-05,539.987601518631,707.0,0.004866067320108414,1763260616.1416295,0.5270731449127197,0.019147634506225586,
364196,,,,,3887,500.0,,540.2344388961792,,,1763260616.3884668,,,500.0
364672,-0.0006445944309234619,8.125959720928222e-05,0.0,0.0030524656176567078,3891,,0.0002061203122138977,540.7200920581818,707.0,0.0007348535000346601,1763260616.87412,0.45413535833358765,-0.03898775577545166,
365312,-0.00029472634196281433,8.087557944236323e-05,0.0,-0.0005113184452056885,3898,,3.46451997756958e-05,541.3775568008423,707.0,681.0184936523438,1763260617.5315847,0.4514256715774536,3.415346145629883e-05,
366848,0.0036330632865428925,7.995391933945939e-05,0.0,-0.0008844882249832153,3912,,0.00014641694724559784,542.9923641681671,708.0,0.0037213549949228764,1763260619.146392,0.4491565227508545,0.010162532329559326,
367196,,,,,3915,500.0,,543.2909009456635,,,1763260619.444929,,,500.0
368512,0.0052717505022883415,7.895545422798023e-05,0.0,0.0026112888008356094,3928,,0.00037085358053445816,544.7199113368988,709.0,0.0011528505710884929,1763260620.8739393,0.47276362776756287,0.06861060857772827,
370176,0.0005597202107310295,7.795698911650106e-05,0.0,-0.009826483204960823,3944,,0.0008525745943188667,546.4652984142303,710.0,0.0008395706536248326,1763260622.6193264,0.5129639506340027,0.009755432605743408,
370196,,,,,3945,500.0,,546.4728226661682,,,1763260622.6268506,,,500.0
370304,0.003206067718565464,7.788018410792574e-05,0.0,-0.00909968838095665,3946,,0.0003055958077311516,546.5925753116608,710.0,802.2560424804688,1763260622.7466033,0.5024895071983337,5.7637691497802734e-05,
371196,,,,,3954,500.0,,547.361528635025,,,1763260623.5155566,,,500.0
372096,-0.004318062216043472,7.680491398787126e-05,0.0,-0.0020931102335453033,3963,,0.00034085288643836975,548.3593556880951,711.0,0.0005798251950182021,1763260624.5133836,0.4329819083213806,0.11843663454055786,
372696,,,,,3969,500.0,,548.9649839401245,,,1763260625.1190119,,,500.0
373888,-1.9297003746032715e-05,7.572964386781678e-05,0.0,-0.0030538924038410187,3981,,0.00020218640565872192,550.3065638542175,712.0,0.0035303886979818344,1763260626.4605918,0.43215999007225037,-0.017973899841308594,
374144,0.0017545511946082115,7.557603385066614e-05,0.0,-0.0025636255741119385,3983,,5.1652081310749054e-05,550.566077709198,712.0,0.0005350636783987284,1763260626.7201056,0.4718034863471985,-0.03450572490692139,
375552,0.0005006417632102966,7.473118603229523e-05,0.0,0.0006610751152038574,3997,,2.8677284717559814e-05,552.0085773468018,713.0,0.0010580692905932665,1763260628.1626053,0.45518720149993896,-0.0064966678619384766,
377856,0.0014327047392725945,7.334869587793946e-05,0.0,-0.002191305160522461,4020,,0.0002898341044783592,554.3967998027802,714.0,0.004210980609059334,1763260630.5508277,0.45023617148399353,-0.0712817907333374,
381952,0.00026018451899290085,7.089093560352921e-05,0.0,-0.0006615929305553436,4059,,2.4652108550071716e-06,558.5914647579193,716.0,0.0018498225836083293,1763260634.7454927,0.4389888048171997,0.005937039852142334,
384768,0.0008973600342869759,6.920122541487217e-05,0.0,3.668293356895447e-05,4087,,0.00012176204472780228,561.4705295562744,717.0,1650.137451171875,1763260637.6245575,0.4772750437259674,-4.4345855712890625e-05,
385196,,,,,4091,500.0,,561.8564274311066,,,1763260638.0104554,,,500.0
386688,-0.0006292322650551796,6.804915756219998e-05,0.0,0.0011048540472984314,4105,,4.287157207727432e-05,563.9754402637482,717.0,0.0008334309095516801,1763260640.1294682,0.497128427028656,-0.05784308910369873,
387072,0.007816494442522526,6.781874253647402e-05,0.0,0.005599223077297211,4109,,0.00027660373598337173,564.3724768161774,718.0,0.0018177115125581622,1763260640.5265048,0.46355172991752625,-0.0031665563583374023,
387696,,,,,4115,500.0,,564.9374129772186,,,1763260641.091441,,,500.0
388096,-0.0015993844717741013,6.720430246787146e-05,0.0,-0.00023247301578521729,4119,,3.020651638507843e-05,565.3931441307068,718.0,0.0007185955764725804,1763260641.547172,0.472679078578949,-0.036430954933166504,
390656,-0.0060655465349555016,6.566820229636505e-05,0.0,2.555549144744873e-06,4144,,0.0003426307812333107,567.950688123703,719.0,0.0009061263408511877,1763260644.104716,0.4661005139350891,0.030065596103668213,
391196,,,,,4150,500.0,,568.4140276908875,,,1763260644.5680556,,,500.0
393088,0.0016221674159169197,6.420890713343397e-05,0.0,-0.00035493820905685425,4168,,3.9176084101200104e-05,570.2206337451935,721.0,0.0006541705224663019,1763260646.3746617,0.4662970304489136,-0.09043371677398682,
394696,,,,,4184,500.0,,571.6729454994202,,,1763260647.8269734,,,500.0
395696,,,,,4194,500.0,,572.6534888744354,,,1763260648.8075168,,,500.0
396196,,,,,4199,500.0,,573.1721837520599,,,1763260649.3262117,,,500.0
398848,-0.0018398286774754524,6.075268902350217e-05,0.0,-0.012441948056221008,4224,,0.00039527472108602524,575.7220227718353,724.0,0.0036977536510676146,1763260651.8760507,0.5325820446014404,-0.005680441856384277,
399360,-6.099417805671692e-05,6.044546898920089e-05,0.0,-0.0017385482788085938,4229,,9.606219828128815e-05,576.2041413784027,724.0,0.0032470514997839928,1763260652.3581693,0.43831977248191833,-0.019965052604675293,
400768,0.0021575549617409706,5.960061389487237e-05,0.0,3.2335519790649414e-06,4243,,2.7018599212169647e-05,577.6335718631744,725.0,1475.86279296875,1763260653.7875998,0.4271661043167114,4.76837158203125e-07,
401152,-0.0003347964957356453,5.937019886914641e-05,0.0,-0.0007590800523757935,4246,,0.0002381233498454094,577.9915807247162,725.0,0.0006851725629530847,1763260654.1456087,0.48572176694869995,0.009332835674285889,
401696,,,,,4252,500.0,,578.5350365638733,,,1763260654.6890645,,,500.0
401920,-0.0005890568718314171,5.8909368817694485e-05,0.0,-0.0004261881113052368,4254,,1.6813166439533234e-05,578.7731986045837,726.0,0.0032265679910779,1763260654.9272265,0.46034055948257446,-0.018472671508789062,
402048,-0.00023506022989749908,5.8832563809119165e-05,0.0,-0.0001368299126625061,4255,,3.481656312942505e-05,578.8866634368896,726.0,0.0010119805810973048,1763260655.0406914,0.4919128119945526,-0.02588796615600586,
403840,0.0030602114275097847,5.775729732704349e-05,0.0,-0.0008266083896160126,4273,,0.00016254838556051254,580.7125663757324,727.0,0.0035888617858290672,1763260656.8665943,0.5115717649459839,0.01141589879989624,
404196,,,,,4276,500.0,,580.9925045967102,,,1763260657.1465325,,,500.0
404224,-0.00022182799875736237,5.752688230131753e-05,0.0,-0.0009446442127227783,4277,,7.627531886100769e-06,581.099577665329,727.0,1474.5518798828125,1763260657.2536056,0.4720401167869568,-2.1457672119140625e-05,
404352,-0.002233431674540043,5.745007729274221e-05,0.0,-0.004205990582704544,4278,,4.1962601244449615e-05,581.2263314723969,727.0,0.003558247582986951,1763260657.3803594,0.4464227259159088,-0.006496548652648926,
405376,-0.0020417794585227966,5.6835637224139646e-05,0.0,-0.0038345269858837128,4288,,6.972439587116241e-05,582.2515442371368,727.0,0.0037636214401572943,1763260658.4055722,0.4424346685409546,-0.026071548461914062,
405632,0.00017658621072769165,5.6682027206989005e-05,0.0,-0.0013348013162612915,4290,,0.00018297135829925537,582.4908690452576,727.0,0.0007116620545275509,1763260658.644897,0.459755539894104,-0.019305825233459473,
405760,-0.0006136996671557426,5.6605222198413685e-05,0.0,-0.0011054463684558868,4292,,3.572087734937668e-05,582.6265802383423,728.0,1991.0125732421875,1763260658.7806082,0.39614713191986084,-1.1920928955078125e-05,
408064,0.0011967336758971214,5.522273568203673e-05,0.0,0.00020891055464744568,4314,,5.4434873163700104e-05,584.9418416023254,729.0,0.001666696509346366,1763260661.0958695,0.5136740803718567,0.006906867027282715,
408448,-0.0012692557647824287,5.499232065631077e-05,0.0,-0.00025885552167892456,4318,,1.3426877558231354e-05,585.286463022232,729.0,0.00230691977776587,1763260661.440491,0.45788267254829407,-0.08867120742797852,
411264,0.0023850947618484497,5.330261046765372e-05,0.0,-0.0023293085396289825,4346,,3.504753112792969e-05,587.9502899646759,730.0,1483.0794677734375,1763260664.104318,0.5328419208526611,-6.318092346191406e-06,
413312,0.000286283902823925,5.2073733968427405e-05,0.0,-0.0014562364667654037,4366,,2.8264708817005157e-05,589.8688478469849,732.0,132.64340209960938,1763260666.0228758,0.514805793762207,-2.0503997802734375e-05,
414080,0.004302895627915859,5.161290391697548e-05,0.0,-0.0004146695137023926,4372,,0.00013275537639856339,590.590169429779,732.0,0.0009861425496637821,1763260666.7441974,0.5193390846252441,0.016840338706970215,
414592,0.0016356389969587326,5.13056838826742e-05,0.0,-0.00027042627334594727,4377,,3.0254945158958435e-05,591.0431611537933,732.0,0.0009165367227979004,1763260667.197189,0.4730086922645569,-0.09792375564575195,
414696,,,,,4378,500.0,,591.0782904624939,,,1763260667.2323184,,,500.0
415616,0.00017285626381635666,5.069124381407164e-05,0.0,-1.6257166862487793e-05,4387,,4.775542765855789e-05,591.9869904518127,733.0,0.0010575718479231,1763260668.1410184,0.5478147268295288,-0.05633234977722168,
416512,0.0006550094112753868,5.01536087540444e-05,0.0,0.0009560622274875641,4396,,6.115715950727463e-05,592.816043138504,733.0,0.0012789159081876278,1763260668.970071,0.42305704951286316,0.03396517038345337,
418196,,,,,4413,500.0,,594.3398962020874,,,1763260670.4939241,,,500.0
418432,0.0016116844490170479,4.90015372633934e-05,0.0,-0.0003244355320930481,4415,,2.3416243493556976e-05,594.5977606773376,734.0,0.003534408751875162,1763260670.7517886,0.5255822539329529,0.04409229755401611,
422656,0.001113775186240673,4.646697561838664e-05,0.0,1.5124678611755371e-06,4456,,1.5748664736747742e-06,598.4344351291656,737.0,0.0009498154977336526,1763260674.588463,0.5258746147155762,-0.05456066131591797,
424064,0.00037658214569091797,4.562212052405812e-05,0.0,-0.0012268424034118652,4470,,2.8420239686965942e-05,599.7454886436462,738.0,0.0011775695020332932,1763260675.8995166,0.46427932381629944,-0.025201082229614258,
424832,-0.0004807375371456146,4.51612904726062e-05,0.0,-0.002604677341878414,4478,,2.5872141122817993e-05,600.4227528572083,738.0,0.003064877586439252,1763260676.5767808,0.5508295893669128,0.05322510004043579,
425088,-0.0012804558500647545,4.5007680455455557e-05,0.0,-0.0003910362720489502,4480,,5.641113966703415e-05,600.6502406597137,738.0,0.0009033048409037292,1763260676.8042686,0.4874439537525177,-0.08381664752960205,
426240,0.0011638617143034935,4.4316435378277674e-05,0.0,0.0025029256939888,4492,,3.453996032476425e-05,601.7062101364136,739.0,1868.9263916015625,1763260677.860238,0.5407936573028564,-1.3589859008789062e-05,
426696,,,,,4496,500.0,,602.105402469635,,,1763260678.2594304,,,500.0
426880,-0.002330164425075054,4.393241033540107e-05,0.0,-0.0012141726911067963,4498,,1.6468577086925507e-05,602.3059055805206,739.0,0.002760898554697633,1763260678.4599335,0.5595371723175049,-0.15613484382629395,
429184,0.004417962394654751,4.2549923819024116e-05,0.0,-0.0017374753952026367,4520,,0.00015203189104795456,604.4078993797302,741.0,0.0009436216787435114,1763260680.5619273,0.5272529125213623,-0.11760032176971436,
429312,-0.0012327441945672035,4.2473118810448796e-05,0.0,0.0017400570213794708,4522,,3.8518570363521576e-05,604.5240728855133,741.0,700.301513671875,1763260680.6781008,0.5158858299255371,0.00020194053649902344,
429568,-0.001350180245935917,4.2319508793298155e-05,0.0,-0.0010155793279409409,4524,,0.00011908914893865585,604.750581741333,741.0,0.0011722496710717678,1763260680.9046097,0.570296585559845,-0.03724038600921631,
429696,0.003350328654050827,4.2242703784722835e-05,0.0,-0.0014168154448270798,4525,500.0,5.5674463510513306e-05,604.8647925853729,741.0,1841.74169921875,1763260681.0188205,0.5704633593559265,-8.094310760498047e-05,500.0
429952,0.00222182460129261,4.2089093767572194e-05,0.0,-0.002774897962808609,4527,,6.612762808799744e-05,605.1258871555328,741.0,0.0014544000150635839,1763260681.279915,0.5444602966308594,-0.09733712673187256,
430336,-0.0026831654831767082,4.1858678741846234e-05,0.0,0.0008193626999855042,4531,,3.245566040277481e-05,605.4637305736542,741.0,0.003175988793373108,1763260681.6177585,0.4947783648967743,-0.07093286514282227,
430592,0.002011144533753395,4.170506872469559e-05,0.0,-0.009782612323760986,4533,,0.0002534613013267517,605.6895077228546,741.0,0.001078522065654397,1763260681.8435357,0.5102502703666687,0.03163957595825195,
430696,,,,,4534,500.0,,605.7259430885315,,,1763260681.879971,,,500.0
432768,0.001040416769683361,4.0399387216893956e-05,0.0,0.0005890913307666779,4555,,5.73229044675827e-06,607.6856508255005,743.0,1295.723388671875,1763260683.8396788,0.5605550408363342,-2.384185791015625e-07,
433536,6.16488978266716e-05,3.9938557165442035e-05,0.0,-0.003884177654981613,4562,,2.8883107006549835e-05,608.3974146842957,743.0,0.001503840321674943,1763260684.5514426,0.575964093208313,-0.011111140251159668,
434944,-0.0012397244572639465,3.909370207111351e-05,0.0,0.0005175881087779999,4576,,8.66129994392395e-06,609.6774156093597,744.0,0.0033009841572493315,1763260685.8314435,0.5183591246604919,0.028420567512512207,
438696,,,,,4613,500.0,,613.0693032741547,,,1763260689.2233312,,,500.0
440064,0.00017206184566020966,3.602150536607951e-05,0.0,0.00027774274349212646,4626,,1.8049031496047974e-06,614.3629379272461,747.0,0.0015999808674678206,1763260690.5169659,0.4965841472148895,-0.0030573606491088867,
440960,-0.0031476514413952827,3.548387030605227e-05,0.0,-0.0011662933975458145,4635,,3.6590732634067535e-05,615.152143239975,747.0,0.001375412568449974,1763260691.3061712,0.49083518981933594,-0.04860126972198486,
441600,0.00032777152955532074,3.5099845263175666e-05,0.0,0.00024048984050750732,4641,,1.739710569381714e-05,615.7539308071136,747.0,0.0011709206737577915,1763260691.9079587,0.5363571047782898,-0.20801055431365967,
441856,-0.0003057066351175308,3.4946235246025026e-05,0.0,-0.003112494945526123,4644,,3.865733742713928e-05,615.9790232181549,748.0,0.0033091057557612658,1763260692.1330512,0.5040334463119507,-0.15806162357330322,
443648,-0.0005326066166162491,3.387096876394935e-05,0.0,-6.882846355438232e-05,4661,,1.7084181308746338e-05,617.6791653633118,748.0,0.0009992807172238827,1763260693.8331933,0.5069544315338135,0.06718116998672485,
445056,0.001959768123924732,3.302611366962083e-05,0.0,-0.002416398376226425,4675,,3.891345113515854e-05,618.9523038864136,749.0,0.0017869789153337479,1763260695.1063318,0.4784754812717438,-0.1125497817993164,
446720,-0.0007093306630849838,3.2027648558141664e-05,0.0,0.0009798556566238403,4691,,8.519738912582397e-06,620.4538245201111,750.0,1803.06201171875,1763260696.6078525,0.5644150376319885,9.09566879272461e-05,
448640,-9.603332728147507e-05,3.087557706749067e-05,0.0,5.332380533218384e-05,4709,,2.6533380150794983e-06,622.2211940288544,751.0,0.0010266946628689766,1763260698.375222,0.49594154953956604,0.10715103149414062,
449024,0.0013678492978215218,3.0645162041764706e-05,0.0,-0.0017872452735900879,4713,,0.00010691862553358078,622.558963060379,751.0,0.001368916011415422,1763260698.712991,0.5609623789787292,0.00878971815109253,
451584,-0.00023850146681070328,2.9109063689247705e-05,0.0,-0.0004114322364330292,4738,,4.979781806468964e-06,624.9304392337799,753.0,0.0012503655161708593,1763260701.0844672,0.5540302991867065,0.021280229091644287,
451696,,,,,4739,500.0,,624.9690644741058,,,1763260701.1230924,,,500.0
451840,-0.0005950871855020523,2.8955453672097065e-05,0.0,-0.0017025023698806763,4741,,2.3884698748588562e-05,625.1566588878632,753.0,0.00339027913287282,1763260701.3106868,0.5395902395248413,-0.37190306186676025,
452096,-0.0036283722147345543,2.8801843654946424e-05,0.0,-0.00027846917510032654,4743,,4.2737461626529694e-05,625.3797018527985,753.0,0.0012277234345674515,1763260701.5337298,0.4873034954071045,-0.055315494537353516,
453196,,,,,4754,500.0,,626.3446066379547,,,1763260702.4986346,,,500.0
455040,0.0002412702888250351,2.7035330276703462e-05,0.0,-0.0005701631307601929,4772,,1.3947486877441406e-05,628.0706739425659,754.0,0.001255198149010539,1763260704.224702,0.5301159024238586,-0.13297033309936523,
456448,-0.00027798954397439957,2.6190477001364343e-05,0.0,-0.0012718960642814636,4786,,1.2052245438098907e-05,629.3512415885925,755.0,0.0019211451290175319,1763260705.5052695,0.5069164633750916,-0.04190075397491455,
456576,0.0005783028900623322,2.6113671992789023e-05,0.0,-9.096413850784302e-05,4787,,1.2077391147613525e-05,629.4631445407867,755.0,0.0014201814774423838,1763260705.6171725,0.5148928165435791,-0.30128228664398193,
456696,,,,,4788,500.0,,629.5035810470581,,,1763260705.657609,,,500.0
457472,0.0012950245290994644,2.557603693276178e-05,0.0,-0.00030921027064323425,4796,,4.833191633224487e-05,630.2867977619171,756.0,0.0009968748781830072,1763260706.4408257,0.5203714370727539,0.02938753366470337,
457728,-0.0008279550820589066,2.542242691561114e-05,0.0,0.000189170241355896,4799,,5.463138222694397e-06,630.514594078064,756.0,1845.65673828125,1763260706.668622,0.5466406345367432,-4.494190216064453e-05,
458496,-0.002114861272275448,2.496159686415922e-05,0.0,0.0005619525909423828,4806,,4.103127866983414e-05,631.2237243652344,756.0,0.0011003660038113594,1763260707.3777523,0.5416759252548218,-0.033847928047180176,
458752,0.00040648970752954483,2.480798684700858e-05,0.0,-0.0007475502789020538,4809,,4.754401743412018e-06,631.4501118659973,756.0,1596.5758056640625,1763260707.6041398,0.538001537322998,-7.581710815429688e-05,
459196,,,,,4813,500.0,,631.8090057373047,,,1763260707.9630337,,,500.0
463196,,,,,4851,500.0,,635.4459352493286,,,1763260711.5999632,,,500.0
463232,-0.0004070121794939041,2.2119815184851177e-05,0.0,0.00018933787941932678,4852,,1.4845281839370728e-05,635.5284595489502,759.0,1571.7052001953125,1763260711.6824875,0.47292086482048035,0.00013190507888793945,
464000,0.0003250865265727043,2.165898695238866e-05,0.0,3.250688314437866e-05,4859,,1.945625990629196e-05,636.2044095993042,759.0,0.001727438298985362,1763260712.3584375,0.48635005950927734,-0.001267552375793457,
464896,-0.0003998884931206703,2.1121351892361417e-05,0.0,-0.0021915044635534286,4868,,1.3220123946666718e-05,637.0354599952698,759.0,0.0026094154454767704,1763260713.189488,0.5314691662788391,0.03659158945083618,
465536,-0.0004860321059823036,2.0737326849484816e-05,0.0,-0.0010669901967048645,4874,,3.669317811727524e-05,637.6401598453522,760.0,0.0015175401931628585,1763260713.7941878,0.507584273815155,-0.12933802604675293,
465920,1.3699755072593689e-05,2.0506911823758855e-05,0.0,0.0002796109765768051,4878,,1.4506280422210693e-05,637.9782235622406,760.0,0.002188545186072588,1763260714.1322515,0.5143091082572937,0.031313300132751465,
466304,-0.00017099641263484955,2.0276496798032895e-05,0.0,0.00026595592498779297,4882,,4.6193599700927734e-06,638.315943479538,760.0,260.9256286621094,1763260714.4699714,0.5805632472038269,-3.2067298889160156e-05,
469696,,,,,4915,500.0,,641.3862516880035,,,1763260717.5402796,,,500.0
470196,,,,,4920,500.0,,641.8674855232239,,,1763260718.0215135,,,500.0
471424,0.00083931814879179,1.7204301911988296e-05,0.0,-0.0004811324179172516,4932,,4.691071808338165e-06,642.9989581108093,763.0,0.0022366042248904705,1763260719.152986,0.5608171820640564,0.004581451416015625,
471552,2.032611519098282e-05,1.7127496903412975e-05,0.0,-7.614493370056152e-05,4933,,1.4314427971839905e-06,643.1108684539795,763.0,0.0013781874440610409,1763260719.2648964,0.5108093023300171,0.024422943592071533,
472192,4.716217517852783e-05,1.6743471860536374e-05,0.0,-0.0003503262996673584,4939,,1.0369345545768738e-05,643.718475818634,763.0,0.0011580577120184898,1763260719.8725038,0.5457443594932556,-0.020082592964172363,
472832,1.7348676919937134e-05,1.6359446817659773e-05,0.0,9.002536535263062e-05,4946,,1.2852251529693604e-07,644.2799937725067,763.0,0.002365957945585251,1763260720.4340217,0.5436900854110718,-0.08234059810638428,
473600,-0.0001799110323190689,1.589861676620785e-05,0.0,0.0004217773675918579,4953,,2.6188790798187256e-06,644.9855360984802,764.0,0.0013821435859426856,1763260721.139564,0.5404694080352783,0.166881263256073,
474112,0.0004354584962129593,1.5591398550895974e-05,0.0,0.0011857450008392334,4958,,1.1127442121505737e-05,645.4340670108795,764.0,0.0015838169492781162,1763260721.588095,0.5356080532073975,-0.022700071334838867,
474624,0.0007921596989035606,1.5284178516594693e-05,0.0,-0.0008440203964710236,4963,,8.190982043743134e-06,645.918018579483,764.0,0.0016466159140691161,1763260722.0720465,0.5201852321624756,0.003303229808807373,
475392,-2.4373643100261688e-05,1.4823348465142772e-05,0.0,-0.000386800616979599,4971,,1.979060471057892e-06,646.5908370018005,765.0,0.0023473193868994713,1763260722.744865,0.49609166383743286,-0.0878523588180542,
475520,0.0006150305271148682,1.4746543456567451e-05,0.0,0.00024001672863960266,4972,,3.594905138015747e-06,646.736891746521,765.0,0.0013360290322452784,1763260722.8909197,0.465624064207077,0.25698649883270264,
476160,-0.00042876414954662323,1.4362519323185552e-05,0.0,0.0005601197481155396,4978,,7.327646017074585e-06,647.2981576919556,765.0,0.0015040291473269463,1763260723.4521856,0.5367565751075745,0.05535835027694702,
476416,-0.0008252430707216263,1.4208909306034911e-05,0.0,-0.00017695128917694092,4981,,1.0656192898750305e-05,647.5225324630737,765.0,0.002449186285957694,1763260723.6765604,0.4835604429244995,-0.04848146438598633,
