losses/clipfrac,losses/entropy,losses/explained_variance,losses/policy_loss,_step,charts/learning_rate,global_step,charts/SPS,losses/approx_kl,losses/old_approx_kl,charts/episodic_length,charts/episodic_return,_runtime,_timestamp,losses/value_loss
0.0,0.4954824447631836,-1.4682464599609375,-0.0016422644257545471,3462,0.00010583717084955424,323712,826.0,0.00017067696899175644,-0.0028780633583664894,,,426.22680044174194,1763260504.7521615,0.0005113838706165552
0.0,0.5505174398422241,-0.573314905166626,-0.0024268105626106262,3476,0.00010499232303118333,325120,827.0,0.0001453682780265808,-0.0015525724738836288,,,427.5178189277649,1763260506.04318,0.0011426673736423254
0.0,0.5907531976699829,0.0009735822677612305,-0.002101326361298561,3479,0.00010483871301403269,325376,827.0,6.207264959812164e-05,0.00260094553232193,,,427.76756381988525,1763260506.292925,1565.7325439453125
,,,,3498,,327331,,,,500.0,500.0,429.52810502052307,1763260508.053466,
,,,,3503,,327831,,,,500.0,500.0,430.0158567428589,1763260508.5412178,
0.0,0.5519049763679504,-6.794929504394531e-05,0.002105705440044403,3513,0.00010276497778249905,328832,829.0,0.0001605488359928131,-0.000433504581451416,,,430.9517767429352,1763260509.4771378,1502.353515625
0.0,0.5520786643028259,-0.016397833824157715,-0.0011118128895759583,3525,0.00010199692769674584,330112,830.0,0.00014843512326478958,0.002916795201599598,,,432.11904883384705,1763260510.64441,0.0003971175756305456
,,,,3537,,331331,,,,500.0,500.0,433.20690178871155,1763260511.7322628,
0.0,0.5812485218048096,0.0771285891532898,-0.0010553449392318726,3554,0.00010023041249951348,333056,831.0,2.7718953788280487e-05,-0.00022693630307912827,,,434.8214795589447,1763260513.3468406,0.002812085673213005
0.0,0.5708074569702148,0.0816274881362915,-0.00685146264731884,3555,0.00010015360749093816,333184,831.0,0.00023914407938718796,-0.0005270438268780708,,,434.9353914260864,1763260513.4607525,0.00039972885861061513
,,,,3576,,335331,,,,500.0,500.0,436.8561534881592,1763260515.3815145,
0.0,0.5273782014846802,0.1228514313697815,-0.0005094613879919052,3578,9.877112461254e-05,335488,833.0,0.00021160487085580826,0.0020075952634215355,,,437.05162477493286,1763260515.5769858,0.004187893588095903
,,,,3581,,335831,,,,500.0,500.0,437.338748216629,1763260515.8641093,
0.0,0.5413785576820374,0.05777156352996826,-0.0004954999312758446,3589,9.807987953536212e-05,336640,833.0,0.00015829876065254211,-0.0015872474759817123,,,438.09647488594055,1763260516.621836,0.0004879171901848167
0.0,0.5426725149154663,0.052169203758239746,-0.00019996240735054016,3613,9.662058437243104e-05,339072,835.0,8.698366582393646e-05,-0.001543194055557251,,,440.3611943721771,1763260518.8865554,0.002779793692752719
0.0,0.4656369388103485,0.6613463163375854,-0.00018119229935109615,3622,9.60829493124038e-05,339968,835.0,4.402361810207367e-06,0.0011507803574204445,,,441.15664315223694,1763260519.6820042,0.0025108768604695797
,,,,3640,,341831,,,,500.0,500.0,442.8406710624695,1763260521.3660321,
0.0,0.5374317765235901,2.300739288330078e-05,0.002200879156589508,3656,9.400921408087015e-05,343424,837.0,0.00010507181286811829,0.00011461414396762848,,,444.32590985298157,1763260522.851271,730.8341064453125
,,,,3669,,344831,,,,500.0,500.0,445.58281087875366,1763260524.108172,
,,,,3679,,345831,,,,500.0,500.0,446.5171480178833,1763260525.042509,
0.0,0.5164633989334106,-0.023352861404418945,0.0008973479270935059,3683,9.231951116817072e-05,346240,839.0,0.00031632743775844574,0.0017106812447309494,,,446.9375569820404,1763260525.462918,0.00021919472783338279
,,,,3684,,346331,,,,500.0,500.0,446.9711561203003,1763260525.4965172,
0.0,0.5649465322494507,-0.11887288093566895,-0.0005015730857849121,3711,9.062980097951367e-05,349056,840.0,9.301770478487015e-05,-0.0010570762678980827,,,449.49620032310486,1763260528.0215614,0.003037502057850361
0.0,0.47366154193878174,-0.2093219757080078,-0.0002770032733678818,3713,9.047619096236303e-05,349312,841.0,5.159154534339905e-05,4.2011961340904236e-05,,,449.75495290756226,1763260528.280314,0.0002559285785537213
0.0,0.5082345604896545,-0.00012981891632080078,0.0006862282752990723,3715,9.039938595378771e-05,349440,841.0,4.197470843791962e-06,0.0004155924543738365,,,449.86898612976074,1763260528.3943472,980.6904296875
0.0,0.49689510464668274,-0.426266074180603,0.00012754648923873901,3731,8.940092084230855e-05,351104,842.0,0.0003893403336405754,-0.003607706166803837,,,451.3661382198334,1763260529.8914993,0.0009216766338795424
0.0,0.523430347442627,8.159875869750977e-05,0.0012178793549537659,3734,8.924731082515791e-05,351360,842.0,6.859097629785538e-05,0.0011088745668530464,,,451.59223651885986,1763260530.1175976,1666.7681884765625
0.0,0.5293587446212769,-0.0137709379196167,-0.0009613698348402977,3755,8.794162567937747e-05,353536,843.0,0.00010855961591005325,-0.0013825995847582817,,,453.5816013813019,1763260532.1069624,0.0031604741234332323
0.0,0.5585637092590332,-0.0005120038986206055,-0.0029353536665439606,3775,8.671275281812996e-05,355584,844.0,9.69618558883667e-05,0.00028464384377002716,,,455.46612429618835,1763260533.9914854,0.0010855000000447035
0.0,0.5082491040229797,-0.01783609390258789,-0.001988418400287628,3779,8.6482337792404e-05,355968,844.0,0.00021010637283325195,-0.006654737517237663,,,455.80374336242676,1763260534.3291044,0.003874527756124735
0.0,0.5020623803138733,-0.011603116989135742,-0.0007038898766040802,3804,8.494623762089759e-05,358528,846.0,0.000323648564517498,0.0060838209465146065,,,458.17313504219055,1763260536.698496,0.003462842432782054
,,,,3807,,358831,,,,500.0,500.0,458.4140729904175,1763260536.939434,
0.0,0.5379844903945923,-0.06813633441925049,-0.004429750144481659,3847,8.23348673293367e-05,362880,848.0,0.0002122148871421814,6.780028343200684e-06,,,462.16810035705566,1763260540.6934614,0.0028871246613562107
,,,,3879,,366122,,,,500.0,500.0,465.1202003955841,1763260543.6455615,
0.0,0.5214263796806335,0.1692560911178589,-0.0001650601625442505,3883,8.010752935661003e-05,366592,850.0,1.1405907571315765e-05,-0.0003520166501402855,,,465.5868093967438,1763260544.1121705,0.00032395560992881656
,,,,3884,,366622,,,,500.0,500.0,465.6008222103119,1763260544.1261833,
0.0,0.4678897261619568,-0.05925559997558594,-0.0020775403827428818,3887,7.987711433088407e-05,366976,850.0,0.0002036774531006813,-0.0003085257485508919,,,465.9277913570404,1763260544.4531524,0.0008526104502379894
0.0,0.5492013692855835,-0.014139890670776367,0.0007592812180519104,3891,7.964669930515811e-05,367360,850.0,2.7249567210674286e-05,-0.003655499778687954,,,466.2685749530792,1763260544.793936,0.003008665982633829
,,,,3898,,368122,,,,500.0,500.0,466.9067325592041,1763260545.4320936,
0.0,0.5605286955833435,0.07129091024398804,-0.0016318783164024353,3912,7.834101415937766e-05,369536,851.0,0.0001801270991563797,0.006921835243701935,,,468.25811409950256,1763260546.7834752,0.00031239178497344255
0.0,0.5133965015411377,-0.06342649459838867,-0.0067348480224609375,3915,7.818740414222702e-05,369792,851.0,0.00024254899471998215,-0.0010814471170306206,,,468.5172939300537,1763260547.042655,0.003260078839957714
,,,,3928,,371122,,,,500.0,500.0,469.7075939178467,1763260548.232955,
0.0,0.5491109490394592,-3.0040740966796875e-05,-0.0008268207311630249,3944,7.642088894499466e-05,372736,853.0,2.110004425048828e-05,-0.0018981173634529114,,,471.18803334236145,1763260549.7133944,804.8182373046875
0.0,0.5618960857391357,-0.11923015117645264,-0.0032190531492233276,3945,7.634408393641934e-05,372864,853.0,5.507655441761017e-05,-8.512288331985474e-07,,,471.30085134506226,1763260549.8262124,0.0034492616541683674
0.0,0.5238364338874817,0.006598770618438721,-0.005973745137453079,3946,7.626727892784402e-05,372992,853.0,0.00019185245037078857,0.003056515008211136,,,471.4120388031006,1763260549.9373999,0.0005864035920239985
0.0,0.5664198398590088,-0.03285539150238037,-0.00024899840354919434,3954,7.58064488763921e-05,373760,853.0,3.856979310512543e-05,-0.0007144827395677567,,,472.1240346431732,1763260550.6493957,0.002699037082493305
0.0,0.5633409023284912,0.00010508298873901367,0.0025503402575850487,3963,7.526881381636485e-05,374656,854.0,0.0006929226219654083,-0.0024102777242660522,,,472.95378971099854,1763260551.4791508,1626.5216064453125
0.0,0.4993399381637573,-7.5933732986450195,-0.00607362762093544,3969,7.488479604944587e-05,375296,854.0,0.00024656113237142563,-0.005801760591566563,,,473.51486372947693,1763260552.0402248,0.007792698219418526
0.0,0.59372478723526,-0.022600531578063965,0.0008712820708751678,3981,7.411674596369267e-05,376576,855.0,0.00019014999270439148,0.001364283263683319,,,474.71860814094543,1763260553.2439692,0.00033898482797667384
0.0,0.506949782371521,-1.3113021850585938e-05,0.0018759258091449738,3983,7.403994095511734e-05,376704,855.0,6.428826600313187e-05,-0.0002905437722802162,,,474.8324465751648,1763260553.3578076,1280.6776123046875
,,,,3997,,378122,,,,500.0,500.0,476.11438155174255,1763260554.6397426,
0.0,0.5434317588806152,0.07332462072372437,-0.0004121251404285431,4020,7.173579069785774e-05,380544,857.0,5.804654210805893e-05,0.0009578308090567589,,,478.3295202255249,1763260556.8548813,0.00034441155730746686
0.0,0.5995043516159058,-0.04187047481536865,0.0001273714005947113,4059,6.943164044059813e-05,384384,859.0,5.6764110922813416e-06,-0.0009107207879424095,,,481.82633996009827,1763260560.351701,0.0027912866789847612
0.0,0.563704788684845,-2.9921531677246094e-05,0.0020829904824495316,4087,6.77419375278987e-05,387200,860.0,4.161614924669266e-05,-0.0016157599166035652,,,484.4182071685791,1763260562.9435682,1097.2489013671875
,,,,4091,,387659,,,,500.0,500.0,484.78733801841736,1763260563.312699,
0.0,0.5311312675476074,0.19814759492874146,0.0016127675771713257,4105,6.65898623992689e-05,389120,861.0,0.00016414932906627655,-0.00015006959438323975,,,486.1891920566559,1763260564.714553,0.00038306263741105795
0.0,0.5240068435668945,-0.061775922775268555,0.0004310198128223419,4109,6.635944737354293e-05,389504,861.0,1.6014091670513153e-05,0.0005674911662936211,,,486.5314071178436,1763260565.0567682,0.0007729007629677653
0.0,0.4917435944080353,-0.04625213146209717,-0.0011436566710472107,4115,6.597542233066633e-05,390144,861.0,3.821495920419693e-05,0.0003342488780617714,,,487.091135263443,1763260565.6164963,0.0004134832415729761
0.0,0.5402843952178955,-0.036366820335388184,0.001003354787826538,4119,6.574500730494037e-05,390528,861.0,2.3854896426200867e-05,0.00015937723219394684,,,487.46202874183655,1763260565.9873898,0.0007479054620489478
0.0,0.5290727615356445,0.1587201952934265,-0.0036733970046043396,4144,6.420890713343397e-05,393088,863.0,4.6489760279655457e-05,0.002846045419573784,,,489.7915780544281,1763260568.316939,0.00030604942003265023
,,,,4150,,393659,,,,500.0,500.0,490.270156621933,1763260568.7955177,
0.0,0.5530031323432922,0.029479384422302246,-0.0018686922267079353,4168,6.27496192464605e-05,395520,864.0,2.5159679353237152e-05,-0.00014887657016515732,,,492.00983142852783,1763260570.5351925,0.0006078891456127167
,,,,4184,,397159,,,,500.0,500.0,493.47773718833923,1763260572.0030982,
,,,,4194,,398159,,,,500.0,500.0,494.372793674469,1763260572.8981547,
,,,,4199,,398659,,,,500.0,500.0,494.85573863983154,1763260573.3810997,
,,,,4224,,401159,,,,500.0,500.0,497.1655251979828,1763260575.6908863,
0.0,0.545421302318573,-9.131431579589844e-05,2.030283212661743e-06,4229,5.9062978834845126e-05,401664,867.0,9.611248970031738e-06,-0.0004456806927919388,,,497.64674496650696,1763260576.172106,1713.97265625
,,,,4243,,403159,,,,500.0,500.0,498.9556887149811,1763260577.4810498,
0.0,0.5429630279541016,-0.038996338844299316,-0.0020028799772262573,4246,5.798771235276945e-05,403456,867.0,2.5875866413116455e-05,0.0003755912184715271,,,499.2657334804535,1763260577.7910945,0.0008900340762920678
0.0,0.5817175507545471,-0.011667490005493164,0.0003665490075945854,4252,5.760368730989285e-05,404096,868.0,6.624497473239899e-06,0.00031155627220869064,,,499.86248779296875,1763260578.3878489,0.00032016137265600264
0.0,0.5378877520561218,-8.761882781982422e-05,-0.00012797489762306213,4254,5.752688230131753e-05,404224,868.0,6.332993507385254e-07,3.5179778933525085e-05,,,499.97532963752747,1763260578.5006907,1239.8529052734375
0.0,0.5869458317756653,-0.08668601512908936,-0.000951587688177824,4255,5.745007729274221e-05,404352,868.0,4.447251558303833e-05,0.00033741630613803864,,,500.08780455589294,1763260578.6131656,0.0022531591821461916
0.0,0.5722882151603699,-4.4465065002441406e-05,-0.0006281919777393341,4273,5.6374807172687724e-05,406144,869.0,1.096818596124649e-05,0.0006237486377358437,,,501.69811630249023,1763260580.2234774,1962.283203125
0.0,0.5217218995094299,-0.10968673229217529,-0.0002696774899959564,4276,5.6144392146961764e-05,406528,869.0,1.191161572933197e-05,-0.0006739180535078049,,,502.06914949417114,1763260580.5945106,0.000605777429882437
,,,,4277,,406635,,,,500.0,500.0,502.10730481147766,1763260580.6326659,
0.0,0.5805608034133911,-8.07046890258789e-05,0.001349806785583496,4278,5.606758713838644e-05,406656,869.0,1.562945544719696e-05,-0.0005205944180488586,,,502.18491530418396,1763260580.7102764,1676.4578857421875
0.0,0.5840462446212769,0.014568984508514404,-0.0003748461604118347,4288,5.545315070776269e-05,407680,869.0,5.043111741542816e-06,0.0010419739410281181,,,503.12812900543213,1763260581.65349,0.001180120394565165
0.0,0.6004154086112976,-0.0002090930938720703,-9.882450103759766e-05,4290,5.537634569918737e-05,407808,869.0,2.635642886161804e-06,-0.0003044642508029938,,,503.2425870895386,1763260581.7679482,1635.514892578125
0.0,0.5836431980133057,0.009273409843444824,-0.0055430568754673,4292,5.522273568203673e-05,408064,869.0,6.504077464342117e-05,-0.0015934919938445091,,,503.46587657928467,1763260581.9912376,0.0012241576332598925
0.0,0.55291348695755,0.01623356342315674,-0.0021388493478298187,4314,5.3917050536256284e-05,410240,870.0,5.021039396524429e-05,-0.0019251024350523949,,,505.4583463668823,1763260583.9837074,0.0004934054450131953
0.0,0.5880432724952698,-0.23434698581695557,-0.002495143562555313,4318,5.368663551053032e-05,410624,871.0,7.401686161756516e-05,0.0006820531561970711,,,505.7969763278961,1763260584.3223374,0.0008222462492994964
0.0,0.5522682666778564,0.12325608730316162,-0.0013401508331298828,4346,5.1996928959852085e-05,413440,872.0,3.946572542190552e-05,0.003549104556441307,,,508.37892389297485,1763260586.904285,0.001011290936730802
0.0,0.6209007501602173,0.014983654022216797,-0.002546127885580063,4366,5.076804882264696e-05,415488,873.0,2.7903355658054352e-05,0.0025795558467507362,,,510.2504630088806,1763260588.775824,0.0008572710212320089
0.0,0.6145738363265991,-0.15635943412780762,-0.00040647387504577637,4372,5.038402377977036e-05,416128,873.0,1.2822449207305908e-05,-2.7101486921310425e-06,,,510.8148226737976,1763260589.3401837,0.0005501899286173284
0.0,0.5816342830657959,0.24621790647506714,-0.001162869855761528,4377,5.007680374546908e-05,416640,873.0,4.101824015378952e-05,-0.0024114688858389854,,,511.29710149765015,1763260589.8224626,0.0004904051311314106
,,,,4378,,416671,,,,500.0,500.0,511.3102135658264,1763260589.8355746,
0.0,0.6016647219657898,-0.8331139087677002,-0.0011878721415996552,4387,4.9462367314845324e-05,417664,874.0,2.196338027715683e-05,-0.00039342138916254044,,,512.2453713417053,1763260590.7707324,0.0008768693660385907
0.0,0.5891016721725464,-0.27008283138275146,-0.0006464589387178421,4396,4.892473225481808e-05,418560,874.0,1.0282732546329498e-05,-0.00021224189549684525,,,513.0696768760681,1763260591.595038,0.0006296609062701464
0.0,0.5879266262054443,7.170438766479492e-05,-0.00014489330351352692,4413,4.792626714333892e-05,420224,875.0,1.4230608940124512e-05,-0.00019683316349983215,,,514.6057257652283,1763260593.1310868,1335.4873046875
0.0,0.5669493675231934,-0.9174227714538574,-0.0014311447739601135,4415,4.777265712618828e-05,420480,875.0,3.2017938792705536e-05,0.000267702154815197,,,514.8328084945679,1763260593.3581696,0.0014758104225620627
0.0,0.5780295729637146,0.18127906322479248,-5.5730342864990234e-06,4456,4.531490048975684e-05,424576,876.0,1.8374994397163391e-06,-0.00020065251737833023,,,518.573404788971,1763260597.0987659,0.0005910117761231959
0.0,0.5567777752876282,0.13821762800216675,0.0018153972923755646,4470,4.4470045395428315e-05,425984,877.0,2.0499341189861298e-05,-0.00017839018255472183,,,519.8519463539124,1763260598.3773074,0.0005714113358408213
0.0,0.5552310347557068,0.06416815519332886,-0.0009681954979896545,4478,4.400921534397639e-05,426752,877.0,2.9169023036956787e-05,-0.001046985387802124,,,520.5297319889069,1763260599.055093,0.0022519442718476057
0.0,0.5774403810501099,0.13207876682281494,3.116577863693237e-05,4480,4.385560532682575e-05,427008,877.0,5.064532160758972e-06,8.023343980312347e-05,,,520.7914056777954,1763260599.3167667,0.0004851325647905469
0.0,0.5841373801231384,1.5497207641601562e-06,7.601454854011536e-05,4492,4.316436388762668e-05,428160,878.0,2.1830201148986816e-06,-0.0006260741502046585,,,521.846554517746,1763260600.3719156,1265.9676513671875
,,,,4496,,428597,,,,500.0,500.0,522.2037615776062,1763260600.7291226,
0.0,0.5213623046875,-0.3034738302230835,-0.002849668264389038,4498,4.2780338844750077e-05,428800,878.0,3.6910176277160645e-05,0.00029827095568180084,,,522.4077038764954,1763260600.933065,0.0021723201498389244
,,,,4520,,431097,,,,500.0,500.0,524.4367823600769,1763260602.9621434,
0.0,0.5800641775131226,-0.421018123626709,0.0003419686108827591,4522,4.132104368181899e-05,431232,879.0,1.0647810995578766e-05,-0.0011542188003659248,,,524.6235303878784,1763260603.1488914,0.0024324702098965645
0.0,0.549706757068634,-0.5786185264587402,-0.0012944936752319336,4524,4.116743366466835e-05,431488,879.0,1.3967044651508331e-05,0.001147543080151081,,,524.8768472671509,1763260603.4022083,0.0008811748120933771
,,,,4525,,431597,,,,500.0,500.0,524.914053440094,1763260603.4394145,
0.0,0.5531526207923889,-0.10827863216400146,0.00022343546152114868,4527,4.101382364751771e-05,431744,879.0,1.1362135410308838e-06,0.0002414025366306305,,,525.1028876304626,1763260603.6282487,0.0020174295641481876
0.0,0.569549024105072,0.00013846158981323242,-0.0013528168201446533,4531,4.078340862179175e-05,432128,880.0,1.793447881937027e-05,0.00017210375517606735,,,525.4435167312622,1763260603.9688778,1685.4189453125
0.0,0.5539801120758057,-3.418825149536133,-0.0015694908797740936,4533,4.062979860464111e-05,432384,880.0,1.0489486157894135e-05,-8.059386163949966e-05,,,525.666871547699,1763260604.1922326,0.0035421939101070166
0.0,0.5503974556922913,-0.7856504917144775,-0.001066485419869423,4534,4.055299359606579e-05,432512,880.0,7.837079465389252e-06,-0.00037941429764032364,,,525.8107306957245,1763260604.3360918,0.0008694331045262516
,,,,4555,,434597,,,,500.0,500.0,527.6655461788177,1763260606.1909072,
0.0,0.4813570976257324,0.130634605884552,-0.00019971653819084167,4562,3.886328704538755e-05,435328,881.0,9.996816515922546e-06,-0.00014923885464668274,,,528.3635621070862,1763260606.8889232,0.0016201998805627227
0.0,0.5717737078666687,-0.11671388149261475,-0.0003500133752822876,4576,3.801843195105903e-05,436736,881.0,8.472241461277008e-06,0.000513334758579731,,,529.6427962779999,1763260608.1681573,0.0015781614929437637
0.0,0.5426645278930664,0.06348943710327148,0.0005365945398807526,4613,3.571428533177823e-05,440576,883.0,6.050802767276764e-06,0.0004905266687273979,,,533.1690142154694,1763260611.6943753,0.0004745610640384257
0.0,0.5862610936164856,-0.054518938064575195,0.0015383735299110413,4626,3.4946235246025026e-05,441856,883.0,2.4199485778808594e-05,-0.0011842306703329086,,,534.3362236022949,1763260612.8615847,0.0013138458598405123
0.0,0.5558773875236511,-0.2273869514465332,-0.0004572831094264984,4635,3.440860382397659e-05,442752,884.0,7.95908272266388e-06,0.0007507670670747757,,,535.140299320221,1763260613.6656604,0.0017780211055651307
0.0,0.5488511919975281,0.014755427837371826,-0.00021427497267723083,4641,3.402457878109999e-05,443392,884.0,2.8712674975395203e-06,-4.0794722735881805e-05,,,535.7385952472687,1763260614.2639563,0.0009003458544611931
0.0,0.5889015793800354,-2.765655517578125e-05,0.00015195272862911224,4644,3.387096876394935e-05,443648,884.0,5.165114998817444e-06,-0.00023825094103813171,,,535.9668211936951,1763260614.4921823,1282.085693359375
0.0,0.5648561716079712,0.047536492347717285,-0.0003328770399093628,4661,3.2795698643894866e-05,445440,885.0,9.881332516670227e-07,7.744971662759781e-05,,,537.6040983200073,1763260616.1294594,0.0008370217401534319
0.0,0.5907236337661743,0.08097505569458008,0.00018366239964962006,4675,3.1950843549566343e-05,446848,885.0,3.6908313632011414e-06,1.0098330676555634e-05,,,538.8637728691101,1763260617.389134,0.0011409829603508115
0.0,0.5702242851257324,-0.1450721025466919,6.457418203353882e-05,4691,3.095238207606599e-05,448512,886.0,5.570240318775177e-06,-0.0001238333061337471,,,540.3489603996277,1763260618.8743215,0.0008105062297545373
0.0,0.528174877166748,-0.4952976703643799,0.00013609230518341064,4709,2.9877111956011504e-05,450304,887.0,1.957640051841736e-06,0.0004983022809028625,,,542.0054006576538,1763260620.5307617,0.0019640822429209948
0.0,0.5734958052635193,-7.581710815429688e-05,-8.958578109741211e-05,4713,2.9646696930285543e-05,450688,887.0,1.0095536708831787e-06,4.474259912967682e-05,,,542.3445193767548,1763260620.8698804,904.7783813476562
0.0,0.5678299069404602,-0.0003858804702758789,-0.0002601929008960724,4738,2.8110598577768542e-05,453248,888.0,1.5581026673316956e-06,4.2409636080265045e-05,,,544.7025144100189,1763260623.2278755,0.0017086848383769393
0.0,0.5274345278739929,0.16291439533233643,0.0003912597894668579,4739,2.803379356919322e-05,453376,888.0,9.833835065364838e-06,0.001189214177429676,,,544.8140304088593,1763260623.3393915,0.0005839821533299983
,,,,4741,,453532,,,,435.0,435.0,544.9403424263,1763260623.4657035,
0.0,0.5887802839279175,-0.07844042778015137,-4.236400127410889e-05,4743,2.780337854346726e-05,453760,888.0,2.357177436351776e-06,0.0007756771519780159,,,545.153792142868,1763260623.6791532,0.0015222047222778201
0.0,0.5944711565971375,0.044960618019104004,-0.00026651471853256226,4754,2.7112135285278782e-05,454912,888.0,1.9939616322517395e-06,-0.00022018048912286758,,,546.2087972164154,1763260624.7341583,0.0005795705365017056
0.0,0.5117735862731934,0.13844841718673706,-0.00023849587887525558,4772,2.6036866984213702e-05,456704,889.0,4.284083843231201e-06,-0.0006925966590642929,,,547.8622045516968,1763260626.3875656,0.001976815052330494
0.0,0.5837361812591553,-2.2649765014648438e-05,5.8144330978393555e-05,4786,2.519201188988518e-05,458112,890.0,1.4919787645339966e-06,0.00016127899289131165,,,549.1213641166687,1763260627.6467252,1332.397216796875
0.0,0.5213942527770996,0.09685361385345459,-0.000990547239780426,4787,2.511520688130986e-05,458240,890.0,3.7280842661857605e-06,-0.00012709666043519974,,,549.232916355133,1763260627.7582774,0.0014752859715372324
0.0,0.5702358484268188,-0.19070768356323242,0.0004155803471803665,4788,2.503840187273454e-05,458368,890.0,1.9604340195655823e-06,0.0004860972985625267,,,549.3439135551453,1763260627.8692746,0.0012218650663271546
0.0,0.5120430588722229,8.398294448852539e-05,0.0010157525539398193,4796,2.457757364027202e-05,459136,890.0,6.6785141825675964e-06,0.0005706539377570152,,,550.0497767925262,1763260628.5751379,836.4598388671875
0.0,0.5348510146141052,-0.39029431343078613,0.00022834725677967072,4799,2.434715861454606e-05,459520,890.0,6.3357874751091e-06,0.00035671237856149673,,,550.3816785812378,1763260628.9070396,0.0007203852292150259
0.0,0.5946451425552368,0.058903634548187256,-0.00028112810105085373,4806,2.388632856309414e-05,460288,890.0,8.10716301202774e-06,0.0006927838549017906,,,551.090677022934,1763260629.616038,0.0011922605335712433
0.0,0.5706577897071838,-2.849102020263672e-05,8.959323167800903e-06,4809,2.37327185459435e-05,460544,890.0,4.98257577419281e-07,-0.0002785278484225273,,,551.3160083293915,1763260629.8413694,1601.6346435546875
,,,,4813,,461032,,,,500.0,500.0,551.685889005661,1763260630.21125,
,,,,4851,,464795,,,,500.0,500.0,555.1679813861847,1763260633.6933424,
0.0,0.5185546278953552,0.00012254714965820312,0.0008560642600059509,4852,2.1121351892361417e-05,464896,892.0,1.8123537302017212e-06,0.00014878623187541962,,,555.2683358192444,1763260633.7936969,762.640625
0.0,0.5681392550468445,0.01645570993423462,0.00015746057033538818,4859,2.0660521840909496e-05,465664,892.0,4.889443516731262e-07,-8.184928447008133e-05,,,555.9395282268524,1763260634.4648893,0.0010848772944882512
0.0,0.5227930545806885,-1.0971887111663818,-0.0008246153593063354,4868,2.0122888599871658e-05,466560,893.0,5.819834768772125e-06,-0.0006450368091464043,,,556.7696697711945,1763260635.2950308,0.0010785304475575686
0.0,0.5007466673851013,0.012051761150360107,-0.0005088299512863159,4874,1.9738863556995057e-05,467200,893.0,1.2032687664031982e-06,6.127730011940002e-05,,,557.3542408943176,1763260635.879602,0.0005455935606732965
0.0,0.5686394572257996,-0.11716461181640625,-0.00019049271941184998,4878,1.9508448531269096e-05,467584,893.0,2.820044755935669e-06,0.0002208128571510315,,,557.6911706924438,1763260636.2165318,0.0008574574021622539
0.0,0.5738211870193481,-0.012221813201904297,-0.0003529451787471771,4882,1.9278033505543135e-05,467968,893.0,2.041459083557129e-06,-6.82733952999115e-05,,,558.0292127132416,1763260636.5545738,0.0014963424764573574
0.0,0.5508068799972534,-0.0002377033233642578,0.00024633295834064484,4915,1.7281105101574212e-05,471296,894.0,4.824250936508179e-07,0.0002380218356847763,,,561.0912485122681,1763260639.6166096,1714.5374755859375
0.0,0.5128860473632812,9.608268737792969e-05,0.0002688094973564148,4920,1.6973886886262335e-05,471808,894.0,1.730397343635559e-06,0.00021217390894889832,,,561.5743670463562,1763260640.099728,1795.806396484375
0.0,0.5022717118263245,0.4643125534057617,-0.0010693762451410294,4932,1.6205836800509132e-05,473088,895.0,1.113303005695343e-05,0.0003394410014152527,,,562.7292399406433,1763260641.254601,0.0031036504078656435
0.0,0.5967088937759399,-1.6375794410705566,-7.095932960510254e-05,4933,1.6129031791933812e-05,473216,895.0,1.1138617992401123e-06,-0.00010599009692668915,,,562.8419723510742,1763260641.3673334,0.004701537080109119
,,,,4939,,473795,,,,500.0,500.0,563.3125674724579,1763260641.8379285,
0.0,0.545789361000061,0.0794495940208435,-0.0002091526985168457,4946,1.5360983525170013e-05,474496,895.0,1.9846484065055847e-06,-0.0004193997010588646,,,564.0023386478424,1763260642.5276997,0.0017844653921201825
0.0,0.533488929271698,-0.040979623794555664,2.039968967437744e-05,4953,1.4900153473718092e-05,475264,896.0,6.573274731636047e-06,-0.00017930381000041962,,,564.706062078476,1763260643.2314231,0.000999382813461125
0.0,0.5658887624740601,0.03769731521606445,-0.00026605650782585144,4958,1.4592934348911513e-05,475776,896.0,1.1967495083808899e-06,-0.00012092012912034988,,,565.148576259613,1763260643.6739373,0.0009409234044142067
0.0,0.5028019547462463,0.06970435380935669,-0.0021195486187934875,4963,1.4285714314610232e-05,476288,896.0,4.377588629722595e-05,0.0035464223474264145,,,565.6294915676117,1763260644.1548526,0.0011241903994232416
0.0,0.5607304573059082,-0.03948342800140381,-0.0007107090204954147,4971,1.3824885172653012e-05,477056,896.0,3.7495046854019165e-06,-0.00017583929002285004,,,566.298721075058,1763260644.8240821,0.0014019887894392014
0.0,0.5485398769378662,-0.06245076656341553,-0.0005087442696094513,4972,1.3748080164077692e-05,477184,896.0,2.401880919933319e-06,3.480818122625351e-05,,,566.4107234477997,1763260644.9360845,0.0011232304386794567
,,,,4978,,477795,,,,500.0,500.0,566.9262528419495,1763260645.451614,
0.0,0.505918562412262,0.05645626783370972,-0.0007293839007616043,4981,1.321044510405045e-05,478080,897.0,3.4403055906295776e-06,-0.0003711320459842682,,,567.2229368686676,1763260645.748298,0.0010102762607857585
0.0,0.5381486415863037,-8.249282836914062e-05,4.267692565917969e-05,4989,1.274961596209323e-05,478848,897.0,2.60770320892334e-08,-3.230571746826172e-05,,,567.9289705753326,1763260646.4543316,1870.43896484375
