global_step,losses/old_approx_kl,losses/approx_kl,charts/learning_rate,losses/entropy,_runtime,charts/episodic_return,losses/value_loss,charts/SPS,losses/policy_loss,_step,_timestamp,losses/explained_variance,losses/clipfrac,charts/episodic_length
329984,0.0006489371880888939,0.0003215642645955086,0.00010207373270532116,0.5192890763282776,504.5240361690521,,0.0011031869798898697,688.0,-0.00019393116235733032,3479,1763260580.6776962,-0.21887719631195068,0.0,
331904,-0.0020765215158462524,0.0001455657184123993,0.00010092165757669136,0.550483226776123,506.48246240615845,,0.0010032255668193102,689.0,-0.005154900252819061,3498,1763260582.6361225,-0.1970764398574829,0.0,
332416,-0.00029766838997602463,0.000363190658390522,0.00010061443754239008,0.556878387928009,506.9976894855499,,0.0007470923010259867,690.0,0.0004336535930633545,3503,1763260583.1513495,-0.19357609748840332,0.0,
333440,-0.002719474956393242,5.049072206020355e-05,9.999999747378752e-05,0.5493809580802917,507.9580020904541,,0.0010947007685899734,690.0,-0.0019479021430015564,3513,1763260584.1116621,-0.021501898765563965,0.0,
334618,,,,,509.14899945259094,500.0,,,,3525,1763260585.3026595,,,500.0
335872,-0.0068115778267383575,0.00039828941226005554,9.854070958681405e-05,0.5365772247314453,510.4214839935303,,0.0009752655168995261,692.0,0.0039026793092489243,3537,1763260586.575144,-0.06511735916137695,0.0,
337618,,,,,512.0714235305786,500.0,,,,3554,1763260588.2250836,,,500.0
337664,0.0007416615262627602,5.517061799764633e-05,9.746543946675956e-05,0.5812565088272095,512.18341755867,,2039.5985107421875,693.0,-0.0015783440321683884,3555,1763260588.3370776,0.0002993345260620117,0.0,
339840,-0.0011008819565176964,8.995737880468369e-05,9.615975432097912e-05,0.5332496166229248,514.4464635848999,,0.003971423953771591,694.0,0.001665452728047967,3576,1763260590.6001236,0.29089927673339844,0.0,
340096,0.004749312065541744,3.6436133086681366e-05,9.600614430382848e-05,0.5233601927757263,514.6807069778442,,0.0002884042914956808,694.0,0.0016219355165958405,3578,1763260590.834367,0.02613508701324463,0.0,
340352,0.0004111379384994507,2.668425440788269e-05,9.585253428667784e-05,0.5618030428886414,514.9528982639313,,0.005060072988271713,695.0,-0.0004246458411216736,3581,1763260591.1065583,-0.4164828062057495,0.0,
341120,0.00025445688515901566,2.0674429833889008e-05,9.539170423522592e-05,0.5496777296066284,515.7388141155243,,1812.662353515625,695.0,0.0010536909103393555,3589,1763260591.8924742,0.00018715858459472656,0.0,
343618,,,,,518.3693742752075,500.0,,,,3613,1763260594.5230343,,,500.0
344576,-0.003279975615441799,0.00019329506903886795,9.331796900369227e-05,0.5138177871704102,519.3775339126587,,0.0005202176980674267,697.0,-0.0015928074717521667,3622,1763260595.531194,-0.20489776134490967,0.0,
346368,-0.0049206651747226715,0.00018254294991493225,9.22427061595954e-05,0.5830531120300293,521.2654116153717,,0.0031297169625759125,698.0,-0.0027353353798389435,3640,1763260597.4190717,-0.10669779777526855,0.0,
348032,-0.0016709398478269577,0.0001225639134645462,9.124424104811624e-05,0.4694218039512634,523.0068411827087,,0.00026348925894126296,699.0,0.0006857365369796753,3656,1763260599.1605012,-0.34117746353149414,0.0,
349312,0.00404207780957222,5.745887756347656e-05,9.047619096236303e-05,0.5560004711151123,524.331038236618,,0.0033374037593603134,699.0,6.264075636863708e-05,3669,1763260600.4846983,-0.19185447692871094,0.0,
350336,0.007666108198463917,0.0005567194893956184,8.986175089376047e-05,0.5498483180999756,525.3058097362518,,0.003220532089471817,700.0,0.002380707301199436,3679,1763260601.4594698,0.020758330821990967,0.0,
350720,0.002176765352487564,3.953278064727783e-05,8.963133586803451e-05,0.5387529134750366,525.6507964134216,,754.034423828125,700.0,0.0001701265573501587,3683,1763260601.8044565,6.783008575439453e-05,0.0,
350848,0.013786566443741322,0.0005016503855586052,8.955453085945919e-05,0.5400232672691345,525.7647023200989,,0.003039723262190819,701.0,-0.009113043546676636,3684,1763260601.9183624,0.25604045391082764,0.0,
353618,,,,,528.5114727020264,500.0,,,,3711,1763260604.6651328,,,500.0
353792,-0.005339803174138069,0.00019507668912410736,8.778801566222683e-05,0.5240938067436218,528.7313721179962,,0.0035158733371645212,702.0,-0.008273139595985413,3713,1763260604.8850322,-0.015351653099060059,0.0,
354048,0.0013222955167293549,2.6071444153785706e-05,8.763440564507619e-05,0.4798107445240021,528.9746770858765,,0.00043853497481904924,702.0,-0.0012768208980560303,3715,1763260605.1283371,-0.23554635047912598,0.0,
355618,,,,,530.5830249786377,500.0,,,,3731,1763260606.736685,,,500.0
355968,-0.0038010263815522194,0.0006363196298480034,8.6482337792404e-05,0.504162609577179,530.9642350673676,,0.0010786005295813084,703.0,-0.01303759217262268,3734,1763260607.1178951,-0.3064378499984741,0.0,
358118,,,,,533.1499729156494,500.0,,,,3755,1763260609.303633,,,500.0
360118,,,,,535.2410883903503,500.0,,,,3775,1763260611.3947484,,,500.0
360576,0.002997536212205887,8.972920477390289e-05,8.371735748369247e-05,0.47746971249580383,535.7324903011322,,0.0006810021586716175,706.0,-0.001461818814277649,3779,1763260611.8861504,-0.404727578163147,0.0,
363118,,,,,538.2782969474792,500.0,,,,3804,1763260614.431957,,,500.0
363392,-0.00010017585009336472,3.9412640035152435e-05,8.202764729503542e-05,0.49194303154945374,538.6386053562164,,0.0009344910504296422,707.0,0.0021251775324344635,3807,1763260614.7922654,0.14620733261108398,0.0,
367488,-0.00027626287192106247,7.267016917467117e-05,7.956989429658279e-05,0.48360928893089294,542.8676891326904,,0.0009538617450743914,710.0,-0.00010376423597335815,3847,1763260619.0213492,0.20086103677749634,0.0,
370688,-0.001295618712902069,6.600655615329742e-05,7.764976908219978e-05,0.45004525780677795,546.2761590480804,,1466.2276611328125,711.0,-0.00027463212609291077,3879,1763260622.429819,0.0002135634422302246,0.0,
371118,,,,,546.7006976604462,500.0,,,,3883,1763260622.8543577,,,500.0
371200,0.0003494611009955406,2.4429522454738617e-05,7.73425490478985e-05,0.48608067631721497,546.7991559505463,,826.0178833007812,711.0,0.0007176920771598816,3884,1763260622.952816,0.00024360418319702148,0.0,
371584,0.00309724360704422,0.0003440491855144501,7.711213402217254e-05,0.5036635994911194,547.1471629142761,,0.000737805210519582,712.0,-0.007938072085380554,3887,1763260623.300823,-0.09676146507263184,0.0,
371968,-0.0036607831716537476,0.00028196536004543304,7.688171899644658e-05,0.47477632761001587,547.543534040451,,0.0006212826701812446,712.0,-0.003324158489704132,3891,1763260623.697194,0.37553632259368896,0.0,
372618,,,,,548.2419304847717,500.0,,,,3898,1763260624.3955905,,,500.0
374118,,,,,549.8182106018066,500.0,,,,3912,1763260625.9718707,,,500.0
374400,0.00014272425323724747,0.00025870930403470993,7.54224238335155e-05,0.5245918035507202,550.1943199634552,,0.0019381344318389893,713.0,-0.0045320093631744385,3915,1763260626.34798,0.4909525513648987,0.0,
375680,0.000612376257777214,2.313964068889618e-05,7.465438102371991e-05,0.43261945247650146,551.6035413742065,,1804.744384765625,713.0,0.0004875361919403076,3928,1763260627.7572014,0.00023996829986572266,0.0,
377344,-0.0019127419218420982,1.4078803360462189e-05,7.365591591224074e-05,0.4575267434120178,553.3650095462799,,0.002369171939790249,714.0,0.0010562241077423096,3944,1763260629.5186696,0.24575966596603394,0.0,
377472,-0.003333442844450474,0.00014364253729581833,7.357911090366542e-05,0.5004809498786926,553.479001045227,,0.0010773459216579795,714.0,-0.004659187979996204,3945,1763260629.632661,-0.2953222990036011,0.0,
377600,0.0013379547744989395,7.66906887292862e-05,7.35023058950901e-05,0.45868897438049316,553.6057324409485,,0.0007887756219133735,714.0,0.002564358524978161,3946,1763260629.7593925,0.06434857845306396,0.0,
378368,-0.001243269070982933,3.9672479033470154e-05,7.304147584363818e-05,0.45804262161254883,554.4438090324402,,0.0015984773635864258,715.0,-0.0017524734139442444,3954,1763260630.597469,0.3075190782546997,0.0,
379264,-0.004931541159749031,0.00010509230196475983,7.250384078361094e-05,0.44865909218788147,555.3891770839691,,0.003824478480964899,715.0,0.0008907169103622437,3963,1763260631.5428371,0.20148348808288574,0.0,
379904,0.0003856755793094635,2.5834888219833374e-06,7.211981574073434e-05,0.48657527565956116,556.0493075847626,,0.0005946302553638816,715.0,0.0004138946533203125,3969,1763260632.2029676,-0.10967624187469482,0.0,
381118,,,,,557.3031649589539,500.0,,,,3981,1763260633.456825,,,500.0
381312,-0.00013217702507972717,7.322244346141815e-05,7.127496064640582e-05,0.45910683274269104,557.5478065013885,,0.0036300993524491787,716.0,-0.0032251086086034775,3983,1763260633.7014666,-0.44800662994384766,0.0,
382720,-0.0014056162908673286,0.0001640552654862404,7.04301055520773e-05,0.5181235074996948,559.0108404159546,,537.6871948242188,717.0,-0.0020348504185676575,3997,1763260635.1645005,0.0001004338264465332,0.0,
385118,,,,,561.4138748645782,500.0,,,,4020,1763260637.567535,,,500.0
389118,,,,,566.0886311531067,500.0,,,,4059,1763260642.2422912,,,500.0
391936,0.001878153532743454,3.978796303272247e-05,6.490015221061185e-05,0.5303074717521667,569.038613319397,,0.0012106244685128331,720.0,-0.0019533857703208923,4087,1763260645.1922734,0.01940709352493286,0.0,
392320,-0.00021178089082241058,1.823529601097107e-06,6.466973718488589e-05,0.5211567878723145,569.4394540786743,,0.003969091922044754,720.0,-0.0001243501901626587,4091,1763260645.5931141,-0.46449100971221924,0.0,
393728,-0.000520254485309124,3.077927976846695e-05,6.382488209055737e-05,0.4877498149871826,570.7585315704346,,627.9906616210938,721.0,0.0014083683490753174,4105,1763260646.9121916,0.0002536773681640625,0.0,
394118,,,,,571.1339807510376,500.0,,,,4109,1763260647.2876408,,,500.0
394752,0.0013225274160504341,7.873494178056717e-05,6.32104420219548e-05,0.44450387358665466,571.7620720863342,,0.002467045560479164,722.0,3.228709101676941e-05,4115,1763260647.9157321,0.6323117017745972,0.0,
395136,0.0010466044768691063,5.814153701066971e-05,6.298003427218646e-05,0.47000986337661743,572.126950263977,,1378.4210205078125,722.0,0.00014488212764263153,4119,1763260648.2806103,0.00020945072174072266,0.0,
397696,-0.00014289002865552902,2.0815059542655945e-06,6.144393410068005e-05,0.49521464109420776,574.6439845561981,,1094.662353515625,723.0,0.0003794655203819275,4144,1763260650.7976446,0.0003268718719482422,0.0,
398336,0.0013732044026255608,3.430712968111038e-05,6.105990905780345e-05,0.4751981198787689,575.2749583721161,,0.0022076412569731474,724.0,0.0003415122628211975,4150,1763260651.4286184,0.05752229690551758,0.0,
400128,0.0009858589619398117,4.392117261886597e-06,5.998463893774897e-05,0.541423499584198,577.1338663101196,,1494.4315185546875,725.0,-0.0005021411925554276,4168,1763260653.2875264,-7.355213165283203e-05,0.0,
401792,0.00026845652610063553,9.73232090473175e-07,5.8986173826269805e-05,0.4893520176410675,578.8859739303589,,0.0033421856351196766,725.0,0.0002774391323328018,4184,1763260655.039634,-0.26145100593566895,0.0,
402816,0.0013098707422614098,9.098555892705917e-05,5.837173739564605e-05,0.47637227177619934,579.9271643161774,,0.0031378131825476885,726.0,0.0007437150925397873,4194,1763260656.0808244,0.010664284229278564,0.0,
403328,-0.0016185063868761063,2.3184344172477722e-05,5.806451736134477e-05,0.5081827044487,580.4475529193878,,0.00320672569796443,726.0,-0.0027982816100120544,4199,1763260656.601213,-0.48321211338043213,0.0,
405888,-0.002433720976114273,7.930584251880646e-05,5.6528417189838365e-05,0.4622997045516968,583.0642178058624,,0.0011023026891052723,727.0,-0.0022794976830482483,4224,1763260659.2178779,0.03648465871810913,0.0,
406400,0.0022121164947748184,7.160380482673645e-05,5.6221197155537084e-05,0.49816060066223145,583.5548045635223,,0.0010454016737639904,727.0,-0.0009912103414535522,4229,1763260659.7084646,0.014278054237365723,0.0,
407808,-0.001422816887497902,7.817521691322327e-06,5.537634569918737e-05,0.4760299324989319,584.9945702552795,,0.0030103912577033043,728.0,-0.0008353367447853088,4243,1763260661.1482303,0.12104254961013794,0.0,
408118,,,,,585.2911176681519,500.0,,,,4246,1763260661.4447777,,,500.0
408704,-0.0012098224833607674,1.970399171113968e-05,5.4838710639160126e-05,0.462531179189682,585.8936011791229,,759.3587036132812,729.0,9.942799806594849e-05,4252,1763260662.0472612,0.000102996826171875,0.0,
408960,0.00033746473491191864,4.038214683532715e-06,5.4685100622009486e-05,0.5313051342964172,586.1357138156891,,0.0009715523337945342,729.0,-0.00013909488916397095,4254,1763260662.2893739,-0.10806012153625488,0.0,
409088,-0.0008087866008281708,0.0001600366085767746,5.4608295613434166e-05,0.5002507567405701,586.287412405014,,0.0007715038955211639,729.0,-0.004556775093078613,4255,1763260662.4410725,-0.2390066385269165,0.0,
410880,0.0007989341393113136,0.0002294527366757393,5.353302549337968e-05,0.464213490486145,588.0136394500732,,0.0019013516139239073,730.0,-0.0003352183848619461,4273,1763260664.1672995,-0.07813847064971924,0.0,
411136,0.0004895422607660294,2.3227185010910034e-06,5.337941547622904e-05,0.4313895106315613,588.2397148609161,,1593.0843505859375,730.0,3.235694020986557e-05,4276,1763260664.393375,-2.944469451904297e-05,0.0,
411264,-0.0020663365721702576,2.3713335394859314e-05,5.330261046765372e-05,0.5043016672134399,588.3948702812195,,0.00267497799359262,730.0,-0.0009467974305152893,4277,1763260664.5485303,0.5572752952575684,0.0,
411392,0.003541429527103901,0.00011545326560735703,5.32258054590784e-05,0.4881473183631897,588.5154087543488,,0.0010501777287572622,730.0,-0.0003565102815628052,4278,1763260664.6690688,0.08003401756286621,0.0,
412416,-0.0006871474906802177,4.455354064702988e-05,5.261136539047584e-05,0.48307597637176514,589.4522633552551,,0.0008700074395164847,731.0,-0.0033315569162368774,4288,1763260665.6059234,0.02302706241607666,0.0,
412618,,,,,589.599002122879,500.0,,,,4290,1763260665.7526622,,,500.0
412800,-0.0022293124347925186,7.605180144309998e-05,5.2380954002728686e-05,0.5197592377662659,589.8067960739136,,0.004024643450975418,731.0,-0.0008333176374435425,4292,1763260665.9604561,-0.8543233871459961,0.0,
415104,-0.0056467205286026,6.400421261787415e-05,5.099846384837292e-05,0.49298056960105896,591.933201789856,,0.0005335788591764867,732.0,-0.004097295925021172,4314,1763260668.0868618,-0.3761252164840698,0.0,
415488,8.778832852840424e-05,1.4249235391616821e-06,5.076804882264696e-05,0.45991161465644836,592.2729120254517,,0.0010983012616634369,732.0,-7.41034746170044e-05,4318,1763260668.426572,-0.03236234188079834,0.0,
418304,-0.004068385809659958,0.00014857016503810883,4.907834227196872e-05,0.48736509680747986,594.8753077983856,,0.003612988395616412,734.0,-0.004243692383170128,4346,1763260671.0289679,0.04203850030899048,0.0,
420352,-0.0016118502244353294,1.3879500329494476e-05,4.78494621347636e-05,0.543974757194519,596.7079503536224,,0.0030092112720012665,735.0,-0.0016379989683628082,4366,1763260672.8616104,-0.07918679714202881,0.0,
420992,0.0007596099749207497,6.974581629037857e-05,4.7465437091887e-05,0.47923824191093445,597.307222366333,,0.0014486442087218165,735.0,-0.0018601864576339722,4372,1763260673.4608824,-0.019171953201293945,0.0,
421504,9.19681042432785e-06,5.734246224164963e-05,4.7158217057585716e-05,0.40287554264068604,597.759950876236,,0.0009736531646922231,736.0,0.00019039958715438843,4377,1763260673.913611,-0.09825873374938965,0.0,
421618,,,,,597.8070969581604,500.0,,,,4378,1763260673.960757,,,500.0
422528,-0.002326495014131069,1.4443881809711456e-05,4.6543776988983154e-05,0.43646538257598877,598.6972649097443,,0.0008551344508305192,736.0,0.0008387379348278046,4387,1763260674.850925,0.23365283012390137,0.0,
423424,0.00041998550295829773,6.301142275333405e-05,4.600614556693472e-05,0.4986218214035034,599.5204720497131,,0.0015458868583664298,737.0,0.00046787410974502563,4396,1763260675.674132,0.00209963321685791,0.0,
425118,,,,,601.0921041965485,500.0,,,,4413,1763260677.2457643,,,500.0
425344,1.4635734260082245e-05,3.2419338822364807e-06,4.4854070438304916e-05,0.5031780004501343,601.3133873939514,,0.003867244115099311,738.0,0.0002598315477371216,4415,1763260677.4670475,-0.6713382005691528,0.0,
429568,-0.0015260335057973862,0.00012783147394657135,4.2319508793298155e-05,0.39211955666542053,605.1498312950134,,0.0009520424646325409,740.0,-0.005607679486274719,4456,1763260681.3034914,0.026829004287719727,0.0,
430976,-0.004954677075147629,0.00015010684728622437,4.147465369896963e-05,0.4771983027458191,606.4268636703491,,0.0015359892277047038,741.0,-0.006228655576705933,4470,1763260682.5805237,-0.24274051189422607,0.0,
431744,0.0002770703285932541,4.205852746963501e-06,4.101382364751771e-05,0.43820109963417053,607.1018102169037,,302.6409912109375,742.0,-0.00012983381748199463,4478,1763260683.2554703,-5.233287811279297e-05,0.0,
432000,0.0008383896201848984,3.8860365748405457e-05,4.086021363036707e-05,0.43503502011299133,607.3539576530457,,0.0004936779732815921,742.0,0.00035163015127182007,4480,1763260683.5076177,0.046454429626464844,0.0,
433152,0.0011509666219353676,2.0279549062252045e-05,4.0168972191167995e-05,0.43286383152008057,608.3988087177277,,1339.7349853515625,742.0,-0.0013747718185186386,4492,1763260684.5524688,7.94529914855957e-05,0.0,
433618,,,,,608.7643451690674,500.0,,,,4496,1763260684.9180052,,,500.0
433792,5.629565566778183e-05,4.109926521778107e-06,3.9784947148291394e-05,0.44739800691604614,608.9604482650757,,0.002856093691661954,743.0,0.000483192503452301,4498,1763260685.1141083,-0.07143139839172363,0.0,
436096,4.591885954141617e-05,1.585390418767929e-05,3.840245699393563e-05,0.4707081615924835,611.0582432746887,,0.000842467590700835,744.0,-0.001435084268450737,4520,1763260687.2119033,-0.06718063354492188,0.0,
436224,0.0012151096016168594,1.5702098608016968e-05,3.832565198536031e-05,0.43972498178482056,611.1726315021515,,909.4108276367188,744.0,-0.0016013123095035553,4522,1763260687.3262916,0.00014168024063110352,0.0,
436480,0.002221645787358284,3.221631050109863e-05,3.817204196820967e-05,0.4363463819026947,611.4315783977509,,0.0012534625129774213,744.0,-0.00045561790466308594,4524,1763260687.5852385,0.027081429958343506,0.0,
436608,-0.001790730282664299,3.415346145629883e-05,3.809523695963435e-05,0.445733904838562,611.5440797805786,,0.0007483070949092507,744.0,-0.0010222867131233215,4525,1763260687.6977398,-0.07689201831817627,0.0,
436736,0.0009517939761281013,3.829505294561386e-05,3.801843195105903e-05,0.40184804797172546,611.6567232608795,,143.80938720703125,744.0,0.0009989365935325623,4527,1763260687.8103833,8.821487426757812e-06,0.0,
437120,-0.00029541272670030594,1.838523894548416e-05,3.778801692533307e-05,0.40987634658813477,611.9933786392212,,1562.63330078125,745.0,-0.0005283840000629425,4531,1763260688.1470387,-0.00020897388458251953,0.0,
437376,0.0018781181424856186,5.8477744460105896e-05,3.763440690818243e-05,0.43460625410079956,612.2178590297699,,0.0019258649554103613,745.0,0.000727631151676178,4533,1763260688.371519,0.0424652099609375,0.0,
437504,-0.0022138794884085655,0.00013512466102838516,3.755760189960711e-05,0.40032920241355896,612.3310799598694,,0.0010455293813720345,745.0,-0.0035453885793685913,4534,1763260688.48474,0.117556631565094,0.0,
439618,,,,,614.2216424942017,500.0,,,,4555,1763260690.3753026,,,500.0
439808,-0.0006581051275134087,3.1152740120887756e-06,3.617511538323015e-05,0.3965451717376709,614.4236562252045,,0.0027547054924070835,746.0,0.0003802180290222168,4557,1763260690.5773163,0.023538172245025635,0.0,
440320,0.00039358530193567276,0.00010320078581571579,3.586789534892887e-05,0.4903987646102905,614.9059479236603,,0.0033945974428206682,746.0,0.00017655640840530396,4562,1763260691.059608,-0.5399564504623413,0.0,
441728,0.0009025773033499718,2.2609718143939972e-05,3.5023040254600346e-05,0.44635218381881714,616.2376265525818,,386.3855285644531,747.0,0.00012764334678649902,4576,1763260692.3912866,0.00018656253814697266,0.0,
444618,,,,,618.8391177654266,500.0,,,,4604,1763260694.9927778,,,500.0
445568,-0.0014329329133033752,1.7289072275161743e-05,3.2718893635319546e-05,0.4382722079753876,619.7118949890137,,0.0013950177235528827,749.0,-0.001184113323688507,4613,1763260695.865555,0.02677243947982788,0.0,
446848,-0.00013581570237874985,1.5934929251670837e-06,3.1950843549566343e-05,0.4362141489982605,620.9048266410828,,0.0022483032662421465,750.0,0.00027903541922569275,4626,1763260697.0584867,0.09232175350189209,0.0,
447744,-0.00036029890179634094,4.110671579837799e-05,3.141321212751791e-05,0.4272226095199585,621.6943995952606,,0.0010881292400881648,750.0,-0.00025697797536849976,4635,1763260697.8480597,0.00010502338409423828,0.0,
448384,-0.0003633303567767143,4.305504262447357e-06,3.102918708464131e-05,0.4452707767486572,622.2928941249847,,0.0014815948670729995,751.0,0.00036288797855377197,4641,1763260698.4465542,-0.08563721179962158,0.0,
448640,-0.00025298260152339935,2.0172446966171265e-06,3.087557706749067e-05,0.3900103271007538,622.5189719200134,,1501.3179931640625,751.0,-0.0003295447677373886,4644,1763260698.672632,0.00017076730728149414,0.0,
450432,0.002185644581913948,6.763078272342682e-05,2.9800306947436184e-05,0.47632133960723877,624.1575465202332,,0.0012627369724214077,752.0,-0.002484697848558426,4661,1763260700.3112066,-0.09410321712493896,0.0,
451840,9.183865040540695e-05,1.071486622095108e-05,2.8955453672097065e-05,0.500137209892273,625.4365601539612,,0.0026529873721301556,752.0,0.0004949271678924561,4675,1763260701.5902202,-0.24065721035003662,0.0,
453504,0.000918116420507431,1.5752390027046204e-05,2.79569885606179e-05,0.4554552435874939,626.9304141998291,,0.0015023030573502183,753.0,-0.0010276436805725098,4691,1763260703.0840743,-0.109893798828125,0.0,
455296,0.0007538637146353722,9.848736226558685e-06,2.688172025955282e-05,0.47851037979125977,628.5654649734497,,0.002391022862866521,754.0,-0.0008328445255756378,4709,1763260704.719125,0.0978318452835083,0.0,
455680,-0.00020455755293369293,1.7285346984863281e-06,2.665130523382686e-05,0.430647611618042,628.9030032157898,,1415.17919921875,754.0,0.00020341575145721436,4713,1763260705.0566633,-1.2874603271484375e-05,0.0,
458240,-0.00034112390130758286,1.0048039257526398e-05,2.511520688130986e-05,0.46384167671203613,631.2279155254364,,143.80494689941406,756.0,-9.321793913841248e-05,4738,1763260707.3815756,0.00014007091522216797,0.0,
458368,0.00018051639199256897,5.494803190231323e-07,2.503840187273454e-05,0.44046086072921753,631.3763434886932,,0.002041817409917712,756.0,4.030391573905945e-05,4739,1763260707.5300035,-0.01840376853942871,0.0,
458618,,,,,631.53000831604,500.0,,,,4741,1763260707.6836684,,,500.0
458752,-0.001779995858669281,2.60230153799057e-05,2.480798684700858e-05,0.49359047412872314,631.7158966064453,,0.002470578532665968,756.0,-0.001457510981708765,4743,1763260707.8695567,0.27355313301086426,0.0,
459904,0.0007211240008473396,1.7284415662288666e-05,2.41167435888201e-05,0.4568149745464325,632.7627000808716,,0.001542754122056067,757.0,0.00025022029876708984,4754,1763260708.9163601,0.05136299133300781,0.0,
460032,-0.0009184312075376511,1.5636906027793884e-05,2.403993858024478e-05,0.47418883442878723,632.875171661377,,0.0012805548030883074,757.0,-0.0021508224308490753,4755,1763260709.0288317,0.062400758266448975,0.0,
461696,0.0004354603588581085,1.3802200555801392e-06,2.304147528775502e-05,0.44961273670196533,634.3652603626251,,1348.57763671875,758.0,-0.0001433640718460083,4772,1763260710.5189204,0.0001913905143737793,0.0,
463118,,,,,635.675754070282,500.0,,,,4786,1763260711.8294141,,,500.0
463232,0.00019309762865304947,9.78820025920868e-07,2.2119815184851177e-05,0.463630348443985,635.7823169231415,,263.38336181640625,758.0,0.0005004256963729858,4787,1763260711.935977,5.53131103515625e-05,0.0,
463360,-0.00010739266872406006,1.9613653421401978e-06,2.2043010176275857e-05,0.5097005367279053,635.8941123485565,,0.0017659856239333749,758.0,-0.00017327070236206055,4788,1763260712.0477724,-0.08432972431182861,0.0,
464128,0.0002834778279066086,3.255903720855713e-06,2.158218194381334e-05,0.439566969871521,636.6024622917175,,1814.963134765625,759.0,0.0010116063058376312,4796,1763260712.7561224,2.0444393157958984e-05,0.0,
464512,-0.0007411753758788109,2.844352275133133e-05,2.1351766918087378e-05,0.4390663504600525,636.9394569396973,,0.0010422056075185537,759.0,-0.0001387428492307663,4799,1763260713.093117,0.07888972759246826,0.0,
465152,-0.00022896938025951385,5.159527063369751e-07,2.0967741875210777e-05,0.5001176595687866,637.5036773681641,,1633.2861328125,759.0,-0.0005160197615623474,4806,1763260713.6573374,0.0001545548439025879,0.0,
465536,0.00046723708510398865,2.998858690261841e-06,2.0737326849484816e-05,0.5053322911262512,637.8728892803192,,0.0010076536564156413,759.0,-0.0006322730332612991,4809,1763260714.0265493,0.03374379873275757,0.0,
465920,-0.000492321327328682,6.2212347984313965e-06,2.0506911823758855e-05,0.46066153049468994,638.2116043567657,,0.0015924930339679122,760.0,0.00028809718787670135,4813,1763260714.3652644,-0.020226120948791504,0.0,
469760,0.0001991288736462593,1.0301358997821808e-05,1.8202765204478055e-05,0.4605715274810791,641.6858267784119,,0.002919659251347184,762.0,-5.762279033660889e-05,4851,1763260717.8394868,0.18650418519973755,0.0,
469888,-0.00023925676941871643,1.3509765267372131e-05,1.8125960195902735e-05,0.46673211455345154,641.8288714885712,,0.0019637681543827057,762.0,-0.0017081424593925476,4852,1763260717.9825315,-0.021129488945007324,0.0,
470618,,,,,642.4403183460236,500.0,,,,4859,1763260718.5939784,,,500.0
471552,-0.0005070092156529427,2.2044405341148376e-06,1.7127496903412975e-05,0.44603702425956726,643.3366813659668,,0.0013314702082425356,762.0,-0.0005844943225383759,4868,1763260719.4903414,0.05220276117324829,0.0,
472118,,,,,643.820906162262,500.0,,,,4874,1763260719.9745662,,,500.0
472576,0.0007257265970110893,1.47232785820961e-05,1.6513056834810413e-05,0.4350406527519226,644.2693185806274,,0.0011420611990615726,763.0,-0.001715674065053463,4878,1763260720.4229786,0.11070811748504639,0.0,
472960,-0.0005107829347252846,1.2227334082126617e-05,1.6282641809084453e-05,0.44882237911224365,644.6058161258698,,0.0016661486588418484,763.0,-0.0017984267324209213,4882,1763260720.7594762,0.08045834302902222,0.0,
476288,0.00048199668526649475,3.345310688018799e-06,1.4285714314610232e-05,0.4295090138912201,647.6184637546539,,0.0025179649237543344,765.0,0.00018502026796340942,4915,1763260723.7721238,0.03323906660079956,0.0,
476800,0.00011551473289728165,1.4649704098701477e-06,1.397849428030895e-05,0.457288920879364,648.1008815765381,,0.0019796965643763542,765.0,-0.0004182383418083191,4920,1763260724.2545416,0.12137478590011597,0.0,
478080,-1.2588687241077423e-05,5.597248673439026e-07,1.321044510405045e-05,0.5110116600990295,649.250235080719,,0.0018496738048270345,766.0,-8.287280797958374e-05,4932,1763260725.4038951,-0.13170599937438965,0.0,
478118,,,,,649.2655470371246,500.0,,,,4933,1763260725.419207,,,500.0
478720,0.00036984682083129883,1.6372650861740112e-06,1.282642097066855e-05,0.5062700510025024,649.8087894916534,,830.382568359375,766.0,0.0003265663981437683,4939,1763260725.9624496,0.0003566741943359375,0.0,
479488,-0.00039863958954811096,2.084486186504364e-05,1.2365591828711331e-05,0.5472342371940613,650.511442899704,,0.0017593298107385635,766.0,-0.0018599703907966614,4946,1763260726.665103,0.03405487537384033,0.0,
480128,-0.0001111980527639389,5.509704351425171e-06,1.198156678583473e-05,0.4364728331565857,651.0705690383911,,1739.04443359375,767.0,0.001625150442123413,4953,1763260727.224229,-1.990795135498047e-05,0.0,
480640,1.0959804058074951e-05,8.568167686462402e-08,1.1674346751533449e-05,0.4680028557777405,651.5564424991608,,1725.1121826171875,767.0,4.426389932632446e-05,4958,1763260727.7101026,0.00023001432418823242,0.0,
481152,-5.7823024690151215e-05,3.511086106300354e-07,1.136712762672687e-05,0.48741307854652405,652.0011219978333,,1952.555908203125,767.0,2.4724751710891724e-05,4963,1763260728.154782,8.827447891235352e-05,0.0,
482048,0.0008666208013892174,1.0279007256031036e-05,1.082949347619433e-05,0.45201575756073,652.8139002323151,,0.0014245504280552268,768.0,-0.000940229743719101,4971,1763260728.9675603,0.08137190341949463,0.0,
482118,,,,,652.8410170078278,500.0,,,,4972,1763260728.994677,,,500.0
