_step,losses/entropy,_timestamp,charts/episodic_length,losses/explained_variance,charts/episodic_return,losses/approx_kl,_runtime,losses/policy_loss,losses/value_loss,losses/old_approx_kl,charts/SPS,charts/learning_rate,global_step,losses/clipfrac
3419,0.4415624141693115,1763260505.2268217,,0.2368769645690918,,0.000252685509622097,426.68043661117554,-0.004955301061272621,0.006290823221206665,0.005280741490423679,829.0,0.00010491551802260801,325248,0.0
3426,0.5505987405776978,1763260505.9150112,,0.267827570438385,,0.0009058918803930283,427.3686261177063,-0.005273044109344482,0.0008260135655291378,-0.00036531686782836914,829.0,0.00010445468797115609,326016,0.0
3428,0.5437006950378418,1763260506.0318654,,0.00021964311599731445,,0.0005417177453637123,427.4854803085327,-0.009430250152945518,1221.006591796875,0.006950865499675274,829.0,0.00010437788296258077,326144,0.0
3435,0.5513461232185364,1763260506.7513652,,0.08230674266815186,,3.424752503633499e-05,428.204980134964,-0.0002859942615032196,0.0016566328704357147,0.000930233858525753,830.0,0.00010391705291112885,326912,0.0
3450,0.503267765045166,1763260508.172426,,0.25998663902282715,,0.0011058906093239784,429.62604093551636,0.010213706642389297,0.001275310991331935,-0.010433233343064785,831.0,0.000102995392808225,328448,0.0
3451,0.5642023682594299,1763260508.3271058,,-0.006132721900939941,,0.0028090598061680794,429.7807207107544,-0.0028215721249580383,0.0013867761008441448,-0.0012341560795903206,831.0,0.00010291858779964969,328576,0.0
3462,0.5849858522415161,1763260509.2753541,,0.1513085961341858,,6.174109876155853e-05,430.72896909713745,0.00027706101536750793,0.003319268813356757,0.0012864060699939728,831.0,0.00010230414773104712,329600,0.0
3476,0.518192708492279,1763260510.585464,,0.07514297962188721,,0.001132977195084095,432.03907895088196,-0.010103631764650345,0.0014325130032375455,0.003721400164067745,832.0,0.0001014592926367186,331008,0.0
3479,0.5142743587493896,1763260510.8197083,,0.0004938840866088867,,0.0005449680611491203,432.2733232975006,-0.006924433633685112,1612.164306640625,0.008862932212650776,832.0,0.00010130568261956796,331264,0.0
3498,,1763260512.6249928,500.0,,500.0,,434.0786077976227,,,,,,333209,
3503,,1763260513.0796597,500.0,,500.0,,434.53327465057373,,,,,,333709,
3513,0.5754866003990173,1763260514.0199282,,-0.00031316280364990234,,0.00018488988280296326,435.47354316711426,0.0041826386004686356,1954.89404296875,0.0026999227702617645,834.0,9.923194738803431e-05,334720,0.0
3525,0.5360779762268066,1763260515.2071302,,0.2139766812324524,,0.001076977699995041,436.6607451438904,0.0023231972008943558,0.001383855240419507,0.0007311925292015076,835.0,9.846390457823873e-05,336000,0.0
3537,,1763260516.2994993,500.0,,500.0,,437.7531142234802,,,,,,337209,
3554,0.5662582516670227,1763260517.953072,,0.15235549211502075,,5.954597145318985e-05,439.4066870212555,-0.001026085577905178,0.007729579694569111,0.0013732248917222023,836.0,9.669738938100636e-05,338944,0.0
3555,0.5065134167671204,1763260518.0658824,,-0.18035471439361572,,9.79723408818245e-05,439.51949739456177,0.0006712526082992554,0.002981281140819192,0.0007810210809111595,836.0,9.662058437243104e-05,339072,0.0
3576,0.36667633056640625,1763260519.8699405,,0.004527270793914795,,1.5720725059509277e-05,441.32355546951294,-0.0009724125266075134,1661.6873779296875,0.001216590404510498,837.0,9.546850924380124e-05,340992,0.0
3578,0.47592607140541077,1763260520.100245,,-0.855608344078064,,0.0007605422288179398,441.55385994911194,-0.005605913698673248,0.009700573980808258,0.0014201700687408447,838.0,9.53148992266506e-05,341248,0.0
3581,0.5813550353050232,1763260520.333315,,0.0005099177360534668,,0.00040944572538137436,441.78692984580994,0.003209322690963745,1941.346923828125,-0.0030523380264639854,838.0,9.516128920949996e-05,341504,0.0
3589,0.5460699200630188,1763260521.1727629,,-0.3149878978729248,,0.0007548863068223,442.6263778209686,-0.002102002501487732,0.0015277392230927944,-0.00253103394061327,838.0,9.462365414947271e-05,342400,0.0
3613,0.5757245421409607,1763260523.3175023,,-0.2831237316131592,,0.0005515292286872864,444.7711172103882,0.003208290785551071,0.0009646005928516388,0.011183619499206543,839.0,9.324116399511695e-05,344704,0.0
3622,0.5137350559234619,1763260524.1540177,,-0.13009893894195557,,0.0003137663006782532,445.6076326370239,-0.0023714080452919006,0.0015832652570679784,-0.0013309717178344727,840.0,9.270353621104732e-05,345600,0.0
3640,0.5438206195831299,1763260525.7956965,,-0.012001276016235352,,0.0008940072730183601,447.24931144714355,-0.008757942356169224,0.005884010344743729,0.006830734200775623,841.0,9.162826609099284e-05,347392,0.0
3656,0.5198625922203064,1763260527.350636,,-0.05636310577392578,,0.00023295078426599503,448.80425095558167,0.0004997998476028442,0.0019285394810140133,-0.0036307619884610176,842.0,9.062980097951367e-05,349056,0.0
3669,0.5357792377471924,1763260528.5293822,,-8.809566497802734e-05,,0.0004856940358877182,449.9829971790314,-0.011531844735145569,1464.6285400390625,0.005607306957244873,842.0,8.986175089376047e-05,350336,0.0
3679,0.5127568244934082,1763260529.4731257,,0.00025153160095214844,,0.00013677123934030533,450.9267406463623,0.0031124353408813477,1049.395263671875,3.9651058614254e-05,843.0,8.924731082515791e-05,351360,0.0
3683,,1763260529.8189714,500.0,,500.0,,451.2725863456726,,,,,,351757,
3684,0.5140615105628967,1763260529.9267027,,-8.046627044677734e-05,,0.00016465596854686737,451.3803176879883,-0.0018311850726604462,550.3458862304688,-0.002298440784215927,843.0,8.894009079085663e-05,351872,0.0
3711,0.5274344086647034,1763260532.5436704,,0.09224444627761841,,0.00041681528091430664,453.99728536605835,-0.0012039914727210999,0.0009613428264856339,-0.0013553034514188766,845.0,8.725038060219958e-05,354688,0.0
3713,0.4504013657569885,1763260532.6596718,,0.00028693675994873047,,0.00019957125186920166,454.1132867336273,-0.0011764615774154663,1580.3812255859375,0.002045184373855591,845.0,8.717357559362426e-05,354816,0.0
3715,0.5130758285522461,1763260532.887226,,0.24173641204833984,,0.0007378524169325829,454.3408410549164,-0.002249445766210556,0.0017761923372745514,0.006772597320377827,845.0,8.701997285243124e-05,355072,0.0
3731,0.44743233919143677,1763260534.4395475,,-0.13112616539001465,,0.00038087181746959686,455.8931624889374,-0.006079196929931641,0.0010666263988241553,0.0017871186137199402,846.0,8.602150774095207e-05,356736,0.0
3734,0.46105432510375977,1763260534.6683612,,-0.24695420265197754,,0.0006008101627230644,456.12197613716125,-0.012641813606023788,0.006350954528898001,0.0033808136358857155,846.0,8.586789772380143e-05,356992,0.0
3755,0.412680983543396,1763260536.6798134,,-0.20613884925842285,,0.0006088670343160629,458.1334283351898,-0.008573688566684723,0.0009893454844132066,-0.002609293907880783,847.0,8.456221257802099e-05,359168,0.0
3775,0.5156985521316528,1763260538.573494,,0.09718841314315796,,0.000598992221057415,460.0271089076996,-0.00020918995141983032,0.0006897852872498333,-0.002431417815387249,848.0,8.333333244081587e-05,361216,0.0
3779,0.560296356678009,1763260538.9172733,,-0.013663649559020996,,7.62036070227623e-05,460.3708882331848,-0.004984322935342789,0.0018954731058329344,-0.0007526790723204613,848.0,8.31029174150899e-05,361600,0.0
3804,0.47986114025115967,1763260541.267152,,-0.1497952938079834,,0.000577087514102459,462.7207670211792,0.004146359860897064,0.0016235619550570846,-0.002266733907163143,850.0,8.15668172435835e-05,364160,0.0
3807,0.5227733254432678,1763260541.5248091,,-0.137861967086792,,0.0003922535106539726,462.9784240722656,-0.010061467066407204,0.00627894327044487,-0.006561673246324062,850.0,8.141320722643286e-05,364416,0.0
3847,0.4648868441581726,1763260545.2650647,,-0.5306687355041504,,0.0001393752172589302,466.71867966651917,-0.005126509815454483,0.0009322835830971599,0.0016415463760495186,852.0,7.895545422798023e-05,368512,0.0
3879,,1763260548.2547493,500.0,,500.0,,469.70836424827576,,,,,,371757,
3883,0.5209105610847473,1763260548.6917856,,0.2529597282409668,,8.498970419168472e-05,470.1454005241394,-0.0023985467851161957,0.0004597728548105806,0.0023356014862656593,854.0,7.672810897929594e-05,372224,0.0
3884,,1763260548.7070308,500.0,,500.0,,470.1606457233429,,,,,,372257,
3887,0.504539430141449,1763260549.0687337,,0.19381970167160034,,0.0007574157789349556,470.52234864234924,-0.002934090793132782,0.0011031657923012972,-0.011318436823785305,854.0,7.649769395356998e-05,372608,0.0
3891,0.5117722749710083,1763260549.4140344,,-0.09315180778503418,,0.0007165540009737015,470.8676493167877,0.002181112766265869,0.004890576470643282,-0.007338713854551315,854.0,7.626727892784402e-05,372992,0.0
3898,,1763260550.058853,500.0,,500.0,,471.51246786117554,,,,,,373757,
3912,0.4677250385284424,1763260551.4284902,,-0.338919997215271,,0.00019021052867174149,472.8821051120758,-0.007853023707866669,0.0007713668164797127,-0.004522792063653469,855.0,7.496160105802119e-05,375168,0.0
3915,0.567872166633606,1763260551.6610227,,-0.0673065185546875,,7.037073373794556e-06,473.1146376132965,-0.0011563561856746674,0.004049310460686684,-0.0011329445987939835,855.0,7.480799104087055e-05,375424,0.0
3928,,1763260552.875663,500.0,,500.0,,474.32927799224854,,,,,,376757,
3944,0.5461617112159729,1763260554.405162,,-7.045269012451172e-05,,0.0001315651461482048,475.8587770462036,0.0013996418565511703,828.1329345703125,-0.003373156301677227,857.0,7.304147584363818e-05,378368,0.0
3945,0.547135055065155,1763260554.5205224,,-0.0019724369049072266,,4.582200199365616e-05,475.9741373062134,-0.0005246065557003021,0.00433319853618741,-1.623295247554779e-06,857.0,7.296467083506286e-05,378496,0.0
3946,0.5292614698410034,1763260554.6348016,,0.1214030385017395,,3.658141940832138e-05,476.0884165763855,-0.00015905499458312988,0.0014317870372906327,0.00036690663546323776,857.0,7.288786582648754e-05,378624,0.0
3954,0.4293898344039917,1763260555.4089785,,-0.08554351329803467,,0.0002876259386539459,476.8625934123993,0.001264309510588646,0.004935053642839193,0.0017167646437883377,857.0,7.242703577503562e-05,379392,0.0
3963,0.4759867787361145,1763260556.2471497,,2.2172927856445312e-05,,1.1743046343326569e-05,477.7007646560669,-0.000248689204454422,1752.0902099609375,-0.0011516110971570015,857.0,7.188940071500838e-05,380288,0.0
3969,0.5262120962142944,1763260556.8184876,,-0.23650634288787842,,0.0002938108518719673,478.2721025943756,-0.00840863585472107,0.004893868695944548,-0.0037993164733052254,858.0,7.150537567213178e-05,380928,0.0
3981,0.5189145803451538,1763260557.9989378,,0.13223403692245483,,0.0007241107523441315,479.45255279541016,-0.004518784582614899,0.000744979886803776,-0.0035724379122257233,858.0,7.073732558637857e-05,382208,0.0
3983,0.5863417387008667,1763260558.1145697,,0.0003324747085571289,,8.131936192512512e-05,479.5681846141815,0.0012653768062591553,1433.573486328125,0.003641875460743904,858.0,7.066052057780325e-05,382336,0.0
3997,,1763260559.4425814,500.0,,500.0,,480.89619636535645,,,,,,383757,
4020,0.532404363155365,1763260561.6775048,,0.18893665075302124,,0.00028277933597564697,483.1311197280884,-0.0037373900413513184,0.0008573689265176654,-0.0022415444254875183,860.0,6.835637759650126e-05,386176,0.0
4059,0.5933183431625366,1763260565.3270335,,0.028203070163726807,,0.00011965632438659668,486.7806484699249,-0.0017571225762367249,0.0013559035724028945,0.004393894225358963,862.0,6.597542233066633e-05,390144,0.0
4087,0.5124474167823792,1763260567.9446867,,-0.024287700653076172,,0.00019820500165224075,489.3983016014099,-0.0031736567616462708,0.004649837501347065,-0.003043358214199543,863.0,6.428571214200929e-05,392960,0.0
4091,0.5742567181587219,1763260568.28741,,-0.0001437664031982422,,0.00023065414279699326,489.7410249710083,0.006067194044589996,1127.684814453125,-0.0016908282414078712,863.0,6.405529711628333e-05,393344,0.0
4105,,1763260569.5784118,500.0,,500.0,,491.0320267677307,,,,,,394757,
4109,,1763260569.9924557,500.0,,500.0,,491.44607067108154,,,,,,395257,
4115,0.5272878408432007,1763260570.5245495,,-9.226799011230469e-05,,0.00019478332251310349,491.978164434433,-0.00045581161975860596,1668.56396484375,0.0019971774891018867,864.0,6.259600922930986e-05,395776,0.0
4119,,1763260570.9321787,500.0,,500.0,,492.3857936859131,,,,,,396257,
4144,,1763260573.2628138,500.0,,500.0,,494.71642875671387,,,,,,398757,
4150,0.5038895606994629,1763260573.8549378,,-5.9604644775390625e-06,,7.445085793733597e-05,495.3085527420044,-0.0026061981916427612,502.4913024902344,-0.0017056623473763466,866.0,6.044546898920089e-05,399360,0.0
4168,,1763260575.5269177,500.0,,500.0,,496.9805326461792,,,,,,401257,
4184,0.5417082905769348,1763260577.0422003,,-9.882450103759766e-05,,5.038455128669739e-06,498.4958152770996,0.0004502236843109131,1422.33056640625,-0.00025498680770397186,867.0,5.837173739564605e-05,402816,0.0
4194,0.5235282778739929,1763260577.9927268,,6.657838821411133e-05,,0.00029585231095552444,499.446341753006,0.0007074661552906036,1295.3074951171875,-0.0028660250827670097,868.0,5.775729732704349e-05,403840,0.0
4199,0.5509016513824463,1763260578.448389,,-5.7816505432128906e-05,,0.0001613358035683632,499.9020040035248,-0.002503320574760437,676.0671997070312,-0.0010828105732798576,868.0,5.745007729274221e-05,404352,0.0
4224,0.5121750235557556,1763260580.7995002,,-0.03290915489196777,,0.00022600404918193817,502.25311517715454,0.0003055073320865631,0.005211410112679005,-0.005202926695346832,869.0,5.59139771212358e-05,406912,0.0
4229,0.5334435701370239,1763260581.2906427,,0.04036468267440796,,0.00012341607362031937,502.74425768852234,-0.00029718130826950073,0.005556192714720964,0.004806912504136562,869.0,5.560675708693452e-05,407424,0.0
4243,0.5890160202980042,1763260582.5773873,,7.772445678710938e-05,,1.0241754353046417e-05,504.0310022830963,0.0002585146576166153,1197.9034423828125,-0.0005672993138432503,870.0,5.4761905630584806e-05,408832,0.0
4246,0.4820997416973114,1763260582.9194322,,0.11200571060180664,,7.103197276592255e-05,504.3730471134186,-0.0009095575660467148,0.0015829764306545258,-0.00019741058349609375,870.0,5.4531490604858845e-05,409216,0.0
4252,,1763260583.4259157,500.0,,500.0,,504.87953066825867,,,,,,409757,
4254,0.46375250816345215,1763260583.6430748,,0.03264796733856201,,2.7428381145000458e-05,505.0966897010803,-0.0034862495958805084,0.006012534257024527,-9.624194353818893e-05,870.0,5.4070660553406924e-05,409984,0.0
4255,0.5133296251296997,1763260583.7561722,,0.15479671955108643,,2.177152782678604e-05,505.20978713035583,-0.0010292083024978638,0.0030497191473841667,-8.206162601709366e-05,871.0,5.3993855544831604e-05,410112,0.0
4273,0.5698713064193726,1763260585.4199762,,0.05247235298156738,,3.97954136133194e-06,506.8735911846161,-0.00023559294641017914,0.004812171217054129,-0.0010853046551346779,871.0,5.291858542477712e-05,411904,0.0
4276,,1763260585.682816,500.0,,500.0,,507.136430978775,,,,,,412257,
4277,0.4634605944156647,1763260585.7623348,,-8.594989776611328e-05,,8.14627856016159e-06,507.21594977378845,-0.0008274838328361511,1634.866455078125,0.00115268025547266,871.0,5.268817039905116e-05,412288,0.0
4278,0.44751134514808655,1763260585.8787751,,0.07600629329681396,,7.41342082619667e-05,507.33239006996155,0.0017366483807563782,0.005477373953908682,-0.00012851785868406296,872.0,5.261136539047584e-05,412416,0.0
4288,0.5304023027420044,1763260586.8308063,,-0.04074835777282715,,0.000189097598195076,508.28442120552063,-0.0055448561906814575,0.005762367509305477,-0.0004943590611219406,872.0,5.1996928959852085e-05,413440,0.0
4290,0.5798897743225098,1763260587.0570757,,-0.005590200424194336,,0.00010589789599180222,508.5106906890869,0.0010775178670883179,0.001443209359422326,0.004169882275164127,872.0,5.1843318942701444e-05,413696,0.0
4292,0.5915178656578064,1763260587.1749294,,-1.1086463928222656e-05,,5.0904229283332825e-05,508.6285443305969,-0.002832174301147461,1531.9931640625,0.0018693357706069946,872.0,5.1766513934126124e-05,413824,0.0
4314,0.5231232047080994,1763260589.286545,,-0.053878188133239746,,0.00016278773546218872,510.7401599884033,-0.0034858286380767822,0.0020765424706041813,-0.0008184686303138733,873.0,5.038402377977036e-05,416128,0.0
4318,0.5227602124214172,1763260589.6592827,,0.052512943744659424,,0.00011312402784824371,511.1128976345062,-0.00432993471622467,0.0012403735890984535,-0.0055950116366147995,873.0,5.01536087540444e-05,416512,0.0
4346,0.519964337348938,1763260592.2462814,,-6.866455078125e-05,,1.4887191355228424e-05,513.6998963356018,0.0006353966891765594,1313.156982421875,-8.44048336148262e-05,874.0,4.846390220336616e-05,419328,0.0
4366,0.5771960616111755,1763260594.134135,,2.2709369659423828e-05,,1.1296011507511139e-05,515.5877499580383,0.0018553081899881363,146.6367645263672,-0.00022613722831010818,875.0,4.7235022066161036e-05,421376,0.0
4372,0.5236855745315552,1763260594.7411504,,0.12086719274520874,,9.266473352909088e-05,516.194765329361,-0.001140175387263298,0.0025452186819165945,0.0025382116436958313,875.0,4.6850997023284435e-05,422016,0.0
4377,0.5115900039672852,1763260595.1983562,,-0.08031332492828369,,2.326536923646927e-05,516.6519711017609,-0.0008149873465299606,0.003020261414349079,0.0010449877008795738,876.0,4.6543776988983154e-05,422528,0.0
4378,0.49563270807266235,1763260595.3123045,,-0.029935836791992188,,6.624963134527206e-05,516.7659194469452,-0.0010458137840032578,0.0019158959621563554,0.0029338905587792397,876.0,4.646697561838664e-05,422656,0.0
4387,0.5422834157943726,1763260596.15032,,-0.13685739040374756,,0.0001321779564023018,517.6039350032806,0.0012885481119155884,0.002465219236910343,-0.0011584991589188576,876.0,4.59293405583594e-05,423552,0.0
4396,0.5396712422370911,1763260596.9758182,,0.341325044631958,,7.193442434072495e-05,518.4294331073761,0.003306764177978039,0.004360567778348923,-0.001287871040403843,876.0,4.539170549833216e-05,424448,0.0
4413,0.5210173726081848,1763260598.6096592,,-0.04049038887023926,,0.00010524783283472061,520.0632741451263,-0.0026749595999717712,0.0017729060491546988,-0.00020840484648942947,877.0,4.4316435378277674e-05,426240,0.0
4415,0.5449835658073425,1763260598.757993,,0.00026732683181762695,,6.864406168460846e-05,520.2116079330444,0.004263527691364288,648.221923828125,-9.393692016601562e-05,877.0,4.4239630369702354e-05,426368,0.0
4456,0.5333351492881775,1763260602.633602,,0.07950907945632935,,0.00016212277114391327,524.0872168540955,-0.0011671297252178192,0.0019041087944060564,0.0025846417993307114,879.0,4.170506872469559e-05,430592,0.0
4470,0.5647521018981934,1763260604.004643,,-0.03139090538024902,,1.4780089259147644e-06,525.4582579135895,-0.0005066916346549988,0.003905722638592124,-6.14020973443985e-06,879.0,4.086021363036707e-05,432000,0.0
4478,0.46557164192199707,1763260604.6904788,,-3.0994415283203125e-06,,4.6825967729091644e-05,526.1440937519073,0.002040710300207138,1601.233154296875,-0.0012932522222399712,880.0,4.0399387216893956e-05,432768,0.0
4480,0.4998933970928192,1763260604.9169018,,-0.11742746829986572,,2.928171306848526e-05,526.3705167770386,0.0008115246891975403,0.0016642354894429445,0.00010763201862573624,880.0,4.0245777199743316e-05,433024,0.0
4492,,1763260606.0114155,500.0,,500.0,,527.4650304317474,,,,,,434257,
4496,0.5653002858161926,1763260606.4744813,,-0.04393935203552246,,9.104795753955841e-05,527.9280962944031,-0.001761600375175476,0.0014910200843587518,-0.0006449241191148758,880.0,3.924731208826415e-05,434688,0.0
4498,0.5048561096191406,1763260606.591262,,7.796287536621094e-05,,5.178898572921753e-05,528.0448770523071,0.0015069842338562012,1597.996826171875,0.0013059861958026886,880.0,3.917050707968883e-05,434816,0.0
4520,0.5298524498939514,1763260608.7235477,,0.11812728643417358,,4.443712532520294e-05,530.1771626472473,-0.0005228491500020027,0.0023759028408676386,0.002545904368162155,881.0,3.778801692533307e-05,437120,0.0
4522,,1763260608.8428907,500.0,,500.0,,530.296505689621,,,,,,437257,
4524,0.5118829011917114,1763260609.0662518,,-0.09367227554321289,,3.178417682647705e-05,530.5198667049408,-0.0004627034068107605,0.003501507453620434,0.0004427693784236908,881.0,3.755760189960711e-05,437504,0.0
4525,0.5590848326683044,1763260609.2074337,,-0.13678443431854248,,2.214685082435608e-05,530.6610486507416,-0.0004430767148733139,0.002387756248936057,-4.048459231853485e-05,881.0,3.7480800529010594e-05,437632,0.0
4527,0.5048283934593201,1763260609.3223655,,0.0002079010009765625,,6.358325481414795e-05,530.7759804725647,0.0013803541660308838,1601.107177734375,-0.0012077204883098602,881.0,3.7403995520435274e-05,437760,0.0
4531,,1763260609.7032387,500.0,,500.0,,531.1568536758423,,,,,,438257,
4533,0.577546238899231,1763260609.8946157,,-0.017456412315368652,,4.93321567773819e-06,531.348230600357,5.723536014556885e-05,0.0038572922348976135,0.00022230204194784164,882.0,3.701997047755867e-05,438400,0.0
4534,0.5499314665794373,1763260610.0090547,,-0.045427560806274414,,9.029172360897064e-05,531.4626696109772,-0.0031631365418434143,0.002884337678551674,0.003373328596353531,882.0,3.694316546898335e-05,438528,0.0
4543,0.4903033375740051,1763260610.8432598,,-0.018982529640197754,,1.5192665159702301e-05,532.2968747615814,-0.0010463278740644455,0.0038482111413031816,9.848084300756454e-05,882.0,3.640553040895611e-05,439424,0.0
4555,0.5483148694038391,1763260612.01841,,0.10278379917144775,,3.982335329055786e-05,533.4720249176025,-0.0036047883331775665,0.0012751681497320533,0.0005893893539905548,883.0,3.563748032320291e-05,440704,0.0
4557,0.556729257106781,1763260612.134565,,0.00015878677368164062,,1.475214958190918e-06,533.588180065155,0.00010473839938640594,1331.372802734375,6.329454481601715e-05,883.0,3.556067531462759e-05,440832,0.0
4562,0.5161405205726624,1763260612.641846,,1.8715858459472656e-05,,7.37607479095459e-06,534.0954608917236,-0.00042778998613357544,951.4970703125,-0.00030538253486156464,883.0,3.525345528032631e-05,441344,0.0
4576,,1763260613.9392347,500.0,,500.0,,535.3928496837616,,,,,,442757,
4604,0.5301176309585571,1763260616.6810236,,-0.05624747276306152,,0.00013405364006757736,538.1346385478973,-4.436075687408447e-05,0.0022743246518075466,0.004070243798196316,884.0,3.2642088626744226e-05,445696,0.0
4613,0.5106743574142456,1763260617.5005918,,0.3070070147514343,,4.251021891832352e-05,538.9542067050934,0.00313505157828331,0.0031227469444274902,-0.00183007400482893,885.0,3.2104453566716984e-05,446592,0.0
4626,0.5613484382629395,1763260618.6977293,,0.00012969970703125,,1.4590099453926086e-05,540.1513442993164,-0.0007354319095611572,0.003668844001367688,-0.0005481727421283722,885.0,3.133640711894259e-05,447872,0.0
4635,0.492562860250473,1763260619.506104,,-8.940696716308594e-05,,2.280808985233307e-06,540.9597189426422,0.000339265912771225,2060.51123046875,-0.0006272485479712486,885.0,3.079877205891535e-05,448768,0.0
4641,0.4683927595615387,1763260620.117883,,0.0035601258277893066,,6.640516221523285e-05,541.5714979171753,-0.001589260995388031,0.0023457598872482777,0.0018858686089515686,886.0,3.0414747016038746e-05,449408,0.0
4644,,1763260620.3904293,500.0,,500.0,,541.8440442085266,,,,,,449757,
4661,0.4765371084213257,1763260622.0593634,,0.08419531583786011,,5.439482629299164e-05,543.5129783153534,-0.002297833561897278,0.003408759832382202,-0.0032349899411201477,886.0,2.9185868697823025e-05,451456,0.0
4675,0.49598294496536255,1763260623.36567,,-0.000270843505859375,,5.2995048463344574e-05,544.8192849159241,-0.0022926293313503265,790.728759765625,-0.0016204463317990303,887.0,2.8341013603494503e-05,452864,0.0
4691,0.5231322646141052,1763260624.9404273,,-0.15226995944976807,,1.0962598025798798e-05,546.3940422534943,0.0005888789892196655,0.0031767196487635374,0.0005660196766257286,887.0,2.7342550311004743e-05,454528,0.0
4709,0.513968825340271,1763260626.5927155,,-0.05195581912994385,,7.013324648141861e-05,548.0463304519653,-0.0026489868760108948,0.0027371272444725037,0.004124234430491924,888.0,2.6267282009939663e-05,456320,0.0
4713,0.5501853227615356,1763260626.9733222,,-0.1464747190475464,,6.505660712718964e-05,548.4269371032715,0.0003842567093670368,0.00395972141996026,-0.0010754354298114777,888.0,2.6036866984213702e-05,456704,0.0
4738,0.574343740940094,1763260629.3213034,,0.054094791412353516,,5.7530589401721954e-05,550.7749183177948,-0.0013450495898723602,0.003283985424786806,0.0011367416009306908,889.0,2.45007686316967e-05,459264,0.0
4739,0.5280001163482666,1763260629.4360306,,0.15161466598510742,,5.862582474946976e-05,550.889645576477,-0.002309456467628479,0.0020088725723326206,0.0036335596814751625,889.0,2.442396362312138e-05,459392,0.0
4741,0.521176815032959,1763260629.5530107,,0.00022941827774047852,,6.309710443019867e-05,551.0066256523132,-0.0017055459320545197,0.002850825432687998,-0.0001717880368232727,889.0,2.434715861454606e-05,459520,0.0
4743,0.5581473112106323,1763260629.7808247,,-0.11220717430114746,,3.605615347623825e-05,551.2344396114349,0.0004680901765823364,0.002963527338579297,-0.0017900941893458366,889.0,2.419354859739542e-05,459776,0.0
4754,,1763260630.7670012,500.0,,500.0,,552.2206161022186,,,,,,460895,
4755,0.5630286931991577,1763260630.8497915,,-0.0001405477523803711,,8.996576070785522e-07,552.3034064769745,0.00014914944767951965,1604.6270751953125,7.630139589309692e-05,889.0,2.3502303520217538e-05,460928,0.0
4772,0.523826003074646,1763260632.520877,,0.04892939329147339,,8.485279977321625e-05,553.9744918346405,0.00044374167919158936,0.0024364469572901726,0.002393612638115883,890.0,2.2427035219152458e-05,462720,0.0
4786,0.5018959045410156,1763260633.815934,,0.1110302209854126,,5.004368722438812e-05,555.2695488929749,-0.0014139413833618164,0.0043085901997983456,-0.0017701070755720139,891.0,2.158218194381334e-05,464128,0.0
4787,0.4958580732345581,1763260633.9290917,,-0.09891831874847412,,0.00011109001934528351,555.3827066421509,0.0007809139788150787,0.0030887704342603683,0.001477658748626709,891.0,2.150537693523802e-05,464256,0.0
4788,0.49492859840393066,1763260634.0435991,,0.021869421005249023,,0.00011865328997373581,555.4972140789032,-0.0033841123804450035,0.002318478189408779,-0.001332680694758892,891.0,2.14285719266627e-05,464384,0.0
4796,0.541224479675293,1763260634.7753499,,-0.07027149200439453,,9.480863809585571e-06,556.228964805603,-0.00025432929396629333,0.003785482607781887,0.0016846414655447006,891.0,2.0967741875210777e-05,465152,0.0
4799,0.5288687944412231,1763260635.008989,,-3.2782554626464844e-05,,2.290494740009308e-05,556.4626040458679,-2.3771077394485474e-05,1697.1409912109375,8.034147322177887e-05,891.0,2.0814131858060136e-05,465408,0.0
4806,0.4549369812011719,1763260635.7206912,,0.28126996755599976,,0.00016272813081741333,557.1743061542511,-0.003707408905029297,0.0036926025059074163,0.003953114151954651,891.0,2.0353301806608215e-05,466176,0.0
4809,0.39592671394348145,1763260635.9481032,,-4.172325134277344e-06,,3.0472874641418457e-06,557.4017181396484,-0.001156739890575409,1454.598388671875,-4.6718865633010864e-05,891.0,2.0199693608446978e-05,466432,0.0
4813,,1763260636.351639,500.0,,500.0,,557.805253982544,,,,,,466895,
4851,0.4464384913444519,1763260639.9968805,,-0.2617764472961426,,1.7811544239521027e-05,561.4504954814911,0.0007591284811496735,0.00325124803930521,-0.0006030248478055,893.0,1.7588325135875493e-05,470784,0.0
4852,,1763260640.0241587,500.0,,500.0,,561.4777736663818,,,,,,470858,
4859,0.4837104082107544,1763260640.7167516,,-0.02997422218322754,,5.28339296579361e-06,562.17036652565,-0.0007238835096359253,0.004527681972831488,0.00011602137237787247,893.0,1.7127496903412975e-05,471552,0.0
4868,0.45956212282180786,1763260641.5534565,,7.75456428527832e-05,,6.532296538352966e-06,563.0070714950562,0.001045919954776764,1183.92724609375,0.00013671442866325378,893.0,1.6589861843385734e-05,472448,0.0
4874,0.5266821384429932,1763260642.122502,,0.03665691614151001,,7.413327693939209e-06,563.5761170387268,-0.0004602298140525818,0.0034781931899487972,0.0009001791477203369,893.0,1.6205836800509132e-05,473088,0.0
4878,0.5005859732627869,1763260642.5039868,,-1.5020370483398438e-05,,1.1681579053401947e-05,563.9576017856598,0.0007479675114154816,396.7229919433594,0.000646461732685566,894.0,1.5975421774783172e-05,473472,0.0
4882,,1763260642.848068,500.0,,500.0,,564.3016829490662,,,,,,473858,
