losses/approx_kl,charts/learning_rate,_step,_timestamp,charts/SPS,losses/value_loss,losses/old_approx_kl,charts/episodic_return,losses/entropy,losses/policy_loss,losses/explained_variance,global_step,losses/clipfrac,_runtime,charts/episodic_length
0.0006692158058285713,0.00010453149297973141,3554,1763260398.2487512,1107.0,0.0008343429071828723,0.0012308256700634956,,0.3293763995170593,-0.0008385702967643738,0.07739496231079102,325888,0.0,320.3419842720032,
,,3555,1763260398.291708,,,,500.0,,,,326008,,320.3849411010742,500.0
7.28946179151535e-06,0.00010322580783395097,3576,1763260400.2052095,1107.0,924.929931640625,0.0006356565281748772,,0.35588666796684265,-0.001375153660774231,0.00021642446517944336,328064,0.0,322.2984426021576,
0.00011568795889616013,0.00010307219781680033,3578,1763260400.4276526,1107.0,0.001450335723347962,-0.0023736944422125816,,0.33859536051750183,-0.0019125714898109436,0.0925864577293396,328320,0.0,322.5208857059479,
0.00011009909212589264,0.00010291858779964969,3581,1763260400.650719,1107.0,1359.7962646484375,0.002370450645685196,,0.2551732659339905,0.003611557185649872,-4.982948303222656e-05,328576,0.0,322.74395203590393,
0.002601443789899349,0.00010238095273962244,3589,1763260401.458244,1107.0,0.0004254660743754357,-0.009709222242236137,,0.35530781745910645,0.011419975198805332,0.029429852962493896,329472,0.005859375,323.5514771938324,
,,3613,1763260403.687151,,,,500.0,,,,332008,,325.7803840637207,500.0
0.0008461065590381622,0.0001003072175080888,3622,1763260404.5671945,1107.0,0.0008633119869045913,-0.006162052974104881,,0.3625858724117279,-0.0030477121472358704,-0.037192463874816895,332928,0.0,326.660427570343,
0.00023293308913707733,9.923194738803431e-05,3640,1763260406.1873815,1107.0,0.004438962787389755,0.0010572895407676697,,0.3246724605560303,-0.0030764471739530563,-0.10429883003234863,334720,0.0,328.2806146144867,
0.0006994009017944336,9.823348955251276e-05,3656,1763260407.6512702,1107.0,0.0009712220635265112,-0.0006825290620326996,,0.36876094341278076,0.003959450870752335,-0.015041828155517578,336384,0.0,329.7445032596588,
0.0002647014334797859,9.746543946675956e-05,3669,1763260408.78713,1107.0,0.0043449243530631065,-0.0021885866299271584,,0.42016759514808655,-0.005528904497623444,0.25923842191696167,337664,0.0,330.8803632259369,
1.8361955881118774e-05,9.6850999398157e-05,3679,1763260409.6999884,1107.0,0.004648061469197273,-0.00028091855347156525,,0.2835707664489746,-6.819143891334534e-05,0.03558802604675293,338688,0.0,331.79322147369385,
0.0001314030960202217,9.662058437243104e-05,3683,1763260410.0288184,1107.0,1057.5908203125,0.0013991808518767357,,0.3562362790107727,-0.003706231713294983,0.0001367330551147461,339072,0.0,332.12205147743225,
0.0001862877979874611,9.654377936385572e-05,3684,1763260410.1387768,1107.0,0.004694994539022446,-0.004739017225801945,,0.3754866421222687,-0.002099759876728058,-0.04948437213897705,339200,0.0,332.2320098876953,
,,3711,1763260412.591274,,,,500.0,,,,342008,,334.68450713157654,500.0
0.00011428538709878922,9.477726416662335e-05,3713,1763260412.7722428,1107.0,0.006335538346320391,-0.0001952061429619789,,0.32543957233428955,0.002067096531391144,0.18004506826400757,342144,0.0,334.86547589302063,
0.00012899097055196762,9.462365414947271e-05,3715,1763260412.991908,1107.0,0.000488369376398623,0.001925433985888958,,0.33350318670272827,0.0007484480738639832,0.16558539867401123,342400,0.0,335.0851411819458,
,,3731,1763260414.3758774,,,,500.0,,,,344008,,336.4691104888916,500.0
8.727516978979111e-05,9.347157902084291e-05,3734,1763260414.716368,1107.0,0.0014555208617821336,0.0023880405351519585,,0.4309743344783783,-0.004814282059669495,0.10349559783935547,344320,0.0,336.8096010684967,
0.0002247309312224388,9.216590115102008e-05,3755,1763260416.657145,1108.0,0.0004916451289318502,-0.0011577596887946129,,0.34072282910346985,0.0048248134553432465,0.04628872871398926,346496,0.0,338.75037813186646,
2.1778978407382965e-05,9.093702101381496e-05,3775,1763260418.4543316,1108.0,1643.1507568359375,7.862504571676254e-05,,0.4153663218021393,-0.0005384981632232666,0.00014650821685791016,348544,0.0,340.54756474494934,
,,3779,1763260418.840629,,,,500.0,,,,349008,,340.93386220932007,500.0
,,3804,1763260421.0995991,,,,500.0,,,,351508,,343.1928322315216,500.0
0.00026323460042476654,8.894009079085663e-05,3807,1763260421.4222095,1108.0,0.0012769673485308886,0.0011455640196800232,,0.3331189751625061,-0.007171221077442169,-0.0007148981094360352,351872,0.0,343.515442609787,
0.0005256980657577515,8.6482337792404e-05,3847,1763260425.094785,1108.0,0.00044914145837537944,-0.004136636853218079,,0.3600611388683319,-0.0038536526262760162,-0.020357251167297363,355968,0.0,347.1880180835724,
0.00012067891657352448,8.456221257802099e-05,3879,1763260427.9732084,1108.0,0.003983667120337486,-0.003200635313987732,,0.38635683059692383,-0.0004636850208044052,0.27075111865997314,359168,0.0,350.0664415359497,
2.2771768271923065e-05,8.433179755229503e-05,3883,1763260428.3069875,1108.0,1753.8856201171875,-8.51331278681755e-05,,0.43578439950942993,0.0004699826240539551,8.952617645263672e-05,359552,0.0,350.4002206325531,
0.00012122746556997299,8.425499254371971e-05,3884,1763260428.416862,1108.0,0.004997333977371454,0.007086395286023617,,0.42057308554649353,-0.004414185881614685,0.0880616307258606,359680,0.0,350.5100951194763,
,,3887,1763260428.660605,,,,500.0,,,,360008,,350.7538380622864,500.0
0.00083969347178936,8.379416249226779e-05,3891,1763260429.1058173,1108.0,0.0005766715621575713,-0.00032544881105422974,,0.39544230699539185,0.00029998645186424255,0.0963396430015564,360448,0.0,351.19905042648315,
2.2001564502716064e-05,8.341013744939119e-05,3898,1763260429.654289,1108.0,1433.8538818359375,-0.0003594793379306793,,0.36606550216674805,-0.0004388056695461273,4.774332046508789e-05,361088,0.0,351.7475221157074,
,,3912,1763260430.9052756,,,,500.0,,,,362508,,352.9985086917877,500.0
0.0001924140378832817,8.23348673293367e-05,3915,1763260431.2659397,1108.0,0.0015418226830661297,-0.0017651813104748726,,0.40321552753448486,-0.001312166452407837,-0.050646066665649414,362880,0.0,353.3591728210449,
0.0001527378335595131,8.149001223500818e-05,3928,1763260432.5138705,1108.0,0.001610610052011907,0.0009578382596373558,,0.41712623834609985,-0.0023135244846343994,-0.016002297401428223,364288,0.0,354.6071035861969,
0.0001959456130862236,8.049155439948663e-05,3944,1763260433.9831142,1108.0,0.0007298693526536226,-0.00723006296902895,,0.4598897695541382,-0.002601049840450287,-0.09975314140319824,365952,0.0,356.0763473510742,
,,3945,1763260434.0045068,,,,500.0,,,,366008,,356.09773993492126,500.0
0.00010958407074213028,8.041474939091131e-05,3946,1763260434.1284554,1108.0,1442.451171875,0.0013973666355013847,,0.40025174617767334,-0.0023387372493743896,6.258487701416016e-06,366080,0.0,356.2216885089874,
7.111392915248871e-05,7.987711433088407e-05,3954,1763260434.9028056,1108.0,0.0006821470451541245,-0.0006181690841913223,,0.37925490736961365,0.0009360741823911667,-0.038797736167907715,366976,0.0,356.9960386753082,
0.0009108716621994972,7.933947927085683e-05,3963,1763260435.7069356,1108.0,0.0008601582376286387,0.0023008184507489204,,0.3831847310066223,0.009306345134973526,0.030107200145721436,367872,0.0,357.8001687526703,
,,3969,1763260436.227347,,,,500.0,,,,368508,,358.32058000564575,500.0
0.0008151596412062645,7.826420915080234e-05,3981,1763260437.3281386,1108.0,0.004376666620373726,0.009241114370524883,,0.4027253985404968,-0.007606418803334236,0.2720118761062622,369664,0.0,359.4213716983795,
0.0005954010412096977,7.81105991336517e-05,3983,1763260437.547257,1108.0,0.0008345163078047335,0.009169851429760456,,0.348550945520401,-0.005528632551431656,0.017740368843078613,369920,0.0,359.64049005508423,
7.843226194381714e-05,7.726574403932318e-05,3997,1763260438.799748,1108.0,0.0011940229451283813,0.0018732678145170212,,0.39240792393684387,-0.0012815557420253754,0.10595989227294922,371328,0.0,360.8929810523987,
5.110260099172592e-05,7.588325388496742e-05,4020,1763260440.8552742,1108.0,152.68634033203125,-0.0032021505758166313,,0.30122408270835876,-0.0010656453669071198,0.00017780065536499023,373632,0.0,362.94850730895996,
1.4405697584152222e-05,7.35023058950901e-05,4059,1763260444.378039,1109.0,1109.462158203125,-0.0007440708577632904,,0.4459307789802551,-0.0004049297422170639,-2.8252601623535156e-05,377600,0.0,366.47127199172974,
0.00010443758219480515,7.173579069785774e-05,4087,1763260447.0227437,1109.0,1862.481201171875,-0.002973557449877262,,0.37485456466674805,0.003420235589146614,7.581710815429688e-05,380544,0.0,369.1159768104553,
,,4091,1763260447.3804119,,,,500.0,,,,381008,,369.47364497184753,500.0
0.00018292106688022614,7.058371556922793e-05,4105,1763260448.7420576,1109.0,0.0007998119108378887,0.0006366129964590073,,0.40925899147987366,0.0011272355914115906,0.11401057243347168,382464,0.0,370.8352906703949,
4.328787326812744e-06,7.035330054350197e-05,4109,1763260449.0743275,1109.0,0.0019269832409918308,-0.0012451279908418655,,0.4117133617401123,-0.001087442971765995,-0.0022783279418945312,382848,0.0,371.1675605773926,
0.0003339238464832306,6.996927550062537e-05,4115,1763260449.626776,1109.0,0.0008028586162254214,-0.003217320889234543,,0.3707689046859741,0.001346588134765625,0.19118928909301758,383488,0.0,371.72000908851624,
0.0006863167509436607,6.973886047489941e-05,4119,1763260449.9941547,1109.0,0.0017319121398031712,-0.009531806223094463,,0.357474148273468,-0.014051876962184906,0.049645185470581055,383872,0.0,372.0873878002167,
0.00022649485617876053,6.820276757935062e-05,4144,1763260452.2726083,1109.0,0.0018069191137328744,-0.0027945199981331825,,0.3831685185432434,0.0027248188853263855,-1.1505510807037354,386432,0.0,374.3658413887024,
,,4150,1763260452.7394307,,,,500.0,,,,387008,,374.83266377449036,500.0
4.376191645860672e-05,6.674347241641954e-05,4168,1763260454.4870749,1109.0,0.0016492401482537389,-0.00370906013995409,,0.30463907122612,0.00042484886944293976,0.0352020263671875,388864,0.0,376.58030796051025,
,,4184,1763260455.875887,,,,500.0,,,,390508,,377.96912002563477,500.0
,,4194,1763260456.7855282,,,,500.0,,,,391508,,378.8787612915039,500.0
,,4199,1763260457.254342,,,,500.0,,,,392008,,379.3475751876831,500.0
,,4224,1763260459.505349,,,,500.0,,,,394508,,381.59858202934265,500.0
5.2216462790966034e-05,6.298003427218646e-05,4229,1763260460.0498781,1109.0,0.00513340113684535,0.0012047728523612022,,0.3954504132270813,-0.0010828375816345215,0.15530115365982056,395136,0.0,382.14311122894287,
9.775161743164062e-06,6.213517917785794e-05,4243,1763260461.3299072,1109.0,1309.783935546875,0.0014459826052188873,,0.39898744225502014,0.0007504262030124664,0.00011223554611206055,396544,0.0,383.4231402873993,
0.0011037858203053474,6.190476415213197e-05,4246,1763260461.6582024,1109.0,0.0009901785524562001,0.0018891291692852974,,0.4122985303401947,-0.005934007465839386,0.020096242427825928,396928,0.0,383.75143551826477,
,,4252,1763260462.1249206,,,,500.0,,,,397508,,384.21815371513367,500.0
0.0001375395804643631,6.144393410068005e-05,4254,1763260462.3610435,1109.0,0.0032675662077963352,-0.003828432410955429,,0.40835949778556824,-0.003452099859714508,-0.17207300662994385,397696,0.0,384.45427656173706,
2.817157655954361e-05,6.136712909210473e-05,4255,1763260462.4715054,1109.0,0.0010554895270615816,0.0004266435280442238,,0.3353849947452545,-0.001210719347000122,0.07050430774688721,397824,0.0,384.5647385120392,
9.710900485515594e-06,6.029185897205025e-05,4273,1763260464.0490625,1109.0,525.2129516601562,-0.00032929982990026474,,0.39337921142578125,0.0006043463945388794,-1.8596649169921875e-05,399616,0.0,386.14229559898376,
1.835450530052185e-05,6.006144394632429e-05,4276,1763260464.4146607,1109.0,0.0006648583803325891,-0.0005314424633979797,,0.3750430941581726,-0.001230034977197647,0.11627572774887085,400000,0.0,386.5078938007355,
,,4277,1763260464.4190311,,,,500.0,,,,400008,,386.512264251709,500.0
7.458031177520752e-06,5.998463893774897e-05,4278,1763260464.5263338,1109.0,152.7535400390625,-0.00028265640139579773,,0.39352601766586304,-9.63360071182251e-06,8.940696716308594e-07,400128,0.0,386.61956691741943,
0.00019091926515102386,5.937019886914641e-05,4288,1763260465.4441206,1109.0,0.0029375224839895964,-0.0017711613327264786,,0.39924705028533936,0.0022066310048103333,0.4143599271774292,401152,0.0,387.5373537540436,
0.000647643581032753,5.9216588851995766e-05,4290,1763260465.6689005,1109.0,0.0012408560141921043,-0.009600196033716202,,0.41488632559776306,-0.001238599419593811,-0.13969182968139648,401408,0.0,387.76213359832764,
0.0002960776910185814,5.9139783843420446e-05,4292,1763260465.780847,1109.0,1335.2635498046875,-0.0017666174098849297,,0.3845609426498413,0.004369101487100124,0.0002810359001159668,401536,0.0,387.8740801811218,
6.68596476316452e-06,5.775729732704349e-05,4314,1763260467.8336477,1109.0,0.0014025524724274874,0.00011380668729543686,,0.4376395046710968,0.0009946972131729126,-0.05793190002441406,403840,0.0,389.9268808364868,
3.167521208524704e-05,5.752688230131753e-05,4318,1763260468.1624758,1109.0,0.003534324001520872,0.0022647948935627937,,0.3969272971153259,-0.00047291815280914307,-0.2920316457748413,404224,0.0,390.2557089328766,
2.3369677364826202e-05,5.583717211266048e-05,4346,1763260470.693239,1109.0,1607.1588134765625,0.0009828312322497368,,0.420036643743515,-0.00046950578689575195,0.0001327991485595703,407040,0.0,392.78647208213806,
5.358923226594925e-05,5.4608295613434166e-05,4366,1763260472.4994977,1109.0,1178.274658203125,0.0010238485410809517,,0.4328829050064087,-1.0952353477478027e-05,9.751319885253906e-05,409088,0.0,394.59273076057434,
0.0005275662988424301,5.4224270570557564e-05,4372,1763260473.0821085,1109.0,0.004003637470304966,-0.006106957793235779,,0.4333602488040924,-0.0093296580016613,-0.35096538066864014,409728,0.0,395.17534160614014,
0.00017337501049041748,5.3917050536256284e-05,4377,1763260473.528469,1110.0,0.0035557241644710302,0.001829853281378746,,0.47397592663764954,-0.005639016628265381,-0.4958580732345581,410240,0.0,395.62170219421387,
0.00034965015947818756,5.384024552768096e-05,4378,1763260473.6374438,1110.0,0.0014415292534977198,0.004080168902873993,,0.3957884907722473,-0.0076169781386852264,0.13678359985351562,410368,0.0,395.73067688941956,
3.681611269712448e-05,5.32258054590784e-05,4387,1763260474.5527935,1110.0,0.0011590718058869243,0.000605355016887188,,0.3884790539741516,0.0005031879991292953,-0.17678403854370117,411392,0.0,396.6460266113281,
0.0002356981858611107,5.268817039905116e-05,4396,1763260475.3616178,1110.0,0.0019985961262136698,-0.002778169699013233,,0.4059004783630371,-0.006223984062671661,-0.04578399658203125,412288,0.0,397.4548509120941,
0.00035388022661209106,5.153609890840016e-05,4415,1763260477.0870295,1110.0,0.004335365258157253,0.0006037596613168716,,0.36456963419914246,-0.006263718008995056,-0.2982591390609741,414208,0.0,399.1802625656128,
0.00021345354616641998,4.90015372633934e-05,4456,1763260480.8293374,1110.0,0.0012258056085556746,-0.0008755363523960114,,0.3751577138900757,-0.005839832127094269,0.12133795022964478,418432,0.0,402.92257046699524,
5.132146179676056e-05,4.815668216906488e-05,4470,1763260482.077286,1110.0,0.0021075818222016096,-0.0005161333829164505,,0.38700148463249207,-0.00028548017144203186,-0.04179966449737549,419840,0.0,404.17051911354065,
0.00021257717162370682,4.769585211761296e-05,4478,1763260482.77245,1110.0,1006.400390625,0.0003142626956105232,,0.4503307640552521,-0.005990266799926758,0.0001557469367980957,420608,0.0,404.86568307876587,
1.4047138392925262e-05,4.754224210046232e-05,4480,1763260482.9910078,1110.0,0.0020143042784184217,-0.0013553453609347343,,0.404957115650177,-0.0003979206085205078,-0.2497856616973877,420864,0.0,405.0842409133911,
5.6220218539237976e-05,4.6850997023284435e-05,4492,1763260484.012881,1110.0,1532.2344970703125,-0.001007121056318283,,0.3980827033519745,-0.0014578253030776978,0.0011560320854187012,422016,0.0,406.1061141490936,
,,4496,1763260484.4120233,,,,500.0,,,,422508,,406.50525641441345,500.0
0.00018410012125968933,4.646697561838664e-05,4498,1763260484.5968754,1110.0,0.0047163949348032475,-0.0020631421357393265,,0.42050862312316895,-0.0011554881930351257,0.17405134439468384,422656,0.0,406.69010853767395,
0.000667966902256012,4.508448546403088e-05,4520,1763260486.6606116,1110.0,0.0009577302262187004,-0.004504289478063583,,0.3863465487957001,-0.006390877068042755,0.13204032182693481,424960,0.0,408.7538447380066,
0.0001132618635892868,4.5007680455455557e-05,4522,1763260486.7731922,1110.0,1345.7235107421875,-0.0029766149818897247,,0.36119115352630615,-8.796155452728271e-05,4.70280647277832e-05,425088,0.0,408.8664252758026,
0.00020337756723165512,4.4854070438304916e-05,4524,1763260486.9922242,1110.0,0.0023200951982289553,-0.004815761931240559,,0.39101314544677734,0.0022597238421440125,0.1299910545349121,425344,0.0,409.0854573249817,
0.00043890345841646194,4.4777265429729596e-05,4525,1763260487.102056,1110.0,0.0008849749574437737,0.004707013256847858,,0.3469894528388977,0.008412931114435196,0.26791834831237793,425472,0.0,409.19528913497925,
9.51150432229042e-05,4.4700460421154276e-05,4527,1763260487.2135923,1110.0,1238.9658203125,-0.003697945736348629,,0.38913631439208984,0.0012301281094551086,2.676248550415039e-05,425600,0.0,409.3068253993988,
,,4531,1763260487.590753,,,,500.0,,,,426008,,409.6839861869812,500.0
0.00027611758559942245,4.4316435378277674e-05,4533,1763260487.8015802,1110.0,0.004183657001703978,-0.008707883767783642,,0.3762948513031006,-0.006044674664735794,-0.06298518180847168,426240,0.0,409.8948132991791,
0.00030345190316438675,4.4239630369702354e-05,4534,1763260487.9107544,1110.0,0.0032024052925407887,-0.005707963369786739,,0.4238959848880768,-0.007664971053600311,-0.8566697835922241,426368,0.0,410.0039875507355,
4.6405941247940063e-05,4.293394886190072e-05,4555,1763260489.851077,1110.0,1787.84814453125,0.0011515133082866669,,0.38027191162109375,-0.0009428635239601135,0.00021576881408691406,428544,0.0,411.94431018829346,
5.818810313940048e-05,4.2473118810448796e-05,4562,1763260490.5439093,1110.0,0.0016109151765704155,0.001560400240123272,,0.45797619223594666,-0.0004427209496498108,0.40221941471099854,429312,0.0,412.63714241981506,
1.0229647159576416e-05,4.162826371612027e-05,4576,1763260491.787959,1110.0,0.004555812105536461,-0.0011029113084077835,,0.3426266312599182,-0.0017492547631263733,-0.42815327644348145,430720,0.0,413.8811922073364,
,,4613,1763260495.0985136,,,,500.0,,,,434508,,417.19174671173096,500.0
0.0001385565847158432,3.855606701108627e-05,4626,1763260496.3199735,1110.0,0.0024071598891168833,-0.004456259310245514,,0.3982120752334595,-0.0007131248712539673,0.160400390625,435840,0.0,418.413206577301,
5.384720861911774e-05,3.801843195105903e-05,4635,1763260497.1207497,1110.0,0.0031395666301250458,0.0017022453248500824,,0.45944124460220337,-0.0003535822033882141,-0.14333629608154297,436736,0.0,419.21398282051086,
3.401655703783035e-05,3.763440690818243e-05,4641,1763260497.6742797,1110.0,0.0018674650928005576,0.002999386750161648,,0.46058109402656555,-0.0026959478855133057,0.05775773525238037,437376,0.0,419.7675127983093,
2.8983689844608307e-05,3.7480800529010594e-05,4644,1763260497.9299853,1110.0,143.7932891845703,0.0018967026844620705,,0.42698004841804504,-0.0017663240432739258,-1.537799835205078e-05,437632,0.0,420.0232183933258,
8.775480091571808e-05,3.640553040895611e-05,4661,1763260499.512889,1110.0,0.0011501610279083252,0.0005691815167665482,,0.3740926682949066,-0.0010066032409667969,0.15657907724380493,439424,0.0,421.60612201690674,
5.625467747449875e-05,3.556067531462759e-05,4675,1763260500.759801,1110.0,0.0016914289444684982,-5.07282093167305e-05,,0.3953045606613159,-0.0015444159507751465,0.056081533432006836,440832,0.0,422.8530340194702,
3.6694109439849854e-06,3.4562210203148425e-05,4691,1763260502.3039045,1110.0,0.0012264254037290812,-2.6084482669830322e-05,,0.39621293544769287,0.0006559416651725769,-0.014606356620788574,442496,0.0,424.39713764190674,
0.00028487667441368103,3.341013871249743e-05,4709,1763260503.9923687,1110.0,0.0015156533336266875,0.0035254713147878647,,0.4146069288253784,-0.0015998706221580505,-0.14862549304962158,444416,0.0,426.0856018066406,
3.602169454097748e-05,3.317972368677147e-05,4713,1763260504.3582928,1110.0,0.0016812564572319388,0.0021935682743787766,,0.43244877457618713,-0.002014078199863434,0.13860386610031128,444800,0.0,426.45152592658997,
3.0324794352054596e-05,3.164362351526506e-05,4738,1763260506.6248899,1110.0,0.001827537314966321,-9.031686931848526e-05,,0.40211448073387146,0.0007776049897074699,-0.10745799541473389,447360,0.0,428.71812295913696,
7.719732820987701e-06,3.156681850668974e-05,4739,1763260506.7344506,1110.0,0.0012580814072862267,0.0006362749263644218,,0.42509302496910095,0.0004705563187599182,0.009917199611663818,447488,0.0,428.8276836872101,
3.8156285881996155e-06,3.149001713609323e-05,4741,1763260506.8450882,1110.0,754.033203125,-0.00076268520206213,,0.43027806282043457,3.151223063468933e-05,-3.1113624572753906e-05,447616,0.0,428.938321352005,
1.8153339624404907e-05,3.133640711894259e-05,4743,1763260507.06553,1111.0,0.0021297363564372063,-0.002115866169333458,,0.43036866188049316,-0.002563042566180229,0.005231201648712158,447872,0.0,429.1587631702423,
,,4754,1763260508.015733,,,,500.0,,,,449008,,430.10896611213684,500.0
3.7697143852710724e-05,2.9569891921710223e-05,4772,1763260509.6984677,1111.0,0.0021500904113054276,-0.00026070792227983475,,0.4469008147716522,-0.0016382783651351929,0.02172189950942993,450816,0.0,431.79170083999634,
9.803008288145065e-05,2.8725038646371104e-05,4786,1763260510.9476848,1111.0,0.0030768634751439095,0.0030138948932290077,,0.4023515582084656,-0.006105795502662659,-0.1314685344696045,452224,0.0,433.04091787338257,
0.00019109901040792465,2.8648233637795784e-05,4787,1763260511.0585105,1111.0,0.0021248101256787777,0.00428402703255415,,0.37439945340156555,-0.0024887565523386,-0.09982764720916748,452352,0.0,433.1517436504364,
1.9535422325134277e-05,2.8571428629220463e-05,4788,1763260511.1675797,1111.0,0.0011579440906643867,-0.0006931163370609283,,0.4648330807685852,-0.0012714080512523651,0.04365229606628418,452480,0.0,433.2608127593994,
1.38087198138237e-05,2.8110598577768542e-05,4796,1763260511.8675146,1111.0,0.0027022454887628555,-0.0002943864092230797,,0.37689074873924255,-0.0009790733456611633,-0.05754530429840088,453248,0.0,433.96074771881104,
,,4799,1763260512.0896125,,,,500.0,,,,453508,,434.1828455924988,500.0
3.2726675271987915e-06,2.7496160328155383e-05,4806,1763260512.7826965,1111.0,0.002225464442744851,-0.0007325578480958939,,0.412515789270401,-0.0002427026629447937,-0.03447592258453369,454272,0.0,434.8759295940399,
3.230944275856018e-05,2.7342550311004743e-05,4809,1763260513.0044448,1111.0,1866.5501708984375,-0.001674538478255272,,0.40004944801330566,0.00020256265997886658,5.6803226470947266e-05,454528,0.0,435.0976779460907,
,,4813,1763260513.3670144,,,,500.0,,,,455008,,435.4602475166321,500.0
1.7043203115463257e-07,2.4731183657422662e-05,4851,1763260516.8699837,1111.0,0.0019624358974397182,-0.00010555516928434372,,0.45950159430503845,0.0001291707158088684,-0.034165024757385254,458880,0.0,438.9632167816162,
6.677582859992981e-07,2.465437864884734e-05,4852,1763260516.9811032,1111.0,1729.421630859375,-5.031470209360123e-05,500.0,0.43763720989227295,8.176267147064209e-05,4.9173831939697266e-05,459008,0.0,439.0743362903595,500.0
5.9841200709342957e-05,2.365591353736818e-05,4868,1763260518.4553945,1111.0,0.0031275216024369,0.0015890095382928848,,0.4414200186729431,-0.002298889681696892,0.17203748226165771,460672,0.0,440.548627614975,
1.1974014341831207e-05,2.3271888494491577e-05,4874,1763260519.041074,1111.0,0.0017697915900498629,0.0005146404728293419,,0.4738229215145111,-0.0006724447011947632,0.10932952165603638,461312,0.0,441.1343071460724,
4.959292709827423e-06,2.304147528775502e-05,4878,1763260519.3728027,1111.0,0.0031272070482373238,0.0004338948056101799,,0.369781494140625,-0.00044374167919158936,0.06405138969421387,461696,0.0,441.4660358428955,
2.4403445422649384e-05,2.281106026202906e-05,4882,1763260519.7417104,1111.0,937.6280517578125,0.0009785303846001625,,0.4441097378730774,-0.001390799880027771,0.0007256269454956055,462080,0.0,441.8349435329437,
,,4915,1763260522.7021396,,,,500.0,,,,465508,,444.7953727245331,500.0
,,4920,1763260523.1694212,,,,500.0,,,,466008,,445.2626543045044,500.0
4.864297807216644e-06,1.9738863556995057e-05,4932,1763260524.2763972,1111.0,0.0033491230569779873,0.00036581140011548996,,0.470156192779541,-0.000606052577495575,-0.03215467929840088,467200,0.0,446.3696303367615,
7.234141230583191e-05,1.9662058548419736e-05,4933,1763260524.3870537,1111.0,0.002246999181807041,-0.0016259495168924332,,0.44895729422569275,-0.005405804142355919,0.0778084397315979,467328,0.0,446.48028683662415,
2.1948479115962982e-05,1.9278033505543135e-05,4939,1763260524.9706404,1111.0,0.0018787829903885722,-0.0015792986378073692,,0.4475416839122772,-0.0005745217204093933,0.036259472370147705,467968,0.0,447.0638735294342,
5.780719220638275e-06,1.8894008462666534e-05,4946,1763260525.5224552,1111.0,1083.90625,-9.631272405385971e-05,,0.47594472765922546,-0.00034055113792419434,-9.775161743164062e-06,468608,0.0,447.6156883239746,
5.4212287068367004e-06,1.8433180230204016e-05,4953,1763260526.2190044,1111.0,0.0020819343626499176,4.299916326999664e-06,,0.438963919878006,0.0004817396402359009,-0.013511180877685547,469376,0.0,448.3122375011444,
1.9179657101631165e-05,1.8125960195902735e-05,4958,1763260526.660834,1111.0,0.0015062540769577026,-0.0007953103631734848,,0.4277510344982147,-0.001254945993423462,-0.023183345794677734,469888,0.0,448.7540671825409,
1.3485550880432129e-06,1.7818740161601454e-05,4963,1763260527.1360888,1111.0,0.0017760281916707754,-0.00014028698205947876,,0.4534631669521332,4.617124795913696e-05,-0.07314121723175049,470400,0.0,449.2293219566345,
8.520111441612244e-05,1.7357910110149533e-05,4971,1763260527.7960458,1111.0,0.002854382386431098,-0.0007211398333311081,,0.46186932921409607,-0.005731560289859772,-0.002655029296875,471168,0.0,449.8892788887024,
4.6558678150177e-05,1.7281105101574212e-05,4972,1763260527.9056358,1111.0,0.0017964500002563,-0.0004113856703042984,,0.45750999450683594,-0.0037895068526268005,-0.0045108795166015625,471296,0.0,449.99886894226074,
3.953464329242706e-06,1.6897081877687015e-05,4978,1763260528.4903693,1111.0,0.001508811954408884,0.0005790377035737038,,0.4933692514896393,-0.0001683821901679039,0.00882422924041748,471936,0.0,450.5836024284363,
4.623085260391235e-06,1.6743471860536374e-05,4981,1763260528.7100146,1111.0,0.0028459641616791487,-0.0004016272723674774,,0.47239434719085693,-0.00033486634492874146,0.06114649772644043,472192,0.0,450.8032476902008,
,,4989,1763260529.4200733,,,,500.0,,,,473008,,451.51330637931824,500.0
,,4994,1763260529.8541903,,,,500.0,,,,473508,,451.94742345809937,500.0
4.833564162254333e-07,1.5053763490868732e-05,5008,1763260531.2240994,1111.0,1550.216064453125,1.1594034731388092e-05,500.0,0.4536457657814026,-1.8030405044555664e-06,7.009506225585938e-05,475008,0.0,453.3173325061798,500.0
1.9259750843048096e-06,1.4746543456567451e-05,5013,1763260531.663584,1111.0,1713.53857421875,0.00040705688297748566,,0.4539982080459595,-9.231269359588623e-06,7.104873657226562e-05,475520,0.0,453.75681710243225,
3.1715258955955505e-05,1.4592934348911513e-05,5015,1763260531.882721,1111.0,0.00246048322878778,4.475004971027374e-05,,0.4063814878463745,-0.000991925597190857,-0.011379241943359375,475776,0.0,453.97595405578613,
5.2852556109428406e-06,1.3133641004969832e-05,5039,1763260534.04172,1111.0,0.002503608353435993,0.0004863208159804344,,0.46988028287887573,7.247179746627808e-05,-0.07313656806945801,478208,0.0,456.1349530220032,
,,5071,1763260536.9322667,,,,500.0,,,,481508,,459.02549982070923,500.0
2.0442530512809753e-06,8.371735930268187e-06,5117,1763260541.084339,1112.0,0.002206220291554928,-0.0003360966220498085,,0.44236671924591064,-0.00023367628455162048,0.09289848804473877,486144,0.0,463.17757201194763,
