charts/SPS,global_step,losses/value_loss,losses/old_approx_kl,_timestamp,charts/episodic_length,charts/episodic_return,losses/clipfrac,_step,losses/approx_kl,losses/policy_loss,charts/learning_rate,losses/explained_variance,_runtime,losses/entropy
718.0,154880,1463.0509033203125,-0.008332127705216408,1763260328.5098455,,,0.0,1818,0.0002831835299730301,0.001019524410367012,0.00020714286074507982,0.001173257827758789,249.97876358032227,0.4358367323875427
718.0,155392,1488.5596923828125,0.01527607161551714,1763260329.1054158,,,0.0,1823,0.0010480331256985664,-0.0008410438895225525,0.00020683564071077853,0.0010483860969543457,250.5743339061737,0.46461543440818787
721.0,158336,0.0005701391492038965,-0.004252391867339611,1763260332.4351149,,,0.00390625,1851,0.0029453402385115623,-0.0026680901646614075,0.00020506912551354617,-0.5681591033935547,253.90403294563293,0.42718762159347534
,158842,,,1763260332.8456285,500.0,500.0,,1856,,,,,254.314546585083,
723.0,160000,0.011181431822478771,-0.005821813829243183,1763260333.9598095,,,0.00390625,1868,0.003214391879737377,-0.017063220962882042,0.000204070660402067,0.01213693618774414,255.42872762680054,0.41048961877822876
724.0,160512,0.01065376028418541,-0.005846288986504078,1763260334.408293,,,0.001953125,1873,0.0008289655670523643,-0.0030356720089912415,0.00020376344036776572,-0.02022862434387207,255.8772110939026,0.3734505772590637
725.0,160896,1082.123291015625,0.0031352080404758453,1763260334.7756507,,,0.0,1877,2.5944784283638e-05,-0.0008514747023582458,0.00020353302534203976,0.00027555227279663086,256.24456882476807,0.42291122674942017
,161842,,,1763260335.6099467,500.0,500.0,,1886,,,,,257.07886481285095,
728.0,162816,0.002397064119577408,-0.003539038822054863,1763260336.4841983,,,0.0,1895,0.0007859598845243454,-0.0018387846648693085,0.00020238095021340996,-0.9532955884933472,257.95311641693115,0.4734921455383301
729.0,163584,0.007470296695828438,-0.005210966803133488,1763260337.1899734,,,0.001953125,1903,0.0013018129393458366,-0.009745649062097073,0.00020192012016195804,-0.10884082317352295,258.65889143943787,0.5142396688461304
,163842,,,1763260337.4140086,500.0,500.0,,1906,,,,,258.8829267024994,
731.0,165120,0.0017757256282493472,0.014043075032532215,1763260338.5602155,,,0.0,1918,0.002779422327876091,0.00812581181526184,0.0002009984600590542,-0.13171398639678955,260.0291335582733,0.5145508050918579
,165342,,,1763260338.7376118,500.0,500.0,,1920,,,,,260.20652985572815,
,167842,,,1763260341.4618993,500.0,500.0,,1945,,,,,262.93081736564636,
,169342,,,1763260343.1323843,500.0,500.0,,1959,,,,,264.6013023853302,
736.0,170752,0.0005997749976813793,-0.0016710516065359116,1763260344.8337016,,,0.0,1973,0.0017269458621740341,0.011012045666575432,0.00019761905423365533,-0.4708733558654785,266.30261969566345,0.49821680784225464
736.0,171904,1823.6920166015625,0.0023829983547329903,1763260346.2973735,,,0.0,1985,0.0019800839945673943,-0.01383259892463684,0.00019692780915647745,0.0008383393287658691,267.76629161834717,0.5028282403945923
,172299,,,1763260346.8082552,123.0,123.0,,1991,,,,,268.27717328071594,
737.0,173184,718.3771362304688,0.000657321885228157,1763260347.7186146,,,0.0,2002,0.00015038251876831055,-0.0010302439332008362,0.00019615975907072425,0.009388267993927002,269.18753266334534,0.3659898638725281
738.0,173696,0.5454497337341309,0.01081232912838459,1763260348.1959832,,,0.048828125,2007,0.016325948759913445,-0.030183665454387665,0.00019585253903642297,-3.875227928161621,269.6649012565613,0.28152716159820557
739.0,174592,0.03178982809185982,-0.002287386916577816,1763260348.983905,,,0.025390625,2016,0.00740999449044466,-0.029464896768331528,0.00019531490397639573,0.1467447280883789,270.45282316207886,0.46998634934425354
,174924,,,1763260349.2689838,500.0,500.0,,2019,,,,,270.73790192604065,
,175424,,,1763260349.7059898,500.0,500.0,,2024,,,,,271.17490792274475,
741.0,175744,0.0025144186802208424,-0.002131035551428795,1763260350.0189867,,,0.001953125,2027,0.002248406410217285,-0.007126402109861374,0.00019462365889921784,-1.0637280941009521,271.4879047870636,0.4965858459472656
,175924,,,1763260350.150539,500.0,500.0,,2029,,,,,271.61945700645447,
,176424,,,1763260350.6406105,500.0,500.0,,2034,,,,,272.10952854156494,
743.0,177536,401.2950744628906,-0.0038063842803239822,1763260351.7553396,,,0.0,2045,5.943328142166138e-05,0.004730537533760071,0.00019354838877916336,0.00034373998641967773,273.2242577075958,0.4753451347351074
743.0,178176,0.003792036324739456,0.0037687020376324654,1763260352.531793,,,0.0,2051,0.001213981769979,-0.003420155495405197,0.00019316436373628676,-0.06973981857299805,274.00071120262146,0.39507460594177246
743.0,178304,0.0008108001202344894,-0.0016281455755233765,1763260352.6571884,,,0.0,2052,0.0009322986006736755,0.0034950077533721924,0.00019308755872771144,0.024276375770568848,274.1261065006256,0.446521520614624
744.0,180096,0.008935936726629734,0.01192814763635397,1763260354.7847252,,,0.0,2070,0.00048334430903196335,-0.0019428655505180359,0.00019201228860765696,0.01123952865600586,276.25364327430725,0.39723798632621765
745.0,180736,0.0015895275864750147,0.00749891996383667,1763260355.5154307,,,0.00390625,2076,0.002660932019352913,-0.018580665811896324,0.00019162826356478035,0.005662143230438232,276.9843487739563,0.45918554067611694
,182424,,,1763260357.2798264,500.0,500.0,,2093,,,,,278.74874448776245,
746.0,182528,350.67108154296875,0.004054536111652851,1763260357.3847697,,,0.0,2094,8.7750144302845e-05,-0.0005367845296859741,0.00019055299344472587,0.0009300112724304199,278.8536877632141,0.3958793580532074
749.0,184960,1989.4871826171875,0.006132431328296661,1763260359.5984511,,,0.0,2117,0.0006136149168014526,-0.0008289702236652374,0.0001890936982817948,2.1338462829589844e-05,281.067369222641,0.40320640802383423
,187424,,,1763260361.8754733,500.0,500.0,,2141,,,,,283.3443913459778,
,187924,,,1763260362.3428493,500.0,500.0,,2146,,,,,283.8117673397064,
753.0,188032,502.214111328125,-0.0053468868136405945,1763260362.4471216,,,0.0,2147,0.00022435560822486877,0.0031635574996471405,0.0001872503780759871,-0.0001863241195678711,283.9160397052765,0.5012124180793762
753.0,188160,0.009195689111948013,-0.002017657272517681,1763260362.5578828,,,0.001953125,2148,0.0035365214571356773,0.0009937062859535217,0.00018717357306741178,0.01141446828842163,284.0268008708954,0.45115184783935547
,188924,,,1763260363.199271,500.0,500.0,,2155,,,,,284.6681890487671,
756.0,190592,0.008523844182491302,0.0035058418288826942,1763260364.7633264,,,0.00390625,2172,0.0037583475932478905,0.0026513002812862396,0.00018571429245639592,-0.020266056060791016,286.23224449157715,0.43910202383995056
,191924,,,1763260366.1786225,500.0,500.0,,2185,,,,,287.6475405693054,
758.0,192640,0.00939447432756424,0.02531808242201805,1763260366.998643,,,0.0,2192,0.002957308664917946,-0.0031998036429286003,0.0001844854123191908,-0.1169964075088501,288.467561006546,0.38235345482826233
758.0,193280,0.001378257293254137,0.0005882633849978447,1763260367.7582579,,,0.0,2198,6.844568997621536e-05,-0.0003488752990961075,0.0001841013872763142,-0.019614696502685547,289.227175951004,0.44835278391838074
758.0,193408,0.0003097908047493547,0.004177510738372803,1763260367.882267,,,0.0,2199,0.0008089989423751831,0.0071189552545547485,0.00018402458226773888,0.03781473636627197,289.3511850833893,0.45187142491340637
759.0,194560,0.015611857175827026,-0.010177192278206348,1763260369.0684633,,,0.0,2211,0.0003245854750275612,-0.004669986665248871,0.000183333337190561,-0.3628033399581909,290.53738141059875,0.47394734621047974
,194924,,,1763260369.3747444,500.0,500.0,,2214,,,,,290.84366250038147,
760.0,195456,1719.5296630859375,0.0012305760756134987,1763260369.9022896,,,0.0,2220,9.374413639307022e-05,-0.001066751778125763,0.00018279570213053375,0.00011777877807617188,291.3712077140808,0.44445255398750305
761.0,195840,0.00038469000719487667,0.0012803925201296806,1763260370.2387667,,,0.001953125,2223,0.0015821969136595726,-0.008482242003083229,0.0001825652871048078,-0.084625244140625,291.7076847553253,0.46278053522109985
761.0,195968,1596.8515625,-0.004110957495868206,1763260370.3876,,,0.0,2225,0.0004059290513396263,-0.009198404848575592,0.00018248848209623247,-1.6689300537109375e-05,291.8565180301666,0.5029469132423401
761.0,196096,0.011412544175982475,-0.004852143116295338,1763260370.5001283,,,0.0,2226,0.0006293365731835365,0.000126667320728302,0.00018241167708765715,-0.13067185878753662,291.9690463542938,0.5246591567993164
761.0,196224,0.0012495768023654819,-0.00017600040882825851,1763260370.6128585,,,0.0,2227,0.0018979283049702644,0.008684346452355385,0.00018233487207908183,0.2194359302520752,292.0817766189575,0.4521103501319885
761.0,196608,0.012458493001759052,-0.009593255817890167,1763260370.9549716,,,0.001953125,2231,0.0024137459695339203,-0.01852235570549965,0.00018210445705335587,0.04263848066329956,292.4238896369934,0.4201323091983795
762.0,196992,814.1630249023438,-0.0032486729323863983,1763260371.2924378,,,0.0,2235,0.00012407265603542328,0.004286274313926697,0.0001818740420276299,-7.49826431274414e-05,292.7613558769226,0.41836363077163696
762.0,197632,0.011275609955191612,0.0006764158606529236,1763260372.0655096,,,0.0,2241,1.7805024981498718e-05,0.0007080696523189545,0.0001814900169847533,-0.023741602897644043,293.53442764282227,0.37528204917907715
762.0,198400,0.0002761778305284679,-0.002322242595255375,1763260373.0480807,,,0.005859375,2248,0.003510677255690098,-0.004555404186248779,0.0001810291869333014,0.25760942697525024,294.5169987678528,0.4095253050327301
762.0,198528,653.6397705078125,-0.0006513074040412903,1763260373.2315874,,,0.0,2250,0.0001189112663269043,-0.0009664148092269897,0.00018095238192472607,1.7344951629638672e-05,294.7005054950714,0.3341997563838959
762.0,198912,0.0007157326908782125,0.044924139976501465,1763260373.6883993,,,0.029296875,2253,0.009040896780788898,-0.02014470100402832,0.0001807219668990001,-0.4472137689590454,295.15731739997864,0.41205310821533203
,200924,,,1763260376.0520914,500.0,500.0,,2272,,,,,297.52100944519043,
763.0,201728,0.0016294706147164106,0.0005171401426196098,1763260377.0656705,,,0.0,2280,1.7865560948848724e-05,-0.0025947391986846924,0.00017903225671034306,0.00654911994934082,298.53458857536316,0.3506696820259094
764.0,203264,0.0008746134117245674,0.01154861319810152,1763260378.7790768,,,0.0,2295,0.0006835972890257835,-0.0050066933035850525,0.00017811059660743922,-0.014945745468139648,300.24799489974976,0.2984614372253418
764.0,203520,1197.5267333984375,0.00422643031924963,1763260379.0341284,,,0.0,2298,2.501998096704483e-05,-0.0018059387803077698,0.00017795698659028858,2.187490463256836e-05,300.50304651260376,0.4132169485092163
766.0,204800,0.002278096042573452,-0.004315836355090141,1763260380.1891804,,,0.0,2310,0.0003744065761566162,0.0027792640030384064,0.00017718893650453538,-0.2376629114151001,301.6580984592438,0.3149438798427582
766.0,204928,1998.597900390625,-0.003287913277745247,1763260380.3028224,,,0.0,2312,0.00019667483866214752,-0.008545834571123123,0.00017711213149596006,-0.00020563602447509766,301.77174043655396,0.3825020492076874
767.0,205568,0.008068299852311611,0.001964028924703598,1763260380.8623135,,,0.0,2318,0.00012730620801448822,-0.004315011203289032,0.00017672810645308346,-0.010695219039916992,302.3312315940857,0.33208250999450684
767.0,205952,1604.4989013671875,0.005374027416110039,1763260381.231917,,,0.0,2322,0.0001841709017753601,-0.0017053298652172089,0.0001764976914273575,-0.00046694278717041016,302.70083498954773,0.334728866815567
767.0,206208,0.002714187605306506,-0.0017773332074284554,1763260381.4550152,,,0.0,2324,0.001004616729915142,-0.010366411879658699,0.00017634408141020685,-0.37678802013397217,302.9239332675934,0.32240694761276245
768.0,206720,0.0014907682780176401,0.0069319624453783035,1763260381.9004223,,,0.0,2329,7.626041769981384e-05,-0.0020220037549734116,0.00017603686137590557,0.09231376647949219,303.3693404197693,0.36036473512649536
769.0,207744,0.0020730553660541773,0.015342500060796738,1763260382.988605,,,0.052734375,2339,0.007035843096673489,0.00018934905529022217,0.000175422421307303,0.08187586069107056,304.4575231075287,0.2992855906486511
769.0,208128,0.009987961500883102,0.001967569813132286,1763260383.4795606,,,0.0,2343,0.00017088651657104492,0.003173135221004486,0.00017519200628157705,-0.007283210754394531,304.94847869873047,0.31184470653533936
769.0,208640,0.009138104505836964,-0.001528414897620678,1763260384.0306282,,,0.0,2348,0.0006379475817084312,-0.01078188419342041,0.00017488478624727577,0.16110992431640625,305.49954628944397,0.3514465093612671
769.0,209280,0.0012389407493174076,-0.015569071285426617,1763260384.7286618,,,0.0,2354,0.0017067184671759605,-0.012423120439052582,0.00017450076120439917,0.06655460596084595,306.19757986068726,0.3229745626449585
770.0,210176,0.005291643552482128,0.001021374948322773,1763260385.6489854,,,0.0,2363,0.0001748567447066307,-0.002927735447883606,0.00017396314069628716,-0.08278703689575195,307.11790347099304,0.41277703642845154
773.0,212864,0.0006829548510722816,0.0004006931558251381,1763260388.080052,,,0.0,2389,5.0080008804798126e-05,0.0014113560318946838,0.00017235023551620543,-0.5056746006011963,309.54896998405457,0.2956295907497406
774.0,213376,0.0008945235749706626,0.013616896234452724,1763260388.562282,,,0.0,2394,0.0005240766331553459,0.007652807980775833,0.00017204301548190415,0.16140061616897583,310.03120017051697,0.3375890851020813
777.0,216704,0.0016627977602183819,-0.0006660819053649902,1763260391.5461586,,,0.005859375,2426,0.0001743212342262268,-0.004965253174304962,0.00017004608525894582,0.17175555229187012,313.01507663726807,0.30712980031967163
778.0,217088,0.008425265550613403,0.004496973939239979,1763260391.9170606,,,0.0,2430,0.0012843748554587364,-0.006604336202144623,0.00016981567023321986,0.14472156763076782,313.38597869873047,0.3403438329696655
780.0,219008,1011.7626342773438,-0.0011503556743264198,1763260393.6343033,,,0.0,2449,6.341096013784409e-05,-0.0040359776467084885,0.00016866359510459006,1.1622905731201172e-05,315.1032214164734,0.30352041125297546
781.0,220672,0.008872716687619686,0.0028643598780035973,1763260395.1555536,,,0.0,2465,0.0006724828854203224,-0.002701766788959503,0.0001676651299931109,0.0199429988861084,316.6244716644287,0.4116014242172241
782.0,223360,0.0005128681659698486,-0.004664089530706406,1763260398.4206305,,,0.00390625,2491,0.0035463087260723114,0.02291996404528618,0.00016605222481302917,0.0621524453163147,319.88954854011536,0.3781775236129761
782.0,223488,1445.6014404296875,-0.0015072450041770935,1763260398.582506,,,0.0,2493,0.00018035992980003357,0.005606314167380333,0.00016597541980445385,0.00012564659118652344,320.05142402648926,0.4217204451560974
782.0,224896,0.0008949710754677653,-0.007211959920823574,1763260400.4091945,,,0.0,2506,0.0013070637360215187,-0.021110638976097107,0.00016513056471012533,-0.17812907695770264,321.87811255455017,0.37552115321159363
782.0,225664,0.008167418651282787,-0.005771635100245476,1763260401.4075763,,,0.0,2514,0.003072299063205719,-0.01648590713739395,0.0001646697346586734,0.2249922752380371,322.8764944076538,0.40340670943260193
782.0,225792,0.0018992156255990267,-0.0043290043249726295,1763260401.5803633,,,0.0,2515,0.0003943992778658867,-0.012195149436593056,0.00016459292965009809,0.01824730634689331,323.0492813587189,0.40453505516052246
782.0,226304,0.0012207364197820425,0.0029828641563653946,1763260402.2591295,,,0.00390625,2520,0.0018607787787914276,-0.0030385442078113556,0.0001642857096157968,-0.19401144981384277,323.7280476093292,0.3821723461151123
782.0,227584,0.011941608041524887,-0.002700434997677803,1763260403.8978732,,,0.0,2533,0.00011103600263595581,0.0031776949763298035,0.0001635176595300436,-0.04085040092468262,325.36679124832153,0.4930300712585449
782.0,228352,0.0013496032916009426,-0.012929582968354225,1763260404.9172063,,,0.0,2540,0.00045304931700229645,0.0019241869449615479,0.00016305682947859168,0.07410460710525513,326.3861243724823,0.4919569492340088
782.0,228992,1566.6478271484375,0.0054505737498402596,1763260405.6834521,,,0.0,2547,0.0005652932450175285,0.005414512008428574,0.00016267280443571508,0.0016087889671325684,327.1523702144623,0.5358785390853882
784.0,231424,1552.59619140625,-0.0010538967326283455,1763260407.9584465,500.0,500.0,0.0,2570,1.3764016330242157e-05,-0.000977247953414917,0.00016121352382469922,-0.0011544227600097656,329.4273645877838,0.5304639339447021
784.0,231552,0.006379759404808283,0.0059017613530159,1763260408.0711455,,,0.0,2571,0.0011657606810331345,0.006480805575847626,0.0001611367188161239,0.4721379280090332,329.54006361961365,0.5003361701965332
785.0,232064,0.009918656200170517,-0.003168812021613121,1763260408.5504282,,,0.0078125,2576,0.0015010647475719452,-0.004508443176746368,0.00016082949878182262,0.46858710050582886,330.0193462371826,0.4508688449859619
785.0,232192,0.002814515260979533,0.009768461808562279,1763260408.662541,,,0.001953125,2577,0.0031389854848384857,-0.016718734055757523,0.0001607526937732473,0.4798136353492737,330.13145899772644,0.5389146208763123
788.0,235392,0.0032402025535702705,-0.023195892572402954,1763260411.5283458,,,0.033203125,2608,0.007289704866707325,0.009765487164258957,0.0001588325685588643,-0.7973668575286865,332.99726390838623,0.516775906085968
788.0,235520,969.033447265625,-0.006833622232079506,1763260411.7754946,,,0.0,2610,0.00026836805045604706,-0.0062717050313949585,0.00015875576355028898,0.003815889358520508,333.24441266059875,0.4650592803955078
787.0,237568,0.0034566090907901525,-0.0015530558302998543,1763260414.5094233,,,0.0,2630,8.445512503385544e-05,-0.002141882199794054,0.00015752688341308385,0.8503755331039429,335.9783413410187,0.39848262071609497
787.0,238208,0.001203141175210476,-2.726539969444275e-05,1763260415.3119562,,,0.0,2636,1.4510005712509155e-06,-0.0003559514880180359,0.00015714285837020725,0.9108201265335083,336.78087425231934,0.39733657240867615
787.0,239232,0.006556100677698851,0.000913664698600769,1763260416.638198,,,0.00390625,2646,0.0021868329495191574,-0.007999429479241371,0.0001565284183016047,-0.3855632543563843,338.107115983963,0.4381118416786194
787.0,239360,0.0017534493235871196,0.013916033320128918,1763260416.7930975,,,0.00390625,2647,0.0025256695225834846,-0.005533918738365173,0.00015645161329302937,0.05613696575164795,338.262015581131,0.4801396429538727
,239424,,,1763260416.827466,500.0,500.0,,2648,,,,,338.29638409614563,
,241424,,,1763260419.4319315,500.0,500.0,,2668,,,,,340.90084958076477,
,241924,,,1763260420.1011484,500.0,500.0,,2673,,,,,341.57006645202637,
787.0,242944,1805.04345703125,-0.004281411878764629,1763260421.5202568,,,0.0,2683,0.0004766928032040596,-0.003177328035235405,0.0001543010730529204,0.0012959837913513184,342.9891748428345,0.4640340805053711
,243424,,,1763260422.0999134,500.0,500.0,,2687,,,,,343.5688314437866,
787.0,243584,0.008143384009599686,-0.0010001081973314285,1763260422.418014,,,0.0,2689,0.00043777190148830414,-0.0012695640325546265,0.0001539170480100438,0.42843276262283325,343.8869321346283,0.5488148331642151
,243924,,,1763260422.8200984,500.0,500.0,,2692,,,,,344.28901648521423,
786.0,248064,0.011813610792160034,0.0003367355093359947,1763260428.4271486,,,0.0,2732,0.0005625849589705467,0.0005611032247543335,0.0001512288727099076,-0.06108808517456055,349.8960666656494,0.47435757517814636
787.0,249984,1143.1427001953125,0.0026903655380010605,1763260430.5323515,,,0.005859375,2752,0.0031371023505926132,0.012303050607442856,0.00015007681213319302,-8.630752563476562e-05,352.0012695789337,0.4490831196308136
787.0,250496,1029.39990234375,0.012440042570233345,1763260431.0019252,,,0.0,2757,0.0025343764573335648,-0.011268623173236847,0.00014976959209889174,-0.00012814998626708984,352.4708433151245,0.5162972211837769
788.0,252032,0.0064607225358486176,0.01666245050728321,1763260432.4007845,,,0.0,2772,0.0021487511694431305,-0.019109085202217102,0.0001488479319959879,-0.00382387638092041,353.86970257759094,0.532537043094635
789.0,253056,0.0011890438618138433,-0.01795247197151184,1763260433.330757,,,0.0,2782,0.0008504679426550865,-0.002689771354198456,0.00014823349192738533,0.012359917163848877,354.79967498779297,0.5468477010726929
,253146,,,1763260433.3628514,500.0,500.0,,2783,,,,,354.83176946640015,
,254146,,,1763260434.2981238,500.0,500.0,,2793,,,,,355.7670419216156,
793.0,257280,0.01137859933078289,-0.02991028130054474,1763260437.1455448,,,0.001953125,2824,0.001617511734366417,-0.003545578569173813,0.00014569892664439976,0.03900665044784546,358.614462852478,0.564700186252594
795.0,259200,909.839111328125,-0.0015318524092435837,1763260438.8975387,,,0.0,2843,0.00015863589942455292,0.0011057853698730469,0.00014454685151576996,-0.0001399517059326172,360.36645674705505,0.4949861764907837
,260631,,,1763260440.1775515,500.0,500.0,,2857,,,,,361.6464695930481,
798.0,263168,1721.4290771484375,0.00725770927965641,1763260442.509144,,,0.0,2882,0.000446440652012825,-0.0005534067749977112,0.00014216589624993503,5.841255187988281e-05,363.97806215286255,0.35795509815216064
799.0,264064,0.0011530667543411255,-0.002130391076207161,1763260443.2922487,,,0.0,2890,0.0006435438990592957,-0.003502083942294121,0.0001416282611899078,-0.04417538642883301,364.7611668109894,0.5101568698883057
,266131,,,1763260445.168648,500.0,500.0,,2911,,,,,366.6375660896301,
,268631,,,1763260447.3920958,500.0,500.0,,2935,,,,,368.86101388931274,
804.0,270080,0.0009577280143275857,-0.007579285651445389,1763260448.775435,,,0.0,2949,0.0006284620612859726,-0.005012847483158112,0.00013801844033878297,-0.23930180072784424,370.244353055954,0.3886547088623047
,271131,,,1763260449.6838753,500.0,500.0,,2960,,,,,371.1527934074402,
806.0,272640,1790.3883056640625,0.0029434431344270706,1763260451.091537,,,0.0,2975,1.9731000065803528e-05,-0.0012129098176956177,0.00013648234016727656,0.0006264448165893555,372.56045508384705,0.43975985050201416
,274131,,,1763260452.3901823,500.0,500.0,,2989,,,,,373.8591003417969,
808.0,274944,0.0016033775173127651,0.016756748780608177,1763260453.1829216,,,0.00390625,2997,0.005259131081402302,-0.00607222318649292,0.0001350998500129208,0.01094597578048706,374.6518397331238,0.47501763701438904
809.0,276352,0.01357334852218628,-0.0018491195514798164,1763260454.4509425,,,0.0,3011,0.0003745323047041893,-0.002655157819390297,0.00013425499491859227,0.2860388159751892,375.91986060142517,0.41868847608566284
812.0,280448,0.002941671758890152,0.02069859579205513,1763260458.2643738,,,0.0078125,3051,0.003914307802915573,0.007493302226066589,0.00013179723464418203,-0.5384800434112549,379.73329186439514,0.48875293135643005
,280631,,,1763260458.3970354,500.0,500.0,,3053,,,,,379.86595344543457,
813.0,281984,0.0020259604789316654,0.00480327382683754,1763260459.6480043,,,0.0,3066,0.0008955486118793488,-0.0032017603516578674,0.00013087557454127818,-0.07205474376678467,381.11692237854004,0.4364680349826813
813.0,282368,0.010645064525306225,-0.0017222082242369652,1763260459.9851384,,,0.0,3070,2.9054470360279083e-05,-0.00022089481353759766,0.00013064515951555222,-0.20089805126190186,381.45405650138855,0.46253731846809387
814.0,283648,1624.66357421875,0.009919513016939163,1763260461.201036,,,0.0,3083,0.0008482467383146286,0.002866087481379509,0.00012987710942979902,-0.0005159378051757812,382.6699540615082,0.42009615898132324
814.0,285184,1288.35400390625,-0.00038642436265945435,1763260463.0936394,,,0.0,3098,1.5622004866600037e-05,-0.00025825388729572296,0.00012895544932689518,-0.0005148649215698242,384.56255745887756,0.48211801052093506
814.0,285696,1103.530517578125,-0.00025443732738494873,1763260463.7039711,,,0.0,3103,4.0080398321151733e-05,0.002164490520954132,0.0001286482292925939,0.00013768672943115234,385.1728892326355,0.487287700176239
,288131,,,1763260466.1342735,500.0,500.0,,3127,,,,,387.603191614151,
815.0,288384,0.002604105044156313,-0.001322244293987751,1763260466.451507,,,0.0,3129,8.28038901090622e-06,-7.572956383228302e-05,0.00012703532411251217,0.023062169551849365,387.9204251766205,0.4142823815345764
,289631,,,1763260467.912346,500.0,500.0,,3141,,,,,389.38126397132874,
815.0,289792,0.006793010048568249,0.0068015456199646,1763260468.2122157,,,0.0,3143,0.00033221952617168427,0.0028821397572755814,0.00012619046901818365,-0.11944127082824707,389.68113374710083,0.4238602817058563
,290131,,,1763260468.5364723,500.0,500.0,,3146,,,,,390.0053904056549,
816.0,292608,0.0007049707928672433,0.0013790195807814598,1763260471.1319857,,,0.0,3170,0.0011124713346362114,-0.0005807876586914062,0.00012450077338144183,-0.10500621795654297,392.60090374946594,0.4041036069393158
817.0,293888,0.0016336829867213964,0.0029690051451325417,1763260472.2951105,,,0.0,3183,8.412357419729233e-05,0.0007604733109474182,0.00012373272329568863,0.19642263650894165,393.76402854919434,0.39877432584762573
818.0,294400,0.002718509640544653,0.015819218009710312,1763260472.74285,,,0.0,3188,0.0011417409405112267,0.009898174554109573,0.00012342550326138735,-0.03576350212097168,394.2117681503296,0.3564489185810089
820.0,297344,0.010520592331886292,-0.0012807296589016914,1763260475.489107,,,0.0,3217,8.211005479097366e-05,-0.0016061440110206604,0.00012165898806415498,-0.05654489994049072,396.9580249786377,0.35390836000442505
820.0,298112,0.0006701844977214932,0.018009956926107407,1763260476.1931157,,,0.0,3224,0.001574227586388588,0.0008281879127025604,0.00012119815801270306,0.2149568796157837,397.6620337963104,0.41654112935066223
822.0,300416,0.0014662796165794134,-0.003545515239238739,1763260478.285319,,,0.0,3247,0.00014122948050498962,-0.003589808940887451,0.0001198156678583473,-0.07214558124542236,399.7542371749878,0.43711674213409424
822.0,300672,1896.209228515625,-0.008231029845774174,1763260478.5111544,,,0.0,3250,0.0006468361243605614,-0.005748901516199112,0.00011966205784119666,-0.00026738643646240234,399.98007249832153,0.4353352189064026
822.0,300928,0.001357875531539321,-0.0008875206112861633,1763260478.736256,,,0.0,3252,0.0006801094859838486,-0.003569073975086212,0.00011950844782404602,0.0037780404090881348,400.2051739692688,0.3541316092014313
822.0,301184,1460.275390625,0.011625395156443119,1763260478.9623635,,,0.0,3255,0.0011907750740647316,-0.006948702037334442,0.00011935483780689538,-0.00016629695892333984,400.4312815666199,0.4610973596572876
,301631,,,1763260479.360386,500.0,500.0,,3259,,,,,400.82930397987366,
824.0,302976,0.0018581730546429753,-0.013840217143297195,1763260480.6129699,,,0.0,3272,0.0006659924983978271,-0.002200016751885414,0.00011827956768684089,0.043248891830444336,402.08188796043396,0.34458279609680176
824.0,303232,713.3822631835938,0.0006828615441918373,1763260480.8389413,,,0.0,3275,9.763892740011215e-05,0.0015292651951313019,0.00011812595766969025,-0.00021076202392578125,402.30785942077637,0.3732685148715973
824.0,303360,0.007421898655593395,0.000656365416944027,1763260480.9498634,,,0.0,3276,6.533320993185043e-05,-0.0016179624944925308,0.00011804915266111493,-0.13527512550354004,402.41878151893616,0.37078335881233215
825.0,305408,0.001873327069915831,-0.0044919755309820175,1763260482.8251202,,,0.0,3296,0.0008158087730407715,-0.0029525645077228546,0.00011682027979986742,-0.1032111644744873,404.29403829574585,0.33298444747924805
825.0,305664,955.0895385742188,-0.009968239814043045,1763260483.0515056,,,0.0,3299,0.00035257264971733093,0.0010295547544956207,0.00011666666978271678,-0.0008782148361206055,404.5204236507416,0.3376269042491913
828.0,309632,1598.16796875,0.0023059863597154617,1763260486.656258,,,0.0,3338,0.00019672885537147522,-0.001249261200428009,0.00011428571451688185,3.713369369506836e-05,408.12517619132996,0.27529940009117126
829.0,311040,0.0006824129959568381,0.005209079943597317,1763260487.9255834,,,0.0,3351,0.0017839698120951653,-0.009720012545585632,0.00011344085942255333,-0.013041377067565918,409.3945014476776,0.4154025912284851
,311631,,,1763260488.40295,500.0,500.0,,3357,,,,,409.8718681335449,
830.0,311936,0.00130056485068053,0.003829585388302803,1763260488.7472405,,,0.0,3360,7.924437522888184e-05,-0.00010789558291435242,0.00011290322436252609,0.011130332946777344,410.21615862846375,0.3201718032360077
832.0,315776,0.007470651064068079,-0.004281148314476013,1763260492.2602386,,,0.0,3398,0.00018173828721046448,-0.0011224821209907532,0.0001105990813812241,-0.25639522075653076,413.7291567325592,0.38365358114242554
,316131,,,1763260492.5195205,500.0,500.0,,3401,,,,,413.9884386062622,
,316631,,,1763260492.9996314,500.0,500.0,,3406,,,,,414.468549489975,
833.0,316672,1568.67041015625,0.017023973166942596,1763260493.0826995,,,0.0,3407,0.0012236377224326134,-0.00236298143863678,0.00011006144632119685,6.735324859619141e-06,414.5516176223755,0.37884044647216797
833.0,317952,0.002600625157356262,1.7415732145309448e-07,1763260494.2574701,,,0.0,3419,0.0001711072400212288,0.0017310623079538345,0.00010929339623544365,-0.05255758762359619,415.7263882160187,0.3862210810184479
