_timestamp,_step,global_step,losses/clipfrac,charts/episodic_length,charts/SPS,charts/learning_rate,losses/explained_variance,_runtime,charts/episodic_return,losses/approx_kl,losses/entropy,losses/policy_loss,losses/value_loss,losses/old_approx_kl
1763260442.6989315,4091,383744,0.0,,1106.0,6.981566548347473e-05,-0.1808488368988037,373.1756155490875,,0.0019104024395346642,0.5867818593978882,-0.01287568174302578,0.001069114776328206,0.0030646836385130882
1763260443.9643621,4105,385152,0.0,,1106.0,6.897081766510382e-05,-0.21696579456329346,374.44104623794556,,0.00022280029952526093,0.49228960275650024,-0.006266023963689804,0.0023672657553106546,-0.0013748835772275925
1763260444.301354,4109,385536,0.0,,1106.0,6.874040263937786e-05,-0.7025681734085083,374.77803802490234,,0.0003152554854750633,0.5033054947853088,0.003734130412340164,0.007056186441332102,-0.0017296476289629936
1763260444.897456,4115,386176,0.0,,1106.0,6.835637759650126e-05,-0.3261590003967285,375.3741400241852,,0.0005286838859319687,0.549830436706543,-0.0013674953952431679,0.001325952704064548,-0.002482006326317787
1763260445.2312791,4119,386560,0.0,,1106.0,6.81259625707753e-05,-0.0008195638656616211,375.7079632282257,,0.00026171375066041946,0.48979651927948,0.004570823162794113,0.002971210516989231,0.004114535637199879
1763260447.5784528,4144,389120,0.0,,1106.0,6.65898623992689e-05,-0.049970030784606934,378.0551369190216,,0.00030976440757513046,0.5893535017967224,0.0017726849764585495,0.0020261192694306374,-0.002026771195232868
1763260448.1348543,4150,389760,0.0,,1106.0,6.62058373563923e-05,0.16933995485305786,378.61153841018677,,0.0004211766645312309,0.5125615000724792,-0.003186367452144623,0.0008292294223792851,0.006165768019855022
1763260449.7630286,4168,391552,0.0,,1106.0,6.513056723633781e-05,0.10168898105621338,380.2397127151489,,8.17757099866867e-05,0.5769206285476685,-7.140263915061951e-05,0.003920767921954393,-0.0007485784590244293
1763260451.2547379,4184,393216,0.0,,1106.0,6.413210212485865e-05,-0.615946888923645,381.73142194747925,,8.237455040216446e-05,0.5048836469650269,-0.0018202699720859528,0.0016598470974713564,-0.0037460932508111
1763260452.1851814,4194,394240,0.0,,1106.0,6.351766205625609e-05,-0.21365439891815186,382.6618654727936,,2.29664146900177e-06,0.5504382252693176,-3.3486634492874146e-05,0.0010010867845267057,-0.00014672428369522095
1763260452.636136,4199,394752,0.0,,1106.0,6.32104420219548e-05,-0.13949120044708252,383.112820148468,,9.87667590379715e-06,0.5461161136627197,-0.0016230270266532898,0.0008592386730015278,-0.0007647490128874779
1763260454.98995,4224,397312,0.0,,1106.0,6.167434912640601e-05,0.20249086618423462,385.4666340351105,,0.0006782077252864838,0.4859182834625244,-0.01781563088297844,0.0007042164215818048,-0.0162649042904377
1763260455.4379952,4229,397824,0.0,,1106.0,6.136712909210473e-05,0.07661294937133789,385.91467928886414,,0.00012411922216415405,0.5534140467643738,-0.0008629336953163147,0.000719296804163605,-0.0002067331224679947
1763260456.7074776,4243,399232,0.0,,1106.0,6.052227399777621e-05,-0.14214742183685303,387.1841616630554,,0.00011976249516010284,0.5429258346557617,0.0024893581867218018,0.0013230720069259405,-0.005050022155046463
1763260457.0157726,4246,399488,0.0,,1105.0,6.036866398062557e-05,0.11239027976989746,387.4924566745758,,3.924034535884857e-05,0.5545949339866638,0.0009344350546598434,0.0039720782078802586,0.0033373162150382996
